time,precipitation_sum,rain_sum,et0_fao_evapotranspiration,temperature_2m_mean,temperature_2m_max,precipitation_hours,wind_speed_10m_max,wind_speed_10m_mean,vapour_pressure_deficit_max,shortwave_radiation_sum,relative_humidity_2m_mean,cloud_cover_mean,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean
1967-08-17,1.6,1.6,5.6,29.0,33.9,2.0,12.0,7.5,3.0,24.12,65,59,0.125,0.082,0.134,0.108
1967-08-18,0.4,0.4,5.67,29.8,35.7,4.0,14.2,6.1,3.41,24.17,65,29,0.124,0.069,0.134,0.108
1967-08-19,0.0,0.0,6.55,31.5,37.5,0.0,13.8,6.6,4.59,25.36,55,17,0.124,0.066,0.134,0.108
1967-08-20,0.0,0.0,6.67,32.8,39.8,0.0,11.1,5.8,5.72,25.65,42,8,0.122,0.047,0.133,0.108
1967-08-21,2.4,2.4,7.15,32.2,38.3,6.0,13.1,10.2,4.77,24.9,45,18,0.122,0.044,0.133,0.108
1967-08-22,0.6,0.6,5.8,31.1,36.1,6.0,11.2,7.8,3.95,22.46,58,17,0.122,0.046,0.133,0.108
1967-08-23,0.2,0.2,6.21,31.4,37.4,2.0,12.9,6.9,4.41,24.96,58,15,0.122,0.044,0.133,0.108
1967-08-24,0.0,0.0,6.46,31.7,37.8,0.0,19.1,7.1,4.64,25.11,57,15,0.121,0.043,0.133,0.108
1967-08-25,0.0,0.0,6.76,32.7,39.2,0.0,17.9,7.9,5.48,24.33,50,13,0.121,0.041,0.133,0.108
1967-08-26,0.0,0.0,6.64,34.5,41.8,0.0,11.9,5.5,6.97,25.23,38,3,0.121,0.04,0.133,0.108
1967-08-27,0.0,0.0,9.14,35.0,41.8,0.0,20.7,12.7,7.45,27.13,27,0,0.121,0.038,0.133,0.108
1967-08-28,0.0,0.0,6.9,33.8,41.9,0.0,14.2,7.4,7.21,25.74,40,1,0.121,0.037,0.133,0.108
1967-08-29,0.0,0.0,6.74,32.8,40.6,0.0,23.2,9.5,6.28,24.26,50,5,0.121,0.037,0.133,0.108
1967-08-30,1.9,1.9,6.08,30.8,37.2,4.0,15.6,11.4,4.36,21.25,57,29,0.122,0.047,0.133,0.108
1967-08-31,1.5,1.5,4.37,28.3,34.8,4.0,23.7,13.0,3.49,14.58,66,93,0.126,0.102,0.133,0.108
1967-09-01,20.1,20.1,2.52,24.0,25.7,21.0,36.9,25.6,0.78,9.53,83,100,0.142,0.3,0.133,0.118
1967-09-02,1.9,1.9,4.04,25.4,29.3,10.0,16.4,9.9,1.6,19.77,82,49,0.153,0.325,0.133,0.163
1967-09-03,0.0,0.0,5.22,26.3,30.7,0.0,15.6,7.5,2.1,24.58,75,1,0.15,0.257,0.133,0.174
1967-09-04,0.0,0.0,5.48,27.5,32.7,0.0,14.1,6.4,2.46,25.08,71,6,0.147,0.201,0.133,0.175
1967-09-05,0.3,0.3,5.22,28.5,34.4,1.0,13.3,5.8,2.89,23.37,74,22,0.145,0.164,0.134,0.174
1967-09-06,5.4,5.4,4.56,27.5,31.2,5.0,13.2,7.0,1.95,20.63,76,64,0.144,0.162,0.134,0.174
1967-09-07,0.2,0.2,4.89,27.7,32.2,1.0,15.2,6.3,2.01,22.6,79,26,0.142,0.137,0.134,0.173
1967-09-08,0.0,0.0,5.46,29.6,35.6,0.0,16.3,7.6,3.4,22.17,70,17,0.141,0.114,0.134,0.172
1967-09-09,0.0,0.0,5.86,31.2,37.8,0.0,16.5,6.1,4.47,22.82,58,55,0.138,0.082,0.134,0.171
1967-09-10,0.5,0.5,6.3,31.6,38.5,2.0,17.0,7.3,4.94,23.59,51,52,0.136,0.059,0.134,0.169
1967-09-11,0.3,0.3,6.14,31.2,37.0,2.0,13.2,7.8,4.09,23.11,52,22,0.135,0.049,0.134,0.168
1967-09-12,0.0,0.0,6.42,31.9,38.2,0.0,14.9,8.1,4.7,22.66,53,10,0.135,0.046,0.134,0.166
1967-09-13,0.0,0.0,7.32,32.7,39.6,0.0,19.8,8.4,6.09,24.57,34,1,0.134,0.044,0.134,0.165
1967-09-14,0.5,0.5,6.19,30.2,36.9,1.0,17.6,8.8,4.62,22.43,47,11,0.134,0.042,0.134,0.164
1967-09-15,0.1,0.1,5.81,30.1,36.9,1.0,15.1,7.3,4.7,22.13,62,10,0.134,0.042,0.134,0.163
1967-09-16,0.0,0.0,6.0,30.3,36.4,0.0,15.8,8.7,4.9,21.9,57,16,0.133,0.042,0.134,0.161
1967-09-17,0.0,0.0,6.86,30.6,37.7,0.0,17.0,7.7,5.47,24.06,48,3,0.133,0.041,0.134,0.16
1967-09-18,0.0,0.0,7.32,29.6,37.5,0.0,19.7,9.1,5.59,24.89,27,0,0.133,0.04,0.134,0.159
1967-09-19,0.0,0.0,6.33,28.9,35.4,0.0,16.9,11.0,3.92,20.16,40,9,0.133,0.041,0.134,0.158
1967-09-20,0.0,0.0,6.29,29.3,36.5,0.0,16.4,9.7,4.65,21.81,46,9,0.132,0.041,0.134,0.157
1967-09-21,0.0,0.0,6.93,31.3,39.4,0.0,20.2,9.1,5.67,22.8,41,7,0.132,0.04,0.134,0.156
1967-09-22,0.0,0.0,7.0,33.0,40.1,0.0,18.4,8.5,6.0,21.76,31,4,0.132,0.04,0.134,0.156
1967-09-23,0.0,0.0,7.3,32.9,40.5,0.0,17.2,8.1,6.62,23.52,21,1,0.132,0.039,0.134,0.155
1967-09-24,0.0,0.0,6.73,32.1,38.1,0.0,14.8,8.0,5.64,21.96,25,20,0.132,0.039,0.134,0.154
1967-09-25,0.7,0.7,5.92,30.5,35.9,1.0,17.4,10.1,4.1,18.5,41,24,0.132,0.041,0.134,0.153
1967-09-26,1.7,1.7,5.12,29.4,34.8,2.0,16.4,6.8,3.57,20.29,54,21,0.132,0.047,0.134,0.153
1967-09-27,2.0,2.0,5.65,29.6,37.7,3.0,13.9,7.6,4.96,21.13,48,21,0.132,0.049,0.134,0.152
1967-09-28,0.1,0.1,5.96,30.1,36.0,1.0,15.6,10.7,4.25,19.56,47,21,0.132,0.046,0.134,0.151
1967-09-29,0.0,0.0,5.36,30.9,36.6,0.0,15.9,6.5,4.55,19.15,47,13,0.131,0.042,0.134,0.151
1967-09-30,0.0,0.0,5.92,31.5,37.9,0.0,15.5,7.0,5.24,20.82,39,11,0.131,0.04,0.134,0.15
1967-10-01,0.9,0.9,5.84,30.7,37.2,3.0,13.9,8.5,4.62,19.95,45,14,0.131,0.041,0.134,0.15
1967-10-02,3.6,3.6,4.24,27.9,32.5,9.0,12.7,7.8,2.54,17.29,66,43,0.131,0.045,0.134,0.149
1967-10-03,0.8,0.8,4.44,27.9,32.6,3.0,14.9,7.3,2.46,19.1,70,15,0.132,0.055,0.134,0.149
1967-10-04,0.0,0.0,5.27,28.8,34.8,0.0,12.8,7.3,3.65,21.29,60,1,0.131,0.052,0.134,0.148
1967-10-05,0.0,0.0,6.54,30.3,38.3,0.0,16.3,9.9,5.39,21.84,47,0,0.131,0.043,0.134,0.148
1967-10-06,0.0,0.0,6.3,28.9,36.1,0.0,17.1,10.2,4.69,21.38,45,2,0.13,0.041,0.134,0.147
1967-10-07,0.0,0.0,6.04,27.6,35.1,0.0,16.5,9.0,4.6,21.69,44,1,0.13,0.04,0.134,0.147
1967-10-08,0.0,0.0,6.42,28.2,36.6,0.0,19.2,8.7,5.33,22.14,32,0,0.13,0.04,0.134,0.146
1967-10-09,0.0,0.0,6.48,28.3,36.4,0.0,16.5,8.6,5.27,21.99,26,25,0.13,0.04,0.134,0.146
1967-10-10,0.0,0.0,6.1,26.6,34.2,0.0,16.8,10.0,4.34,21.9,40,1,0.13,0.041,0.134,0.146
1967-10-11,0.0,0.0,5.62,26.6,34.0,0.0,15.3,9.4,4.57,21.43,46,2,0.13,0.042,0.134,0.145
1967-10-12,0.0,0.0,5.4,27.1,34.3,0.0,19.6,7.9,4.34,20.39,51,6,0.13,0.04,0.134,0.145
1967-10-13,3.2,3.2,4.08,24.9,29.9,9.0,16.3,8.5,2.96,15.24,56,55,0.13,0.044,0.134,0.144
1967-10-14,2.9,2.9,3.51,24.4,29.7,4.0,15.1,7.2,2.12,16.21,70,33,0.132,0.07,0.134,0.144
1967-10-15,0.0,0.0,4.42,26.3,32.9,0.0,16.1,8.4,3.32,18.1,66,6,0.132,0.074,0.134,0.144
1967-10-16,0.0,0.0,7.82,28.4,35.6,0.0,25.7,16.5,4.96,20.6,29,0,0.13,0.055,0.134,0.144
1967-10-17,0.0,0.0,7.25,27.6,35.4,0.0,18.1,12.7,5.39,21.54,20,0,0.13,0.045,0.134,0.143
1967-10-18,0.0,0.0,6.12,27.3,36.0,0.0,15.6,9.3,5.55,20.89,25,0,0.129,0.042,0.134,0.143
1967-10-19,0.0,0.0,5.87,26.7,35.6,0.0,15.0,8.8,5.24,20.55,32,0,0.129,0.041,0.134,0.143
1967-10-20,0.0,0.0,6.11,27.2,36.4,0.0,15.1,8.4,5.55,20.45,25,0,0.129,0.041,0.134,0.142
1967-10-21,0.0,0.0,6.36,27.3,35.5,0.0,17.0,9.2,5.26,20.18,20,17,0.129,0.04,0.134,0.142
1967-10-22,0.0,0.0,5.21,25.3,32.6,0.0,16.7,8.3,4.13,18.41,34,59,0.129,0.04,0.134,0.142
1967-10-23,0.0,0.0,5.42,25.8,33.3,0.0,16.5,8.4,4.23,19.76,39,2,0.129,0.04,0.134,0.141
1967-10-24,0.0,0.0,5.69,26.7,34.3,0.0,17.9,9.7,4.42,19.43,40,18,0.129,0.04,0.134,0.141
1967-10-25,0.0,0.0,6.54,28.4,36.9,0.0,15.5,11.1,5.45,19.27,28,0,0.129,0.039,0.134,0.141
1967-10-26,0.0,0.0,6.06,27.1,35.0,0.0,16.2,9.4,5.01,19.34,27,0,0.129,0.039,0.134,0.14
1967-10-27,0.0,0.0,5.05,25.6,33.5,0.0,13.4,6.9,4.41,19.07,35,33,0.129,0.039,0.134,0.14
1967-10-28,0.0,0.0,5.0,25.1,33.1,0.0,13.7,7.1,4.23,18.85,36,0,0.129,0.039,0.134,0.14
1967-10-29,0.0,0.0,4.7,23.1,29.4,0.0,18.9,10.7,2.87,18.28,51,17,0.128,0.039,0.134,0.139
1967-10-30,0.0,0.0,6.26,22.9,29.6,0.0,22.7,13.9,3.62,18.51,30,44,0.128,0.039,0.134,0.139
1967-10-31,0.0,0.0,7.04,23.2,30.6,0.0,24.4,15.9,4.07,19.19,13,0,0.128,0.039,0.134,0.139
1967-11-01,0.0,0.0,5.23,22.1,30.7,0.0,14.2,8.4,4.03,18.75,24,0,0.128,0.039,0.134,0.139
1967-11-02,0.0,0.0,4.46,21.8,30.0,0.0,11.8,7.2,3.67,18.44,42,0,0.128,0.039,0.134,0.138
1967-11-03,0.0,0.0,4.42,22.6,31.0,0.0,13.7,7.0,3.71,18.07,42,0,0.128,0.039,0.134,0.138
1967-11-04,0.0,0.0,4.68,23.4,32.0,0.0,11.8,7.2,4.08,18.13,34,0,0.128,0.039,0.134,0.138
1967-11-05,0.0,0.0,4.42,22.9,30.7,0.0,11.1,6.8,3.66,17.77,40,13,0.128,0.039,0.134,0.138
1967-11-06,0.0,0.0,4.43,22.0,29.2,0.0,12.0,7.1,3.43,17.5,36,1,0.128,0.039,0.134,0.137
1967-11-07,0.0,0.0,4.27,22.1,30.1,0.0,11.5,6.3,3.56,17.37,35,0,0.128,0.039,0.134,0.137
1967-11-08,0.0,0.0,4.37,22.8,31.2,0.0,11.0,6.8,3.84,17.37,40,0,0.128,0.039,0.134,0.137
1967-11-09,0.0,0.0,4.77,23.3,31.7,0.0,12.2,8.2,4.0,17.45,34,0,0.128,0.039,0.134,0.137
1967-11-10,0.0,0.0,4.59,23.4,31.9,0.0,11.1,7.7,4.13,17.08,33,48,0.128,0.039,0.134,0.137
1967-11-11,0.0,0.0,5.4,24.4,33.7,0.0,15.8,9.5,4.66,17.37,25,3,0.128,0.039,0.134,0.136
1967-11-12,0.0,0.0,5.28,26.6,36.8,0.0,16.4,8.3,5.78,17.26,19,9,0.128,0.039,0.134,0.136
1967-11-13,0.0,0.0,5.69,26.1,35.1,0.0,15.7,9.9,5.04,17.01,20,1,0.128,0.039,0.134,0.136
1967-11-14,0.0,0.0,5.56,25.6,35.2,0.0,14.0,9.2,5.19,16.93,20,28,0.128,0.039,0.134,0.136
1967-11-15,0.0,0.0,4.75,24.4,33.7,0.0,10.7,7.0,4.81,16.75,22,52,0.128,0.039,0.134,0.135
1967-11-16,0.2,0.2,4.11,23.6,30.0,2.0,18.6,10.2,3.64,7.79,28,69,0.128,0.039,0.134,0.135
1967-11-17,0.0,0.0,4.63,24.0,31.9,0.0,15.6,10.6,3.83,16.11,41,3,0.128,0.039,0.134,0.135
1967-11-18,0.0,0.0,4.83,23.7,31.7,0.0,15.5,9.7,3.92,15.78,33,47,0.128,0.039,0.134,0.135
1967-11-19,0.0,0.0,3.79,22.3,29.7,0.0,14.5,6.6,3.25,14.61,43,42,0.128,0.039,0.134,0.135
1967-11-20,0.0,0.0,4.21,22.3,29.6,0.0,12.6,8.4,3.29,15.69,39,57,0.127,0.039,0.134,0.135
1967-11-21,0.0,0.0,3.72,22.1,28.6,0.0,18.8,9.6,2.82,11.37,44,94,0.127,0.039,0.134,0.134
1967-11-22,4.7,4.7,1.46,19.0,21.1,20.0,12.2,6.6,1.08,5.64,71,94,0.128,0.049,0.134,0.134
1967-11-23,8.9,8.9,0.75,17.9,20.6,17.0,10.2,5.8,0.88,2.8,84,99,0.131,0.087,0.134,0.134
1967-11-24,0.6,0.6,1.96,19.6,24.1,4.0,12.4,7.8,1.46,9.22,79,75,0.133,0.121,0.134,0.134
1967-11-25,0.8,0.8,2.01,20.2,25.0,3.0,13.0,7.4,1.38,9.09,78,93,0.132,0.109,0.134,0.134
1967-11-26,24.9,24.9,0.84,19.2,21.2,21.0,12.2,8.3,0.31,4.22,94,99,0.15,0.279,0.134,0.162
1967-11-27,1.4,1.4,2.15,19.0,22.3,10.0,9.3,6.1,1.13,12.21,85,43,0.178,0.355,0.134,0.268
1967-11-28,0.0,0.0,2.49,16.6,21.8,0.0,10.2,6.3,1.04,15.02,84,40,0.176,0.304,0.135,0.276
1967-11-29,0.0,0.0,2.6,15.4,20.8,0.0,10.3,7.2,1.5,14.77,74,39,0.174,0.277,0.135,0.274
1967-11-30,0.0,0.0,2.66,14.8,23.4,0.0,11.8,6.9,1.87,15.09,65,63,0.172,0.251,0.136,0.271
1967-12-01,0.0,0.0,2.77,14.9,22.1,0.0,13.0,6.9,1.75,15.42,69,34,0.171,0.232,0.137,0.267
1967-12-02,0.0,0.0,2.72,14.7,22.1,0.0,11.5,8.0,1.56,15.36,68,18,0.169,0.214,0.137,0.263
1967-12-03,0.0,0.0,2.5,14.2,21.3,0.0,8.9,3.8,1.55,15.19,69,12,0.168,0.199,0.138,0.259
1967-12-04,6.2,6.2,1.65,13.9,19.6,14.0,8.2,5.1,0.99,9.67,81,70,0.168,0.21,0.138,0.255
1967-12-05,0.0,0.0,2.38,15.5,21.4,0.0,9.2,6.7,1.23,14.34,79,5,0.167,0.21,0.138,0.252
1967-12-06,0.0,0.0,2.7,15.5,23.5,0.0,10.9,7.8,1.77,15.0,70,0,0.166,0.195,0.139,0.249
1967-12-07,0.0,0.0,2.73,14.9,22.4,0.0,9.4,7.0,1.77,15.13,65,0,0.164,0.179,0.139,0.245
1967-12-08,0.0,0.0,2.45,13.4,20.1,0.0,9.4,6.4,1.37,14.78,73,0,0.162,0.166,0.139,0.242
1967-12-09,0.0,0.0,3.7,12.6,18.9,0.0,27.9,13.4,1.85,15.18,52,0,0.161,0.152,0.14,0.238
1967-12-10,0.0,0.0,3.27,11.0,18.5,0.0,14.8,10.8,1.77,15.08,39,10,0.159,0.134,0.14,0.234
1967-12-11,0.0,0.0,2.86,12.8,21.5,0.0,11.5,7.0,2.03,14.95,46,0,0.158,0.122,0.14,0.231
1967-12-12,0.0,0.0,3.33,13.7,21.4,0.0,25.6,16.1,1.71,14.72,60,0,0.156,0.112,0.14,0.227
1967-12-13,2.0,2.0,1.98,14.1,17.6,10.0,29.0,18.5,0.95,9.16,79,82,0.156,0.114,0.14,0.224
1967-12-14,20.8,20.8,1.19,14.8,17.6,24.0,30.2,21.8,0.46,7.03,90,75,0.163,0.214,0.14,0.222
1967-12-15,26.2,26.2,0.53,12.1,14.8,24.0,32.4,15.6,0.2,2.62,92,97,0.185,0.385,0.141,0.27
1967-12-16,0.0,0.0,1.83,9.2,12.8,0.0,14.3,9.6,0.72,13.21,78,42,0.192,0.35,0.142,0.312
1967-12-17,1.1,1.1,1.27,10.9,13.6,7.0,26.7,15.8,0.47,6.32,79,67,0.192,0.33,0.144,0.311
1967-12-18,0.5,0.5,1.18,12.4,14.7,5.0,17.7,10.2,0.43,7.87,87,62,0.193,0.332,0.145,0.309
1967-12-19,5.3,5.3,1.26,13.7,15.8,22.0,24.6,16.4,0.32,7.58,87,73,0.195,0.346,0.147,0.309
1967-12-20,7.9,7.9,0.82,12.1,13.6,13.0,18.7,11.8,0.37,4.19,86,65,0.203,0.381,0.149,0.328
1967-12-21,0.0,0.0,2.39,9.9,16.8,0.0,16.0,11.7,1.21,14.66,71,1,0.203,0.345,0.151,0.333
1967-12-22,0.0,0.0,2.96,12.0,20.8,0.0,15.9,12.7,1.48,14.52,56,43,0.201,0.316,0.154,0.325
1967-12-23,0.2,0.2,1.99,13.7,18.0,2.0,16.8,12.0,1.14,5.51,61,99,0.199,0.296,0.156,0.316
1967-12-24,1.1,1.1,1.95,16.5,22.6,3.0,11.6,8.0,1.28,9.33,75,57,0.198,0.287,0.157,0.309
1967-12-25,0.0,0.0,2.35,15.6,22.5,0.0,10.8,7.3,1.13,14.01,84,4,0.197,0.274,0.158,0.302
1967-12-26,0.0,0.0,2.06,14.1,19.5,0.0,11.3,5.6,0.84,13.58,87,81,0.195,0.264,0.159,0.295
1967-12-27,0.0,0.0,2.31,13.8,21.3,0.0,9.0,6.0,1.22,14.26,81,19,0.194,0.254,0.16,0.289
1967-12-28,0.0,0.0,2.35,13.7,20.3,0.0,9.6,5.1,1.18,14.37,79,0,0.193,0.243,0.161,0.284
1967-12-29,0.0,0.0,2.54,14.1,21.1,0.0,10.5,7.9,1.54,14.44,71,12,0.191,0.231,0.162,0.278
1967-12-30,0.0,0.0,2.16,12.7,18.5,0.0,13.0,7.3,0.86,13.88,80,42,0.189,0.221,0.162,0.273
1967-12-31,0.0,0.0,2.35,11.8,17.6,0.0,12.4,7.4,1.27,14.59,74,8,0.189,0.211,0.163,0.269
1968-01-01,0.0,0.0,2.41,10.7,18.4,0.0,9.8,6.0,1.5,15.09,66,32,0.187,0.2,0.163,0.264
1968-01-02,0.0,0.0,2.6,10.7,19.4,0.0,10.6,6.7,1.74,15.33,63,0,0.185,0.19,0.163,0.259
1968-01-03,0.0,0.0,2.31,10.5,17.7,0.0,9.4,7.1,1.04,14.79,70,6,0.184,0.18,0.164,0.255
1968-01-04,0.0,0.0,2.48,11.4,18.7,0.0,12.8,9.3,1.45,14.67,68,17,0.183,0.172,0.164,0.251
1968-01-05,0.0,0.0,2.21,10.6,18.4,0.0,9.2,6.9,1.4,12.86,67,76,0.181,0.162,0.164,0.247
1968-01-06,0.0,0.0,1.73,12.4,18.5,0.0,7.9,5.5,1.33,9.18,66,100,0.18,0.155,0.164,0.243
1968-01-07,0.0,0.0,2.42,14.0,19.5,0.0,12.7,6.2,1.24,14.0,68,21,0.18,0.15,0.165,0.24
1968-01-08,0.0,0.0,2.35,12.7,19.0,0.0,9.6,5.0,1.26,14.94,77,6,0.178,0.143,0.165,0.236
1968-01-09,0.0,0.0,2.37,13.3,20.8,0.0,10.5,5.7,1.53,14.45,68,75,0.177,0.135,0.165,0.233
1968-01-10,0.2,0.2,1.77,13.5,19.7,1.0,10.7,6.0,1.28,8.82,71,85,0.176,0.13,0.165,0.23
1968-01-11,0.0,0.0,3.03,15.4,24.4,0.0,13.1,7.7,2.34,15.17,62,0,0.175,0.124,0.165,0.227
1968-01-12,0.0,0.0,3.55,17.1,26.1,0.0,16.1,13.2,2.53,11.13,49,91,0.173,0.11,0.165,0.224
1968-01-13,0.0,0.0,3.55,18.2,26.6,0.0,18.6,11.1,2.78,11.88,41,80,0.172,0.094,0.165,0.221
1968-01-14,0.0,0.0,3.48,17.2,26.9,0.0,14.2,8.8,2.86,15.65,48,0,0.17,0.083,0.165,0.217
1968-01-15,0.0,0.0,3.15,16.3,25.0,0.0,13.5,6.4,2.51,14.59,51,37,0.169,0.076,0.165,0.214
1968-01-16,0.0,0.0,3.39,16.0,25.3,0.0,10.3,7.1,2.67,15.73,45,22,0.168,0.07,0.165,0.212
1968-01-17,0.0,0.0,3.26,15.6,23.7,0.0,12.3,6.6,2.11,15.86,52,2,0.167,0.065,0.165,0.209
1968-01-18,0.0,0.0,4.89,15.9,23.7,0.0,23.6,14.7,2.51,16.44,32,2,0.166,0.06,0.165,0.206
1968-01-19,0.0,0.0,5.72,16.4,23.5,0.0,27.5,20.4,2.48,16.43,25,0,0.165,0.056,0.165,0.204
1968-01-20,0.0,0.0,5.34,16.2,23.1,0.0,21.6,17.3,2.4,16.49,26,0,0.165,0.053,0.165,0.201
1968-01-21,0.0,0.0,4.16,16.8,24.5,0.0,19.6,12.3,2.59,16.29,35,0,0.164,0.052,0.165,0.199
1968-01-22,0.0,0.0,3.65,17.1,26.1,0.0,12.9,8.1,2.77,16.35,42,0,0.164,0.051,0.165,0.197
1968-01-23,0.0,0.0,4.74,19.2,27.4,0.0,22.9,12.6,3.08,16.48,32,0,0.163,0.049,0.165,0.195
1968-01-24,0.0,0.0,4.32,18.6,27.9,0.0,16.0,10.1,3.26,16.78,36,9,0.163,0.048,0.165,0.193
1968-01-25,0.0,0.0,3.95,17.6,26.2,0.0,15.6,7.0,2.87,16.88,38,45,0.162,0.047,0.165,0.191
1968-01-26,0.7,0.7,2.81,15.1,20.1,5.0,18.8,12.2,1.4,10.3,55,80,0.162,0.051,0.165,0.189
1968-01-27,4.5,4.5,1.67,16.0,19.3,14.0,17.3,13.0,0.63,8.68,82,67,0.166,0.114,0.165,0.188
1968-01-28,11.0,11.0,1.58,16.5,19.9,17.0,14.0,9.2,0.69,9.26,88,85,0.19,0.354,0.165,0.219
1968-01-29,0.0,0.0,2.09,16.2,22.1,0.0,8.7,6.1,1.27,11.5,81,97,0.192,0.311,0.165,0.245
1968-01-30,0.3,0.3,2.94,17.6,25.2,2.0,10.7,7.3,1.82,15.52,73,46,0.19,0.277,0.165,0.248
1968-01-31,0.0,0.0,3.29,16.4,22.6,0.0,12.9,7.5,1.81,16.95,66,77,0.189,0.246,0.166,0.247
1968-02-01,0.0,0.0,4.2,16.3,24.5,0.0,16.0,12.8,2.3,18.24,50,12,0.186,0.214,0.166,0.245
1968-02-02,0.0,0.0,3.84,16.4,26.1,0.0,13.2,9.1,2.44,18.05,50,1,0.183,0.185,0.166,0.243
1968-02-03,0.0,0.0,3.53,17.0,27.2,0.0,10.4,6.4,2.79,18.05,59,0,0.181,0.163,0.166,0.239
1968-02-04,0.0,0.0,3.69,17.4,27.2,0.0,9.3,6.8,2.84,18.12,54,24,0.179,0.145,0.166,0.236
1968-02-05,0.0,0.0,3.81,18.1,28.2,0.0,12.4,7.8,3.12,18.24,52,15,0.177,0.125,0.166,0.232
1968-02-06,0.0,0.0,4.31,19.4,29.5,0.0,13.5,9.4,3.37,16.95,45,90,0.175,0.107,0.166,0.228
1968-02-07,0.0,0.0,3.47,19.7,28.0,0.0,11.6,6.3,3.08,14.04,43,100,0.173,0.091,0.166,0.224
1968-02-08,0.0,0.0,2.97,18.8,27.3,0.0,9.1,6.1,3.06,10.32,43,100,0.171,0.08,0.166,0.221
1968-02-09,0.8,0.8,1.81,16.5,18.8,6.0,16.3,7.2,1.21,7.77,63,100,0.172,0.095,0.166,0.218
1968-02-10,0.6,0.6,1.94,16.6,20.8,5.0,8.4,5.3,1.1,9.94,78,60,0.175,0.142,0.167,0.216
1968-02-11,0.0,0.0,2.98,15.7,21.7,0.0,17.3,8.0,1.3,16.14,75,35,0.174,0.132,0.167,0.214
1968-02-12,0.1,0.1,2.41,14.9,18.9,1.0,12.3,7.2,1.06,13.48,74,81,0.173,0.123,0.167,0.212
1968-02-13,6.3,6.3,2.52,15.0,20.4,13.0,21.8,9.7,1.27,11.91,72,64,0.172,0.115,0.167,0.21
1968-02-14,0.2,0.2,2.52,15.9,20.6,1.0,8.5,5.8,1.2,14.62,78,58,0.172,0.115,0.167,0.208
1968-02-15,0.0,0.0,3.25,17.0,23.2,0.0,11.5,7.3,1.74,17.52,70,79,0.171,0.113,0.167,0.206
1968-02-16,0.0,0.0,3.05,17.3,23.6,0.0,11.9,6.8,1.94,14.2,64,87,0.17,0.097,0.167,0.204
1968-02-17,0.0,0.0,4.03,17.4,25.0,0.0,13.0,6.8,2.35,19.54,56,1,0.168,0.082,0.167,0.202
1968-02-18,0.0,0.0,4.94,19.1,28.3,0.0,16.5,11.1,2.99,19.67,48,0,0.167,0.069,0.167,0.2
1968-02-19,0.0,0.0,5.11,20.2,28.9,0.0,13.3,10.1,3.47,20.33,38,0,0.166,0.058,0.167,0.198
1968-02-20,0.0,0.0,5.73,21.6,31.3,0.0,16.3,10.9,3.99,20.12,33,46,0.165,0.052,0.167,0.196
1968-02-21,0.0,0.0,5.81,21.5,30.0,0.0,18.4,11.2,3.58,20.4,33,51,0.163,0.048,0.166,0.193
1968-02-22,0.0,0.0,5.2,20.4,28.7,0.0,17.4,8.9,3.25,20.56,36,2,0.163,0.047,0.166,0.191
1968-02-23,0.0,0.0,5.17,20.6,29.3,0.0,12.2,8.1,3.5,20.9,30,4,0.162,0.045,0.166,0.189
1968-02-24,0.0,0.0,5.53,22.4,31.9,0.0,13.8,9.1,4.09,20.98,32,0,0.162,0.044,0.166,0.187
1968-02-25,0.0,0.0,4.95,21.9,30.5,0.0,10.5,7.3,3.57,20.44,39,36,0.162,0.044,0.166,0.186
1968-02-26,0.0,0.0,5.1,22.5,31.3,0.0,14.3,7.1,3.76,20.95,39,13,0.161,0.043,0.166,0.184
1968-02-27,0.1,0.1,3.31,21.2,28.3,1.0,9.0,5.0,3.04,12.93,45,88,0.161,0.043,0.166,0.182
1968-02-28,0.0,0.0,4.61,21.1,26.2,0.0,17.8,9.5,2.41,18.23,45,70,0.161,0.044,0.166,0.181
1968-02-29,0.0,0.0,4.78,20.2,27.9,0.0,14.5,8.9,2.91,20.53,50,35,0.16,0.045,0.166,0.18
1968-03-01,0.2,0.2,4.52,19.3,25.5,2.0,16.6,11.5,2.3,17.85,49,27,0.16,0.046,0.166,0.178
1968-03-02,6.7,6.7,2.41,16.5,20.4,11.0,20.3,13.2,0.89,11.91,75,72,0.163,0.09,0.166,0.177
1968-03-03,0.5,0.5,3.76,18.2,25.1,5.0,13.9,9.1,2.12,18.85,63,72,0.164,0.111,0.166,0.177
1968-03-04,1.6,1.6,4.47,19.2,26.6,6.0,17.0,10.6,2.48,19.68,56,28,0.163,0.093,0.166,0.176
1968-03-05,0.3,0.3,4.02,18.7,24.4,2.0,16.3,8.6,1.7,20.42,67,14,0.162,0.085,0.166,0.175
1968-03-06,1.1,1.1,3.21,18.1,23.4,6.0,20.9,12.9,1.47,14.73,72,62,0.162,0.078,0.166,0.174
1968-03-07,0.1,0.1,3.99,18.3,24.1,1.0,17.3,11.2,1.97,19.74,65,47,0.161,0.072,0.166,0.173
1968-03-08,0.2,0.2,3.04,17.0,22.8,2.0,17.8,10.0,1.92,11.55,59,46,0.16,0.064,0.166,0.172
