Clave,Fecha, Almacenamiento(hmÂ³)
ARCSO,1992/01/21,1259.19
PMOSO,1992/01/21,-
ARLSO,1992/01/21,105.03
CHTSO,1992/01/21,27.08
IRASO,1992/01/21,24.91
CHTSO,1992/01/22,27.08
ARLSO,1992/01/22,105.03
PMOSO,1992/01/22,-
ARCSO,1992/01/22,1251.89
AGZCH,1992/01/22,70.98
AOBSO,1992/01/22,3252.0
PECSO,1992/01/22,3034.68
LCDSO,1992/01/22,974.50
IRASO,1992/01/22,24.87
LCDSO,1992/01/23,971.22
PECSO,1992/01/23,3031.6
AOBSO,1992/01/23,3256.75
AGZCH,1992/01/23,70.98
ARCSO,1992/01/23,1244.59
PMOSO,1992/01/23,-
ARLSO,1992/01/23,103.77
CHTSO,1992/01/23,27.08
IRASO,1992/01/23,24.87
CHTSO,1992/01/24,26.92
ARLSO,1992/01/24,103.56
PMOSO,1992/01/24,-
ARCSO,1992/01/24,1235.83
AGZCH,1992/01/24,70.92
AOBSO,1992/01/24,3261.5
PECSO,1992/01/24,3026.48
LCDSO,1992/01/24,967.94
IRASO,1992/01/24,24.83
LCDSO,1992/01/25,965.07
PECSO,1992/01/25,3019.3
AOBSO,1992/01/25,3264.67
AGZCH,1992/01/25,70.92
ARCSO,1992/01/25,1227.8
PMOSO,1992/01/25,-
ARLSO,1992/01/25,103.56
CHTSO,1992/01/25,27.08
IRASO,1992/01/25,24.83
CHTSO,1992/01/26,27.08
ARLSO,1992/01/26,103.56
PMOSO,1992/01/26,-
ARCSO,1992/01/26,1220.5
AGZCH,1992/01/26,70.92
AOBSO,1992/01/26,3269.42
PECSO,1992/01/26,3012.13
LCDSO,1992/01/26,962.20
IRASO,1992/01/26,24.75
LCDSO,1992/01/27,958.92
PECSO,1992/01/27,3010.08
AOBSO,1992/01/27,3275.75
AGZCH,1992/01/27,70.92
ARCSO,1992/01/27,1211.98
PMOSO,1992/01/27,-
ARLSO,1992/01/27,103.35
CHTSO,1992/01/27,26.92
IRASO,1992/01/27,24.63
CHTSO,1992/01/28,26.92
ARLSO,1992/01/28,103.35
PMOSO,1992/01/28,-
ARCSO,1992/01/28,1202.8
AGZCH,1992/01/28,70.86
AOBSO,1992/01/28,3269.42
PECSO,1992/01/28,3011.1
LCDSO,1992/01/28,955.64
IRASO,1992/01/28,24.47
LCDSO,1992/01/29,953.18
PECSO,1992/01/29,3011.1
AOBSO,1992/01/29,3263.08
AGZCH,1992/01/29,70.86
ARCSO,1992/01/29,1202.8
PMOSO,1992/01/29,-
ARLSO,1992/01/29,103.35
CHTSO,1992/01/29,26.92
IRASO,1992/01/29,24.30
CHTSO,1992/01/30,26.92
ARLSO,1992/01/30,103.14
PMOSO,1992/01/30,-
ARCSO,1992/01/30,1203.5
AGZCH,1992/01/30,70.86
AOBSO,1992/01/30,3256.75
PECSO,1992/01/30,3011.1
LCDSO,1992/01/30,951.54
IRASO,1992/01/30,24.10
LCDSO,1992/01/31,949.90
PECSO,1992/01/31,3010.08
AOBSO,1992/01/31,3250.42
AGZCH,1992/01/31,70.80
ARCSO,1992/01/31,1204.21
PMOSO,1992/01/31,-
ARLSO,1992/01/31,103.14
CHTSO,1992/01/31,26.76
IRASO,1992/01/31,23.87
CHTSO,1992/02/01,26.44
ARLSO,1992/02/01,103.14
PMOSO,1992/02/01,-
ARCSO,1992/02/01,1207.74
AGZCH,1992/02/01,70.80
AOBSO,1992/02/01,3245.67
PECSO,1992/02/01,3007.0
LCDSO,1992/02/01,926.94
IRASO,1992/02/01,23.66
LCDSO,1992/02/02,945.80
PECSO,1992/02/02,3004.95
AOBSO,1992/02/02,3239.33
AGZCH,1992/02/02,70.80
ARCSO,1992/02/02,1209.15
PMOSO,1992/02/02,-
ARLSO,1992/02/02,102.93
CHTSO,1992/02/02,26.12
IRASO,1992/02/02,23.52
CHTSO,1992/02/03,25.96
ARLSO,1992/02/03,102.72
PMOSO,1992/02/03,-
ARCSO,1992/02/03,1213.39
AGZCH,1992/02/03,70.80
AOBSO,1992/02/03,3236.17
PECSO,1992/02/03,3004.95
LCDSO,1992/02/03,944.16
IRASO,1992/02/03,23.66
LCDSO,1992/02/04,943.75
PECSO,1992/02/04,3002.9
AOBSO,1992/02/04,3229.83
AGZCH,1992/02/04,70.92
ARCSO,1992/02/04,1220.5
PMOSO,1992/02/04,-
ARLSO,1992/02/04,102.72
CHTSO,1992/02/04,25.48
IRASO,1992/02/04,23.69
CHTSO,1992/02/05,25.32
ARLSO,1992/02/05,102.72
PMOSO,1992/02/05,-
ARCSO,1992/02/05,1224.15
AGZCH,1992/02/05,70.92
AOBSO,1992/02/05,3220.33
PECSO,1992/02/05,3003.93
LCDSO,1992/02/05,943.34
IRASO,1992/02/05,23.69
LCDSO,1992/02/06,945.80
PECSO,1992/02/06,2999.83
AOBSO,1992/02/06,3212.42
AGZCH,1992/02/06,70.86
ARCSO,1992/02/06,1220.5
PMOSO,1992/02/06,-
ARLSO,1992/02/06,102.72
CHTSO,1992/02/06,25.00
IRASO,1992/02/06,23.55
CHTSO,1992/02/07,25.00
ARLSO,1992/02/07,102.3
PMOSO,1992/02/07,-
ARCSO,1992/02/07,1215.51
AGZCH,1992/02/07,70.86
AOBSO,1992/02/07,3214.0
PECSO,1992/02/07,2993.68
LCDSO,1992/02/07,947.44
IRASO,1992/02/07,23.37
LCDSO,1992/02/08,947.44
PECSO,1992/02/08,2988.55
AOBSO,1992/02/08,3218.75
AGZCH,1992/02/08,70.86
ARCSO,1992/02/08,1213.39
PMOSO,1992/02/08,-
ARLSO,1992/02/08,102.09
CHTSO,1992/02/08,25.32
IRASO,1992/02/08,23.45
CHTSO,1992/02/09,25.48
ARLSO,1992/02/09,102.09
PMOSO,1992/02/09,-
ARCSO,1992/02/09,1212.68
AGZCH,1992/02/09,70.92
AOBSO,1992/02/09,3221.92
PECSO,1992/02/09,2979.33
LCDSO,1992/02/09,947.44
IRASO,1992/02/09,23.52
LCDSO,1992/02/10,948.26
PECSO,1992/02/10,2971.13
AOBSO,1992/02/10,3225.08
AGZCH,1992/02/10,70.86
ARCSO,1992/02/10,1213.39
PMOSO,1992/02/10,-
ARLSO,1992/02/10,102.09
CHTSO,1992/02/10,25.64
IRASO,1992/02/10,23.52
CHTSO,1992/02/11,25.96
ARLSO,1992/02/11,101.46
PMOSO,1992/02/11,-
ARCSO,1992/02/11,1211.98
AGZCH,1992/02/11,70.86
AOBSO,1992/02/11,3225.08
PECSO,1992/02/11,2974.2
LCDSO,1992/02/11,948.26
IRASO,1992/02/11,23.37
LCDSO,1992/02/12,947.44
PECSO,1992/02/12,2976.25
AOBSO,1992/02/12,3218.75
AGZCH,1992/02/12,70.86
ARCSO,1992/02/12,1209.86
PMOSO,1992/02/12,-
ARLSO,1992/02/12,101.46
CHTSO,1992/02/12,26.28
IRASO,1992/02/12,23.23
CHTSO,1992/02/13,26.60
ARLSO,1992/02/13,101.46
PMOSO,1992/02/13,-
ARCSO,1992/02/13,1209.15
AGZCH,1992/02/13,70.86
AOBSO,1992/02/13,3210.83
PECSO,1992/02/13,2976.25
LCDSO,1992/02/13,946.21
IRASO,1992/02/13,23.09
LCDSO,1992/02/14,945.80
PECSO,1992/02/14,2977.28
AOBSO,1992/02/14,3201.33
AGZCH,1992/02/14,70.80
ARCSO,1992/02/14,1209.86
PMOSO,1992/02/14,-
ARLSO,1992/02/14,101.46
CHTSO,1992/02/14,26.92
IRASO,1992/02/14,23.13
CHTSO,1992/02/15,27.24
ARLSO,1992/02/15,101.46
PMOSO,1992/02/15,-
ARCSO,1992/02/15,1214.09
AGZCH,1992/02/15,70.80
AOBSO,1992/02/15,3195.0
PECSO,1992/02/15,2979.33
LCDSO,1992/02/15,944.98
IRASO,1992/02/15,23.16
LCDSO,1992/02/16,944.16
PECSO,1992/02/16,2987.53
AOBSO,1992/02/16,3188.67
AGZCH,1992/02/16,70.80
ARCSO,1992/02/16,1222.69
PMOSO,1992/02/16,-
ARLSO,1992/02/16,101.46
CHTSO,1992/02/16,27.40
IRASO,1992/02/16,23.16
CHTSO,1992/02/17,27.72
ARLSO,1992/02/17,101.46
PMOSO,1992/02/17,-
ARCSO,1992/02/17,1227.8
AGZCH,1992/02/17,70.80
AOBSO,1992/02/17,3180.75
PECSO,1992/02/17,2996.75
LCDSO,1992/02/17,944.98
IRASO,1992/02/17,23.16
LCDSO,1992/02/18,945.39
PECSO,1992/02/18,3003.93
AOBSO,1992/02/18,3171.25
AGZCH,1992/02/18,70.80
ARCSO,1992/02/18,1230.72
PMOSO,1992/02/18,-
ARLSO,1992/02/18,101.46
CHTSO,1992/02/18,27.88
IRASO,1992/02/18,22.95
CHTSO,1992/02/19,28.20
ARLSO,1992/02/19,101.46
PMOSO,1992/02/19,-
ARCSO,1992/02/19,1232.91
AGZCH,1992/02/19,70.74
AOBSO,1992/02/19,3163.33
PECSO,1992/02/19,3005.98
LCDSO,1992/02/19,944.57
IRASO,1992/02/19,22.81
LCDSO,1992/02/20,943.75
PECSO,1992/02/20,3005.98
AOBSO,1992/02/20,3155.42
AGZCH,1992/02/20,70.74
ARCSO,1992/02/20,1233.64
PMOSO,1992/02/20,-
ARLSO,1992/02/20,101.46
CHTSO,1992/02/20,28.20
IRASO,1992/02/20,22.67
CHTSO,1992/02/21,28.20
ARLSO,1992/02/21,101.46
PMOSO,1992/02/21,-
ARCSO,1992/02/21,1233.64
AGZCH,1992/02/21,70.74
AOBSO,1992/02/21,3145.92
PECSO,1992/02/21,3005.98
LCDSO,1992/02/21,942.93
IRASO,1992/02/21,22.49
LCDSO,1992/02/22,942.11
PECSO,1992/02/22,3004.95
AOBSO,1992/02/22,3141.17
AGZCH,1992/02/22,70.74
ARCSO,1992/02/22,1232.91
PMOSO,1992/02/22,-
ARLSO,1992/02/22,101.46
CHTSO,1992/02/22,28.20
IRASO,1992/02/22,22.24
CHTSO,1992/02/23,28.20
ARLSO,1992/02/23,101.46
PMOSO,1992/02/23,-
ARCSO,1992/02/23,1232.18
AGZCH,1992/02/23,70.68
AOBSO,1992/02/23,3138.0
PECSO,1992/02/23,3000.85
LCDSO,1992/02/23,941.29
IRASO,1992/02/23,21.99
LCDSO,1992/02/24,940.06
PECSO,1992/02/24,2997.78
AOBSO,1992/02/24,3138.0
AGZCH,1992/02/24,70.68
ARCSO,1992/02/24,1230.72
PMOSO,1992/02/24,-
ARLSO,1992/02/24,101.46
CHTSO,1992/02/24,28.04
IRASO,1992/02/24,21.82
CHTSO,1992/02/25,27.72
ARLSO,1992/02/25,101.46
PMOSO,1992/02/25,-
ARCSO,1992/02/25,1229.26
AGZCH,1992/02/25,70.68
AOBSO,1992/02/25,3139.58
PECSO,1992/02/25,2994.7
LCDSO,1992/02/25,938.83
IRASO,1992/02/25,21.64
LCDSO,1992/02/26,937.60
PECSO,1992/02/26,2988.55
AOBSO,1992/02/26,3138.0
AGZCH,1992/02/26,70.68
ARCSO,1992/02/26,1227.8
PMOSO,1992/02/26,-
ARLSO,1992/02/26,101.46
CHTSO,1992/02/26,27.40
IRASO,1992/02/26,21.39
CHTSO,1992/02/27,26.92
ARLSO,1992/02/27,101.46
PMOSO,1992/02/27,-
ARCSO,1992/02/27,1224.88
AGZCH,1992/02/27,70.68
AOBSO,1992/02/27,3138.0
PECSO,1992/02/27,2983.43
LCDSO,1992/02/27,936.37
IRASO,1992/02/27,21.14
LCDSO,1992/02/28,935.14
PECSO,1992/02/28,2977.28
AOBSO,1992/02/28,3134.83
AGZCH,1992/02/28,70.68
ARCSO,1992/02/28,1221.96
PMOSO,1992/02/28,-
ARLSO,1992/02/28,101.46
CHTSO,1992/02/28,26.60
IRASO,1992/02/28,20.89
CHTSO,1992/02/29,26.28
ARLSO,1992/02/29,101.25
PMOSO,1992/02/29,-
ARCSO,1992/02/29,1219.04
AGZCH,1992/02/29,70.68
AOBSO,1992/02/29,3131.67
PECSO,1992/02/29,2971.13
LCDSO,1992/02/29,933.91
IRASO,1992/02/29,20.65
LCDSO,1992/03/01,930.63
PECSO,1992/03/01,2962.93
AOBSO,1992/03/01,3130.08
AGZCH,1992/03/01,70.68
ARCSO,1992/03/01,1215.51
PMOSO,1992/03/01,-
ARLSO,1992/03/01,101.25
CHTSO,1992/03/01,25.96
IRASO,1992/03/01,20.40
CHTSO,1992/03/02,25.64
ARLSO,1992/03/02,101.25
PMOSO,1992/03/02,-
ARCSO,1992/03/02,1211.98
AGZCH,1992/03/02,70.68
AOBSO,1992/03/02,3125.33
PECSO,1992/03/02,2957.8
LCDSO,1992/03/02,926.94
IRASO,1992/03/02,20.17
LCDSO,1992/03/03,924.48
PECSO,1992/03/03,2954.73
AOBSO,1992/03/03,3123.75
AGZCH,1992/03/03,70.68
ARCSO,1992/03/03,1208.45
PMOSO,1992/03/03,-
ARLSO,1992/03/03,101.25
CHTSO,1992/03/03,26.28
IRASO,1992/03/03,20.21
CHTSO,1992/03/04,26.60
ARLSO,1992/03/04,101.04
PMOSO,1992/03/04,-
ARCSO,1992/03/04,1205.62
AGZCH,1992/03/04,70.62
AOBSO,1992/03/04,3122.17
PECSO,1992/03/04,2950.63
LCDSO,1992/03/04,922.84
IRASO,1992/03/04,20.21
LCDSO,1992/03/05,924.07
PECSO,1992/03/05,2950.63
AOBSO,1992/03/05,3119.0
AGZCH,1992/03/05,70.80
ARCSO,1992/03/05,1204.92
PMOSO,1992/03/05,-
ARLSO,1992/03/05,101.04
CHTSO,1992/03/05,27.24
IRASO,1992/03/05,20.17
CHTSO,1992/03/06,27.56
ARLSO,1992/03/06,100.62
PMOSO,1992/03/06,-
ARCSO,1992/03/06,1203.5
AGZCH,1992/03/06,70.80
AOBSO,1992/03/06,3117.42
PECSO,1992/03/06,2949.6
LCDSO,1992/03/06,929.40
IRASO,1992/03/06,20.05
LCDSO,1992/03/07,931.86
PECSO,1992/03/07,2947.55
AOBSO,1992/03/07,3115.83
AGZCH,1992/03/07,70.80
ARCSO,1992/03/07,1200.68
PMOSO,1992/03/07,-
ARLSO,1992/03/07,100.41
CHTSO,1992/03/07,27.88
IRASO,1992/03/07,19.82
CHTSO,1992/03/08,28.20
ARLSO,1992/03/08,100.41
PMOSO,1992/03/08,-
ARCSO,1992/03/08,1197.15
AGZCH,1992/03/08,70.80
AOBSO,1992/03/08,3112.67
PECSO,1992/03/08,2944.48
LCDSO,1992/03/08,931.86
IRASO,1992/03/08,19.63
LCDSO,1992/03/09,930.63
PECSO,1992/03/09,2943.45
AOBSO,1992/03/09,3109.5
AGZCH,1992/03/09,70.80
ARCSO,1992/03/09,1192.91
PMOSO,1992/03/09,-
ARLSO,1992/03/09,100.41
CHTSO,1992/03/09,29.16
IRASO,1992/03/09,19.38
CHTSO,1992/03/10,29.32
ARLSO,1992/03/10,100.41
PMOSO,1992/03/10,-
ARCSO,1992/03/10,1189.38
AGZCH,1992/03/10,70.74
AOBSO,1992/03/10,3107.92
PECSO,1992/03/10,2941.4
LCDSO,1992/03/10,929.40
IRASO,1992/03/10,19.12
LCDSO,1992/03/11,928.58
PECSO,1992/03/11,2939.35
AOBSO,1992/03/11,3106.33
AGZCH,1992/03/11,70.74
ARCSO,1992/03/11,1185.15
PMOSO,1992/03/11,-
ARLSO,1992/03/11,100.41
CHTSO,1992/03/11,29.48
IRASO,1992/03/11,18.90
CHTSO,1992/03/12,29.48
ARLSO,1992/03/12,100.41
PMOSO,1992/03/12,-
ARCSO,1992/03/12,1180.91
AGZCH,1992/03/12,70.74
AOBSO,1992/03/12,3104.75
PECSO,1992/03/12,2936.28
LCDSO,1992/03/12,927.35
IRASO,1992/03/12,18.67
LCDSO,1992/03/13,923.25
PECSO,1992/03/13,2933.2
AOBSO,1992/03/13,3101.58
AGZCH,1992/03/13,70.74
ARCSO,1992/03/13,1176.68
PMOSO,1992/03/13,-
ARLSO,1992/03/13,99.99
CHTSO,1992/03/13,29.16
IRASO,1992/03/13,18.45
CHTSO,1992/03/14,29.16
ARLSO,1992/03/14,99.99
PMOSO,1992/03/14,-
ARCSO,1992/03/14,1171.73
AGZCH,1992/03/14,70.68
AOBSO,1992/03/14,3100.0
PECSO,1992/03/14,2929.1
LCDSO,1992/03/14,919.97
IRASO,1992/03/14,18.22
LCDSO,1992/03/15,915.46
PECSO,1992/03/15,2927.05
AOBSO,1992/03/15,3098.42
AGZCH,1992/03/15,70.68
ARCSO,1992/03/15,1166.79
PMOSO,1992/03/15,-
ARLSO,1992/03/15,99.99
CHTSO,1992/03/15,29.00
IRASO,1992/03/15,17.97
CHTSO,1992/03/16,28.84
ARLSO,1992/03/16,99.99
PMOSO,1992/03/16,-
ARCSO,1992/03/16,1162.56
AGZCH,1992/03/16,70.68
AOBSO,1992/03/16,3095.25
PECSO,1992/03/16,2924.08
LCDSO,1992/03/16,910.00
IRASO,1992/03/16,17.71
LCDSO,1992/03/17,910.37
PECSO,1992/03/17,2919.45
AOBSO,1992/03/17,3092.08
AGZCH,1992/03/17,70.68
ARCSO,1992/03/17,1156.91
PMOSO,1992/03/17,-
ARLSO,1992/03/17,99.99
CHTSO,1992/03/17,28.52
IRASO,1992/03/17,17.55
CHTSO,1992/03/18,28.04
ARLSO,1992/03/18,99.99
PMOSO,1992/03/18,-
ARCSO,1992/03/18,1152.67
AGZCH,1992/03/18,70.62
AOBSO,1992/03/18,3088.92
PECSO,1992/03/18,2914.83
LCDSO,1992/03/18,906.25
IRASO,1992/03/18,17.36
LCDSO,1992/03/19,904.00
PECSO,1992/03/19,2908.35
AOBSO,1992/03/19,3085.75
AGZCH,1992/03/19,70.62
ARCSO,1992/03/19,1147.75
PMOSO,1992/03/19,-
ARLSO,1992/03/19,99.99
CHTSO,1992/03/19,27.56
IRASO,1992/03/19,17.18
CHTSO,1992/03/20,27.08
ARLSO,1992/03/20,97.05
PMOSO,1992/03/20,-
ARCSO,1992/03/20,1143.66
AGZCH,1992/03/20,70.62
AOBSO,1992/03/20,3084.17
PECSO,1992/03/20,2904.65
LCDSO,1992/03/20,904.00
IRASO,1992/03/20,16.98
LCDSO,1992/03/21,903.25
PECSO,1992/03/21,2897.25
AOBSO,1992/03/21,3082.58
AGZCH,1992/03/21,70.62
ARCSO,1992/03/21,1138.89
PMOSO,1992/03/21,-
ARLSO,1992/03/21,96.85
CHTSO,1992/03/21,26.60
IRASO,1992/03/21,16.76
CHTSO,1992/03/22,26.12
ARLSO,1992/03/22,96.85
PMOSO,1992/03/22,-
ARCSO,1992/03/22,1134.8
AGZCH,1992/03/22,70.56
AOBSO,1992/03/22,3081.0
PECSO,1992/03/22,2888.0
LCDSO,1992/03/22,902.50
IRASO,1992/03/22,16.55
LCDSO,1992/03/23,901.75
PECSO,1992/03/23,2881.53
AOBSO,1992/03/23,3077.83
AGZCH,1992/03/23,70.56
ARCSO,1992/03/23,1131.39
PMOSO,1992/03/23,-
ARLSO,1992/03/23,96.65
CHTSO,1992/03/23,25.64
IRASO,1992/03/23,16.33
CHTSO,1992/03/24,25.16
ARLSO,1992/03/24,96.65
PMOSO,1992/03/24,-
ARCSO,1992/03/24,1127.98
AGZCH,1992/03/24,70.56
AOBSO,1992/03/24,3076.25
PECSO,1992/03/24,2874.13
LCDSO,1992/03/24,902.50
IRASO,1992/03/24,16.08
LCDSO,1992/03/25,902.12
PECSO,1992/03/25,2867.65
AOBSO,1992/03/25,3074.67
AGZCH,1992/03/25,70.56
ARCSO,1992/03/25,1125.25
PMOSO,1992/03/25,-
ARLSO,1992/03/25,96.65
CHTSO,1992/03/25,24.92
IRASO,1992/03/25,15.83
CHTSO,1992/03/26,24.80
ARLSO,1992/03/26,96.45
PMOSO,1992/03/26,-
ARCSO,1992/03/26,1122.52
AGZCH,1992/03/26,70.56
AOBSO,1992/03/26,3073.08
PECSO,1992/03/26,2857.48
LCDSO,1992/03/26,902.12
IRASO,1992/03/26,15.62
LCDSO,1992/03/27,900.62
PECSO,1992/03/27,2850.08
AOBSO,1992/03/27,3071.5
AGZCH,1992/03/27,70.50
ARCSO,1992/03/27,1119.79
PMOSO,1992/03/27,-
ARLSO,1992/03/27,96.45
CHTSO,1992/03/27,24.68
IRASO,1992/03/27,15.73
CHTSO,1992/03/28,24.60
ARLSO,1992/03/28,96.45
PMOSO,1992/03/28,-
ARCSO,1992/03/28,1117.06
AGZCH,1992/03/28,70.56
AOBSO,1992/03/28,3077.83
PECSO,1992/03/28,2847.3
LCDSO,1992/03/28,900.25
IRASO,1992/03/28,16.30
LCDSO,1992/03/29,900.25
PECSO,1992/03/29,2846.38
AOBSO,1992/03/29,3085.75
AGZCH,1992/03/29,70.86
ARCSO,1992/03/29,1115.02
PMOSO,1992/03/29,-
ARLSO,1992/03/29,96.85
CHTSO,1992/03/29,26.28
IRASO,1992/03/29,16.46
CHTSO,1992/03/30,28.84
ARLSO,1992/03/30,96.85
PMOSO,1992/03/30,-
ARCSO,1992/03/30,1122.52
AGZCH,1992/03/30,71.10
AOBSO,1992/03/30,3090.5
PECSO,1992/03/30,2846.38
LCDSO,1992/03/30,907.37
IRASO,1992/03/30,16.52
LCDSO,1992/03/31,913.00
PECSO,1992/03/31,2845.45
AOBSO,1992/03/31,3096.83
AGZCH,1992/03/31,71.10
ARCSO,1992/03/31,1123.88
PMOSO,1992/03/31,-
ARLSO,1992/03/31,96.85
CHTSO,1992/03/31,29.32
IRASO,1992/03/31,16.55
CHTSO,1992/04/01,29.64
ARLSO,1992/04/01,96.65
PMOSO,1992/04/01,-
ARCSO,1992/04/01,1124.57
AGZCH,1992/04/01,70.98
AOBSO,1992/04/01,3100.0
PECSO,1992/04/01,2847.3
LCDSO,1992/04/01,916.28
IRASO,1992/04/01,-
LCDSO,1992/04/02,917.92
PECSO,1992/04/02,2845.45
AOBSO,1992/04/02,3104.75
AGZCH,1992/04/02,70.86
ARCSO,1992/04/02,1123.88
PMOSO,1992/04/02,-
ARLSO,1992/04/02,96.65
CHTSO,1992/04/02,31.08
IRASO,1992/04/02,-
CHTSO,1992/04/03,32.04
ARLSO,1992/04/03,96.65
PMOSO,1992/04/03,-
ARCSO,1992/04/03,1123.88
AGZCH,1992/04/03,70.80
AOBSO,1992/04/03,3107.92
PECSO,1992/04/03,2842.68
LCDSO,1992/04/03,917.92
IRASO,1992/04/03,-
LCDSO,1992/04/04,917.92
PECSO,1992/04/04,2837.13
AOBSO,1992/04/04,3112.67
AGZCH,1992/04/04,70.80
ARCSO,1992/04/04,1123.2
PMOSO,1992/04/04,-
ARLSO,1992/04/04,96.65
CHTSO,1992/04/04,33.06
IRASO,1992/04/04,-
CHTSO,1992/04/05,33.13
ARLSO,1992/04/05,96.45
PMOSO,1992/04/05,-
ARCSO,1992/04/05,1122.52
AGZCH,1992/04/05,70.80
AOBSO,1992/04/05,3119.0
PECSO,1992/04/05,2830.65
LCDSO,1992/04/05,918.74
IRASO,1992/04/05,-
LCDSO,1992/04/06,919.15
PECSO,1992/04/06,2826.03
AOBSO,1992/04/06,3123.75
AGZCH,1992/04/06,70.74
ARCSO,1992/04/06,1121.84
PMOSO,1992/04/06,-
ARLSO,1992/04/06,96.45
CHTSO,1992/04/06,33.19
IRASO,1992/04/06,-
CHTSO,1992/04/07,33.20
ARLSO,1992/04/07,96.45
PMOSO,1992/04/07,-
ARCSO,1992/04/07,1121.16
AGZCH,1992/04/07,70.74
AOBSO,1992/04/07,3126.92
PECSO,1992/04/07,2820.48
LCDSO,1992/04/07,920.79
IRASO,1992/04/07,-
LCDSO,1992/04/08,920.79
PECSO,1992/04/08,2813.08
AOBSO,1992/04/08,3131.67
AGZCH,1992/04/08,70.74
ARCSO,1992/04/08,1120.47
PMOSO,1992/04/08,-
ARLSO,1992/04/08,96.45
CHTSO,1992/04/08,33.22
IRASO,1992/04/08,-
CHTSO,1992/04/09,33.24
ARLSO,1992/04/09,96.45
PMOSO,1992/04/09,-
ARCSO,1992/04/09,1119.11
AGZCH,1992/04/09,70.68
AOBSO,1992/04/09,3138.0
PECSO,1992/04/09,2804.75
LCDSO,1992/04/09,920.79
IRASO,1992/04/09,-
LCDSO,1992/04/10,920.79
PECSO,1992/04/10,2797.35
AOBSO,1992/04/10,3142.75
AGZCH,1992/04/10,70.62
ARCSO,1992/04/10,1117.75
PMOSO,1992/04/10,-
ARLSO,1992/04/10,96.45
CHTSO,1992/04/10,33.23
IRASO,1992/04/10,-
CHTSO,1992/04/11,33.21
ARLSO,1992/04/11,96.26
PMOSO,1992/04/11,-
ARCSO,1992/04/11,1117.06
AGZCH,1992/04/11,70.56
AOBSO,1992/04/11,3144.33
PECSO,1992/04/11,2788.1
LCDSO,1992/04/11,919.56
IRASO,1992/04/11,-
LCDSO,1992/04/12,918.74
PECSO,1992/04/12,2779.78
AOBSO,1992/04/12,3150.67
AGZCH,1992/04/12,70.50
ARCSO,1992/04/12,1115.7
PMOSO,1992/04/12,-
ARLSO,1992/04/12,96.26
CHTSO,1992/04/12,33.19
IRASO,1992/04/12,-
CHTSO,1992/04/13,33.17
ARLSO,1992/04/13,96.06
PMOSO,1992/04/13,-
ARCSO,1992/04/13,1114.34
AGZCH,1992/04/13,70.44
AOBSO,1992/04/13,3155.42
PECSO,1992/04/13,2771.45
LCDSO,1992/04/13,917.92
IRASO,1992/04/13,-
LCDSO,1992/04/14,919.15
PECSO,1992/04/14,2762.2
AOBSO,1992/04/14,3160.17
AGZCH,1992/04/14,70.32
ARCSO,1992/04/14,1112.97
PMOSO,1992/04/14,-
ARLSO,1992/04/14,96.06
CHTSO,1992/04/14,33.15
IRASO,1992/04/14,-
CHTSO,1992/04/15,33.09
ARLSO,1992/04/15,96.06
PMOSO,1992/04/15,-
ARCSO,1992/04/15,1112.97
AGZCH,1992/04/15,70.14
AOBSO,1992/04/15,3164.92
PECSO,1992/04/15,2752.95
LCDSO,1992/04/15,917.92
IRASO,1992/04/15,-
LCDSO,1992/04/16,916.69
PECSO,1992/04/16,2743.7
AOBSO,1992/04/16,3171.25
AGZCH,1992/04/16,69.73
ARCSO,1992/04/16,1110.93
PMOSO,1992/04/16,-
ARLSO,1992/04/16,95.86
CHTSO,1992/04/16,33.04
IRASO,1992/04/16,-
CHTSO,1992/04/17,32.68
ARLSO,1992/04/17,95.66
PMOSO,1992/04/17,-
ARCSO,1992/04/17,1111.61
AGZCH,1992/04/17,69.49
AOBSO,1992/04/17,3177.58
PECSO,1992/04/17,2735.25
LCDSO,1992/04/17,915.46
IRASO,1992/04/17,-
LCDSO,1992/04/18,913.82
PECSO,1992/04/18,2726.7
AOBSO,1992/04/18,3185.5
AGZCH,1992/04/18,69.25
ARCSO,1992/04/18,1111.61
PMOSO,1992/04/18,-
ARLSO,1992/04/18,95.66
CHTSO,1992/04/18,32.04
IRASO,1992/04/18,-
CHTSO,1992/04/19,31.24
ARLSO,1992/04/19,95.46
PMOSO,1992/04/19,-
ARCSO,1992/04/19,1111.61
AGZCH,1992/04/19,69.01
AOBSO,1992/04/19,3190.25
PECSO,1992/04/19,2716.25
LCDSO,1992/04/19,912.25
IRASO,1992/04/19,-
LCDSO,1992/04/20,910.75
PECSO,1992/04/20,2706.75
AOBSO,1992/04/20,3196.58
AGZCH,1992/04/20,68.78
ARCSO,1992/04/20,1109.56
PMOSO,1992/04/20,-
ARLSO,1992/04/20,95.46
CHTSO,1992/04/20,30.44
IRASO,1992/04/20,-
CHTSO,1992/04/21,29.80
ARLSO,1992/04/21,95.46
PMOSO,1992/04/21,-
ARCSO,1992/04/21,1108.2
AGZCH,1992/04/21,68.48
AOBSO,1992/04/21,3202.92
PECSO,1992/04/21,2705.8
LCDSO,1992/04/21,911.12
IRASO,1992/04/21,-
LCDSO,1992/04/22,910.00
PECSO,1992/04/22,2702.95
AOBSO,1992/04/22,3206.08
AGZCH,1992/04/22,68.24
ARCSO,1992/04/22,1105.47
PMOSO,1992/04/22,-
