Clave,Fecha, Almacenamiento(hmÂ³)
PECSO,2011/12/07,1853.59
LCDSO,2011/12/07,743.59
LCDSO,2011/12/08,743.98
PECSO,2011/12/08,1853.59
AOBSO,2011/12/08,2369.92
AGZCH,2011/12/08,65.19
ARCSO,2011/12/08,399.28
PMOSO,2011/12/08,13.77
ARLSO,2011/12/08,0.01
CHTSO,2011/12/08,16.06
IRASO,2011/12/08,9.68
IRASO,2011/12/09,9.61
CHTSO,2011/12/09,16.06
ARLSO,2011/12/09,0.01
PMOSO,2011/12/09,13.73
ARCSO,2011/12/09,398.54
AGZCH,2011/12/09,65.19
AOBSO,2011/12/09,2369.92
PECSO,2011/12/09,1851.83
LCDSO,2011/12/09,744.76
LCDSO,2011/12/10,745.15
PECSO,2011/12/10,1852.71
AOBSO,2011/12/10,2369.92
AGZCH,2011/12/10,65.14
ARCSO,2011/12/10,397.8
PMOSO,2011/12/10,13.7
ARLSO,2011/12/10,0.01
CHTSO,2011/12/10,16.04
IRASO,2011/12/10,9.53
IRASO,2011/12/11,9.5
CHTSO,2011/12/11,16.04
ARLSO,2011/12/11,0.01
PMOSO,2011/12/11,13.66
ARCSO,2011/12/11,396.68
AGZCH,2011/12/11,65.14
AOBSO,2011/12/11,2367.06
PECSO,2011/12/11,1851.83
LCDSO,2011/12/11,745.15
LCDSO,2011/12/12,744.76
PECSO,2011/12/12,1852.71
AOBSO,2011/12/12,2365.63
AGZCH,2011/12/12,65.08
ARCSO,2011/12/12,394.82
PMOSO,2011/12/12,13.66
ARLSO,2011/12/12,0.01
CHTSO,2011/12/12,16.04
IRASO,2011/12/12,9.48
IRASO,2011/12/13,9.45
CHTSO,2011/12/13,16.04
ARLSO,2011/12/13,0.01
PMOSO,2011/12/13,13.62
ARCSO,2011/12/13,393.7
AGZCH,2011/12/13,65.08
AOBSO,2011/12/13,2365.63
PECSO,2011/12/13,1852.71
LCDSO,2011/12/13,746.32
LCDSO,2011/12/14,760.93
PECSO,2011/12/14,1852.71
AOBSO,2011/12/14,2364.2
AGZCH,2011/12/14,65.03
ARCSO,2011/12/14,392.59
PMOSO,2011/12/14,13.62
ARLSO,2011/12/14,0.01
CHTSO,2011/12/14,16.28
IRASO,2011/12/14,9.37
IRASO,2011/12/15,9.3
CHTSO,2011/12/15,16.3
ARLSO,2011/12/15,0.01
PMOSO,2011/12/15,13.62
ARCSO,2011/12/15,391.1
AGZCH,2011/12/15,65.03
AOBSO,2011/12/15,2362.77
PECSO,2011/12/15,1866.77
LCDSO,2011/12/15,784.6
LCDSO,2011/12/16,798.38
PECSO,2011/12/16,1883.78
AOBSO,2011/12/16,2362.77
AGZCH,2011/12/16,64.97
ARCSO,2011/12/16,389.66
PMOSO,2011/12/16,13.58
ARLSO,2011/12/16,0.01
CHTSO,2011/12/16,16.3
IRASO,2011/12/16,9.22
IRASO,2011/12/17,9.14
CHTSO,2011/12/17,16.3
ARLSO,2011/12/17,0.01
PMOSO,2011/12/17,13.58
ARCSO,2011/12/17,388.62
AGZCH,2011/12/17,64.97
AOBSO,2011/12/17,2361.34
PECSO,2011/12/17,1889.15
LCDSO,2011/12/17,800.86
LCDSO,2011/12/18,800.03
PECSO,2011/12/18,1891.84
AOBSO,2011/12/18,2365.63
AGZCH,2011/12/18,64.91
ARCSO,2011/12/18,387.23
PMOSO,2011/12/18,13.55
ARLSO,2011/12/18,0.0
CHTSO,2011/12/18,16.3
IRASO,2011/12/18,9.11
IRASO,2011/12/19,9.09
CHTSO,2011/12/19,16.32
ARLSO,2011/12/19,0.0
PMOSO,2011/12/19,13.55
ARCSO,2011/12/19,385.83
AGZCH,2011/12/19,64.91
AOBSO,2011/12/19,2367.06
PECSO,2011/12/19,1899.0
LCDSO,2011/12/19,798.38
LCDSO,2011/12/20,796.72
PECSO,2011/12/20,1903.48
AOBSO,2011/12/20,2368.49
AGZCH,2011/12/20,64.86
ARCSO,2011/12/20,384.1
PMOSO,2011/12/20,13.51
ARLSO,2011/12/20,0.0
CHTSO,2011/12/20,16.32
IRASO,2011/12/20,9.01
IRASO,2011/12/21,8.93
CHTSO,2011/12/21,16.32
ARLSO,2011/12/21,0.0
PMOSO,2011/12/21,13.51
ARCSO,2011/12/21,382.36
AGZCH,2011/12/21,64.8
AOBSO,2011/12/21,2368.49
PECSO,2011/12/21,1906.17
LCDSO,2011/12/21,795.07
LCDSO,2011/12/22,792.62
PECSO,2011/12/22,1907.07
AOBSO,2011/12/22,2368.49
AGZCH,2011/12/22,64.8
ARCSO,2011/12/22,380.62
PMOSO,2011/12/22,13.47
ARLSO,2011/12/22,0.0
CHTSO,2011/12/22,16.32
IRASO,2011/12/22,8.78
IRASO,2011/12/23,8.62
CHTSO,2011/12/23,16.3
ARLSO,2011/12/23,0.0
PMOSO,2011/12/23,13.43
ARCSO,2011/12/23,378.88
AGZCH,2011/12/23,64.75
AOBSO,2011/12/23,2367.06
PECSO,2011/12/23,1905.27
LCDSO,2011/12/23,791.42
LCDSO,2011/12/24,789.81
PECSO,2011/12/24,1902.59
AOBSO,2011/12/24,2367.06
AGZCH,2011/12/24,64.75
ARCSO,2011/12/24,377.14
PMOSO,2011/12/24,13.39
ARLSO,2011/12/24,0.0
CHTSO,2011/12/24,16.3
IRASO,2011/12/24,8.6
IRASO,2011/12/25,8.57
CHTSO,2011/12/25,16.3
ARLSO,2011/12/25,0.0
PMOSO,2011/12/25,13.36
ARCSO,2011/12/25,375.4
AGZCH,2011/12/25,64.69
AOBSO,2011/12/25,2372.78
PECSO,2011/12/25,1906.17
LCDSO,2011/12/25,787.81
LCDSO,2011/12/26,786.2
PECSO,2011/12/26,1907.96
AOBSO,2011/12/26,2375.64
AGZCH,2011/12/26,64.69
ARCSO,2011/12/26,372.97
PMOSO,2011/12/26,13.32
ARLSO,2011/12/26,0.0
CHTSO,2011/12/26,16.28
IRASO,2011/12/26,8.55
IRASO,2011/12/27,8.52
CHTSO,2011/12/27,16.28
ARLSO,2011/12/27,0.0
PMOSO,2011/12/27,13.28
ARCSO,2011/12/27,370.54
AGZCH,2011/12/27,64.64
AOBSO,2011/12/27,2377.07
PECSO,2011/12/27,1906.17
LCDSO,2011/12/27,784.6
LCDSO,2011/12/28,783.39
PECSO,2011/12/28,1907.07
AOBSO,2011/12/28,2378.5
AGZCH,2011/12/28,64.64
ARCSO,2011/12/28,368.45
PMOSO,2011/12/28,13.28
ARLSO,2011/12/28,0.0
CHTSO,2011/12/28,16.38
IRASO,2011/12/28,8.49
IRASO,2011/12/29,8.47
CHTSO,2011/12/29,16.4
ARLSO,2011/12/29,0.0
PMOSO,2011/12/29,13.24
ARCSO,2011/12/29,366.02
AGZCH,2011/12/29,64.58
AOBSO,2011/12/29,2378.5
PECSO,2011/12/29,1905.27
LCDSO,2011/12/29,781.79
LCDSO,2011/12/30,780.59
PECSO,2011/12/30,1902.59
AOBSO,2011/12/30,2379.93
AGZCH,2011/12/30,64.53
ARCSO,2011/12/30,363.58
PMOSO,2011/12/30,13.21
ARLSO,2011/12/30,0.0
CHTSO,2011/12/30,16.4
IRASO,2011/12/30,8.44
IRASO,2011/12/31,8.42
CHTSO,2011/12/31,16.4
ARLSO,2011/12/31,0.0
PMOSO,2011/12/31,13.17
ARCSO,2011/12/31,361.15
AGZCH,2011/12/31,64.53
AOBSO,2011/12/31,2379.93
PECSO,2011/12/31,1898.11
LCDSO,2011/12/31,779.78
LCDSO,2012/01/01,778.98
PECSO,2012/01/01,1895.42
AOBSO,2012/01/01,2382.79
AGZCH,2012/01/01,64.53
ARCSO,2012/01/01,358.72
PMOSO,2012/01/01,13.17
ARLSO,2012/01/01,0.0
CHTSO,2012/01/01,16.4
IRASO,2012/01/01,8.39
IRASO,2012/01/02,8.36
CHTSO,2012/01/02,16.4
ARLSO,2012/01/02,0.0
PMOSO,2012/01/02,13.17
ARCSO,2012/01/02,355.94
AGZCH,2012/01/02,64.47
AOBSO,2012/01/02,2385.65
PECSO,2012/01/02,1893.63
LCDSO,2012/01/02,778.18
LCDSO,2012/01/03,777.38
PECSO,2012/01/03,1890.94
AOBSO,2012/01/03,2385.65
AGZCH,2012/01/03,64.47
ARCSO,2012/01/03,352.69
PMOSO,2012/01/03,13.13
ARLSO,2012/01/03,0.0
CHTSO,2012/01/03,16.4
IRASO,2012/01/03,8.34
IRASO,2012/01/04,8.31
CHTSO,2012/01/04,16.4
ARLSO,2012/01/04,0.0
PMOSO,2012/01/04,13.13
ARCSO,2012/01/04,349.14
AGZCH,2012/01/04,64.41
AOBSO,2012/01/04,2387.08
PECSO,2012/01/04,1885.57
LCDSO,2012/01/04,776.58
LCDSO,2012/01/05,775.77
PECSO,2012/01/05,1886.46
AOBSO,2012/01/05,2389.51
AGZCH,2012/01/05,64.36
ARCSO,2012/01/05,346.24
PMOSO,2012/01/05,13.09
ARLSO,2012/01/05,0.0
CHTSO,2012/01/05,16.38
IRASO,2012/01/05,8.29
IRASO,2012/01/06,8.21
CHTSO,2012/01/06,16.36
ARLSO,2012/01/06,0.0
PMOSO,2012/01/06,13.09
ARCSO,2012/01/06,343.01
AGZCH,2012/01/06,64.36
AOBSO,2012/01/06,2389.94
PECSO,2012/01/06,1888.26
LCDSO,2012/01/06,775.37
LCDSO,2012/01/07,774.97
PECSO,2012/01/07,1889.15
AOBSO,2012/01/07,2389.94
AGZCH,2012/01/07,64.3
ARCSO,2012/01/07,339.79
PMOSO,2012/01/07,13.05
ARLSO,2012/01/07,0.0
CHTSO,2012/01/07,16.36
IRASO,2012/01/07,8.13
IRASO,2012/01/08,8.06
CHTSO,2012/01/08,16.36
ARLSO,2012/01/08,0.0
PMOSO,2012/01/08,13.02
ARCSO,2012/01/08,336.56
AGZCH,2012/01/08,64.25
AOBSO,2012/01/08,2385.65
PECSO,2012/01/08,1888.26
LCDSO,2012/01/08,774.17
LCDSO,2012/01/09,773.77
PECSO,2012/01/09,1889.15
AOBSO,2012/01/09,2382.79
AGZCH,2012/01/09,64.25
ARCSO,2012/01/09,333.34
PMOSO,2012/01/09,13.02
ARLSO,2012/01/09,0.0
CHTSO,2012/01/09,16.36
IRASO,2012/01/09,8.0
IRASO,2012/01/10,7.93
CHTSO,2012/01/10,16.34
ARLSO,2012/01/10,0.0
PMOSO,2012/01/10,12.98
ARCSO,2012/01/10,330.11
AGZCH,2012/01/10,64.19
AOBSO,2012/01/10,2378.5
PECSO,2012/01/10,1890.05
LCDSO,2012/01/10,773.37
LCDSO,2012/01/11,772.96
PECSO,2012/01/11,1890.94
AOBSO,2012/01/11,2374.21
AGZCH,2012/01/11,64.19
ARCSO,2012/01/11,326.56
PMOSO,2012/01/11,12.98
ARLSO,2012/01/11,0.0
CHTSO,2012/01/11,16.34
IRASO,2012/01/11,7.87
IRASO,2012/01/12,7.81
CHTSO,2012/01/12,16.32
ARLSO,2012/01/12,0.0
PMOSO,2012/01/12,12.94
ARCSO,2012/01/12,323.04
AGZCH,2012/01/12,64.14
AOBSO,2012/01/12,2371.35
PECSO,2012/01/12,1891.84
LCDSO,2012/01/12,772.56
LCDSO,2012/01/13,772.16
PECSO,2012/01/13,1892.73
AOBSO,2012/01/13,2367.06
AGZCH,2012/01/13,64.14
ARCSO,2012/01/13,320.08
PMOSO,2012/01/13,12.9
ARLSO,2012/01/13,0.0
CHTSO,2012/01/13,16.32
IRASO,2012/01/13,7.74
IRASO,2012/01/14,7.72
CHTSO,2012/01/14,16.32
ARLSO,2012/01/14,0.0
PMOSO,2012/01/14,12.9
ARCSO,2012/01/14,317.11
AGZCH,2012/01/14,64.08
AOBSO,2012/01/14,2364.2
PECSO,2012/01/14,1892.73
LCDSO,2012/01/14,771.76
LCDSO,2012/01/15,771.36
PECSO,2012/01/15,1892.73
AOBSO,2012/01/15,2358.48
AGZCH,2012/01/15,64.08
ARCSO,2012/01/15,314.14
PMOSO,2012/01/15,12.86
ARLSO,2012/01/15,0.0
CHTSO,2012/01/15,16.3
IRASO,2012/01/15,7.7
IRASO,2012/01/16,7.64
CHTSO,2012/01/16,16.3
ARLSO,2012/01/16,0.0
PMOSO,2012/01/16,12.83
ARCSO,2012/01/16,311.18
AGZCH,2012/01/16,64.03
AOBSO,2012/01/16,2352.76
PECSO,2012/01/16,1893.63
LCDSO,2012/01/16,770.96
LCDSO,2012/01/17,770.56
PECSO,2012/01/17,1894.53
AOBSO,2012/01/17,2344.18
AGZCH,2012/01/17,64.03
ARCSO,2012/01/17,308.21
PMOSO,2012/01/17,12.83
ARLSO,2012/01/17,0.0
CHTSO,2012/01/17,16.3
IRASO,2012/01/17,7.51
IRASO,2012/01/18,7.38
CHTSO,2012/01/18,16.3
ARLSO,2012/01/18,0.0
PMOSO,2012/01/18,12.79
ARCSO,2012/01/18,305.25
AGZCH,2012/01/18,63.97
AOBSO,2012/01/18,2337.03
PECSO,2012/01/18,1896.32
LCDSO,2012/01/18,770.16
LCDSO,2012/01/19,770.16
PECSO,2012/01/19,1897.21
AOBSO,2012/01/19,2329.88
AGZCH,2012/01/19,63.97
ARCSO,2012/01/19,302.58
PMOSO,2012/01/19,12.79
ARLSO,2012/01/19,0.0
CHTSO,2012/01/19,16.28
IRASO,2012/01/19,7.25
IRASO,2012/01/20,7.12
CHTSO,2012/01/20,16.28
ARLSO,2012/01/20,0.0
PMOSO,2012/01/20,12.79
ARCSO,2012/01/20,299.61
AGZCH,2012/01/20,63.97
AOBSO,2012/01/20,2324.16
PECSO,2012/01/20,1898.11
LCDSO,2012/01/20,769.75
LCDSO,2012/01/21,769.75
PECSO,2012/01/21,1899.9
AOBSO,2012/01/21,2315.58
AGZCH,2012/01/21,63.86
ARCSO,2012/01/21,296.64
PMOSO,2012/01/21,12.79
ARLSO,2012/01/21,0.0
CHTSO,2012/01/21,16.28
IRASO,2012/01/21,7.1
IRASO,2012/01/22,7.08
CHTSO,2012/01/22,16.28
ARLSO,2012/01/22,0.0
PMOSO,2012/01/22,12.75
ARCSO,2012/01/22,293.68
AGZCH,2012/01/22,63.86
AOBSO,2012/01/22,2307.0
PECSO,2012/01/22,1900.8
LCDSO,2012/01/22,769.35
LCDSO,2012/01/23,768.95
PECSO,2012/01/23,1901.69
AOBSO,2012/01/23,2295.56
AGZCH,2012/01/23,63.8
ARCSO,2012/01/23,289.86
PMOSO,2012/01/23,12.75
ARLSO,2012/01/23,0.0
CHTSO,2012/01/23,16.26
IRASO,2012/01/23,6.99
IRASO,2012/01/24,6.91
CHTSO,2012/01/24,16.26
ARLSO,2012/01/24,0.0
PMOSO,2012/01/24,12.75
ARCSO,2012/01/24,286.31
AGZCH,2012/01/24,63.8
AOBSO,2012/01/24,2281.26
PECSO,2012/01/24,1902.59
LCDSO,2012/01/24,768.95
LCDSO,2012/01/25,768.55
PECSO,2012/01/25,1903.48
AOBSO,2012/01/25,2265.53
AGZCH,2012/01/25,63.75
ARCSO,2012/01/25,282.77
PMOSO,2012/01/25,12.71
ARLSO,2012/01/25,0.0
CHTSO,2012/01/25,16.26
IRASO,2012/01/25,6.82
IRASO,2012/01/26,6.74
CHTSO,2012/01/26,16.26
ARLSO,2012/01/26,0.0
PMOSO,2012/01/26,12.71
ARCSO,2012/01/26,279.49
AGZCH,2012/01/26,63.75
AOBSO,2012/01/26,2249.8
PECSO,2012/01/26,1904.37
LCDSO,2012/01/26,768.15
LCDSO,2012/01/27,768.15
PECSO,2012/01/27,1905.27
AOBSO,2012/01/27,2239.79
AGZCH,2012/01/27,63.69
ARCSO,2012/01/27,276.22
PMOSO,2012/01/27,12.71
ARLSO,2012/01/27,0.0
CHTSO,2012/01/27,16.26
IRASO,2012/01/27,6.65
IRASO,2012/01/28,6.63
CHTSO,2012/01/28,16.24
ARLSO,2012/01/28,0.0
PMOSO,2012/01/28,12.68
ARCSO,2012/01/28,272.95
AGZCH,2012/01/28,63.69
AOBSO,2012/01/28,2231.21
PECSO,2012/01/28,1906.17
LCDSO,2012/01/28,767.75
LCDSO,2012/01/29,767.75
PECSO,2012/01/29,1907.07
AOBSO,2012/01/29,2215.48
AGZCH,2012/01/29,63.64
ARCSO,2012/01/29,269.68
PMOSO,2012/01/29,12.68
ARLSO,2012/01/29,0.0
CHTSO,2012/01/29,16.24
IRASO,2012/01/29,6.61
IRASO,2012/01/30,6.59
CHTSO,2012/01/30,16.24
ARLSO,2012/01/30,0.0
PMOSO,2012/01/30,12.68
ARCSO,2012/01/30,266.15
AGZCH,2012/01/30,63.64
AOBSO,2012/01/30,2199.75
PECSO,2012/01/30,1907.07
LCDSO,2012/01/30,767.35
LCDSO,2012/01/31,767.35
PECSO,2012/01/31,1907.96
AOBSO,2012/01/31,2185.45
AGZCH,2012/01/31,63.58
ARCSO,2012/01/31,262.57
PMOSO,2012/01/31,12.64
ARLSO,2012/01/31,0.0
CHTSO,2012/01/31,16.24
IRASO,2012/01/31,6.57
IRASO,2012/02/01,6.55
CHTSO,2012/02/01,16.22
ARLSO,2012/02/01,0.0
PMOSO,2012/02/01,12.64
ARCSO,2012/02/01,259.0
AGZCH,2012/02/01,63.58
AOBSO,2012/02/01,2169.72
PECSO,2012/02/01,1907.07
LCDSO,2012/02/01,766.95
LCDSO,2012/02/02,766.95
PECSO,2012/02/02,1906.17
AOBSO,2012/02/02,2156.08
AGZCH,2012/02/02,63.58
ARCSO,2012/02/02,255.42
PMOSO,2012/02/02,12.64
ARLSO,2012/02/02,0.0
CHTSO,2012/02/02,16.22
IRASO,2012/02/02,6.52
IRASO,2012/02/03,6.5
CHTSO,2012/02/03,16.22
ARLSO,2012/02/03,0.0
PMOSO,2012/02/03,12.6
ARCSO,2012/02/03,251.84
AGZCH,2012/02/03,63.53
AOBSO,2012/02/03,2142.88
PECSO,2012/02/03,1905.27
LCDSO,2012/02/03,766.95
LCDSO,2012/02/04,766.55
PECSO,2012/02/04,1905.27
AOBSO,2012/02/04,2132.32
AGZCH,2012/02/04,63.53
ARCSO,2012/02/04,248.27
PMOSO,2012/02/04,12.6
ARLSO,2012/02/04,0.0
CHTSO,2012/02/04,16.22
IRASO,2012/02/04,6.48
IRASO,2012/02/05,6.35
CHTSO,2012/02/05,16.2
ARLSO,2012/02/05,0.0
PMOSO,2012/02/05,12.6
ARCSO,2012/02/05,244.69
AGZCH,2012/02/05,63.47
AOBSO,2012/02/05,2119.12
PECSO,2012/02/05,1906.17
LCDSO,2012/02/05,766.55
LCDSO,2012/02/06,766.14
PECSO,2012/02/06,1906.17
AOBSO,2012/02/06,2108.56
AGZCH,2012/02/06,63.47
ARCSO,2012/02/06,241.12
PMOSO,2012/02/06,12.56
ARLSO,2012/02/06,0.0
CHTSO,2012/02/06,16.2
IRASO,2012/02/06,6.22
IRASO,2012/02/07,6.1
CHTSO,2012/02/07,16.2
ARLSO,2012/02/07,0.0
PMOSO,2012/02/07,12.56
ARCSO,2012/02/07,237.74
AGZCH,2012/02/07,63.42
AOBSO,2012/02/07,2099.32
PECSO,2012/02/07,1907.07
LCDSO,2012/02/07,766.14
LCDSO,2012/02/08,766.14
PECSO,2012/02/08,1907.07
AOBSO,2012/02/08,2087.44
AGZCH,2012/02/08,63.42
ARCSO,2012/02/08,234.13
PMOSO,2012/02/08,12.52
ARLSO,2012/02/08,0.0
CHTSO,2012/02/08,16.2
IRASO,2012/02/08,5.97
IRASO,2012/02/09,5.86
CHTSO,2012/02/09,16.18
ARLSO,2012/02/09,0.0
PMOSO,2012/02/09,12.52
ARCSO,2012/02/09,230.53
AGZCH,2012/02/09,63.42
AOBSO,2012/02/09,2079.52
PECSO,2012/02/09,1907.96
LCDSO,2012/02/09,765.74
LCDSO,2012/02/10,765.74
PECSO,2012/02/10,1907.96
AOBSO,2012/02/10,2071.6
AGZCH,2012/02/10,63.36
ARCSO,2012/02/10,227.17
PMOSO,2012/02/10,12.49
ARLSO,2012/02/10,0.0
CHTSO,2012/02/10,16.18
IRASO,2012/02/10,5.75
IRASO,2012/02/11,5.65
CHTSO,2012/02/11,16.18
ARLSO,2012/02/11,0.0
PMOSO,2012/02/11,12.49
ARCSO,2012/02/11,223.8
AGZCH,2012/02/11,63.36
AOBSO,2012/02/11,2065.0
PECSO,2012/02/11,1907.96
LCDSO,2012/02/11,765.74
LCDSO,2012/02/12,765.34
PECSO,2012/02/12,1907.96
AOBSO,2012/02/12,2055.76
AGZCH,2012/02/12,63.3
ARCSO,2012/02/12,220.44
PMOSO,2012/02/12,12.45
ARLSO,2012/02/12,0.0
CHTSO,2012/02/12,16.18
IRASO,2012/02/12,5.63
IRASO,2012/02/13,5.61
CHTSO,2012/02/13,16.18
ARLSO,2012/02/13,0.0
PMOSO,2012/02/13,12.37
ARCSO,2012/02/13,217.56
AGZCH,2012/02/13,63.3
AOBSO,2012/02/13,2047.84
PECSO,2012/02/13,1908.86
LCDSO,2012/02/13,764.94
LCDSO,2012/02/14,764.94
PECSO,2012/02/14,1908.86
AOBSO,2012/02/14,2039.92
AGZCH,2012/02/14,63.25
ARCSO,2012/02/14,214.85
PMOSO,2012/02/14,12.3
ARLSO,2012/02/14,0.0
CHTSO,2012/02/14,16.16
IRASO,2012/02/14,5.59
IRASO,2012/02/15,5.54
CHTSO,2012/02/15,16.16
ARLSO,2012/02/15,0.0
PMOSO,2012/02/15,12.22
ARCSO,2012/02/15,212.2
AGZCH,2012/02/15,63.25
AOBSO,2012/02/15,2032.0
PECSO,2012/02/15,1907.96
LCDSO,2012/02/15,764.94
LCDSO,2012/02/16,764.54
PECSO,2012/02/16,1906.17
AOBSO,2012/02/16,2024.08
AGZCH,2012/02/16,63.17
ARCSO,2012/02/16,209.33
PMOSO,2012/02/16,12.18
ARLSO,2012/02/16,0.0
CHTSO,2012/02/16,16.14
IRASO,2012/02/16,5.49
IRASO,2012/02/17,5.43
CHTSO,2012/02/17,16.14
ARLSO,2012/02/17,0.0
PMOSO,2012/02/17,12.18
ARCSO,2012/02/17,206.46
AGZCH,2012/02/17,63.17
AOBSO,2012/02/17,2016.16
PECSO,2012/02/17,1906.17
LCDSO,2012/02/17,764.54
LCDSO,2012/02/18,764.54
PECSO,2012/02/18,1906.17
AOBSO,2012/02/18,2008.24
AGZCH,2012/02/18,63.14
ARCSO,2012/02/18,203.81
PMOSO,2012/02/18,12.15
ARLSO,2012/02/18,0.0
CHTSO,2012/02/18,16.6
IRASO,2012/02/18,5.38
IRASO,2012/02/19,5.36
CHTSO,2012/02/19,16.62
ARLSO,2012/02/19,0.0
PMOSO,2012/02/19,12.15
ARCSO,2012/02/19,200.94
AGZCH,2012/02/19,63.14
AOBSO,2012/02/19,1999.0
PECSO,2012/02/19,1905.27
LCDSO,2012/02/19,764.54
LCDSO,2012/02/20,764.54
PECSO,2012/02/20,1906.17
AOBSO,2012/02/20,1989.76
AGZCH,2012/02/20,63.08
ARCSO,2012/02/20,198.07
PMOSO,2012/02/20,12.11
ARLSO,2012/02/20,0.0
CHTSO,2012/02/20,16.62
IRASO,2012/02/20,5.34
IRASO,2012/02/21,5.29
CHTSO,2012/02/21,16.62
ARLSO,2012/02/21,0.0
PMOSO,2012/02/21,12.07
ARCSO,2012/02/21,195.42
AGZCH,2012/02/21,63.03
AOBSO,2012/02/21,1979.2
PECSO,2012/02/21,1906.17
LCDSO,2012/02/21,764.14
LCDSO,2012/02/22,764.14
PECSO,2012/02/22,1906.17
AOBSO,2012/02/22,1968.64
AGZCH,2012/02/22,62.97
ARCSO,2012/02/22,192.75
PMOSO,2012/02/22,12.07
ARLSO,2012/02/22,0.0
CHTSO,2012/02/22,16.62
IRASO,2012/02/22,5.24
IRASO,2012/02/23,5.18
CHTSO,2012/02/23,16.62
ARLSO,2012/02/23,0.0
PMOSO,2012/02/23,12.07
ARCSO,2012/02/23,190.13
AGZCH,2012/02/23,62.92
AOBSO,2012/02/23,1960.72
PECSO,2012/02/23,1902.59
LCDSO,2012/02/23,764.14
LCDSO,2012/02/24,763.34
PECSO,2012/02/24,1900.8
AOBSO,2012/02/24,1951.48
AGZCH,2012/02/24,62.81
ARCSO,2012/02/24,187.51
PMOSO,2012/02/24,12.03
ARLSO,2012/02/24,0.0
CHTSO,2012/02/24,16.64
IRASO,2012/02/24,5.13
IRASO,2012/02/25,5.08
CHTSO,2012/02/25,16.64
ARLSO,2012/02/25,0.0
PMOSO,2012/02/25,11.99
ARCSO,2012/02/25,184.89
AGZCH,2012/02/25,62.64
AOBSO,2012/02/25,1942.24
PECSO,2012/02/25,1898.11
LCDSO,2012/02/25,762.93
LCDSO,2012/02/26,762.93
PECSO,2012/02/26,1898.11
AOBSO,2012/02/26,1933.0
AGZCH,2012/02/26,62.47
ARCSO,2012/02/26,182.07
PMOSO,2012/02/26,11.96
ARLSO,2012/02/26,0.0
CHTSO,2012/02/26,16.66
IRASO,2012/02/26,5.06
IRASO,2012/02/27,5.04
CHTSO,2012/02/27,16.66
ARLSO,2012/02/27,0.0
PMOSO,2012/02/27,11.92
ARCSO,2012/02/27,179.25
AGZCH,2012/02/27,62.31
AOBSO,2012/02/27,1923.76
PECSO,2012/02/27,1898.11
LCDSO,2012/02/27,762.53
LCDSO,2012/02/28,761.73
PECSO,2012/02/28,1897.21
AOBSO,2012/02/28,1906.6
AGZCH,2012/02/28,62.31
ARCSO,2012/02/28,176.23
PMOSO,2012/02/28,11.88
ARLSO,2012/02/28,0.0
CHTSO,2012/02/28,16.68
IRASO,2012/02/28,5.02
IRASO,2012/02/29,5.01
CHTSO,2012/02/29,16.68
ARLSO,2012/02/29,0.0
PMOSO,2012/02/29,11.84
ARCSO,2012/02/29,173.33
AGZCH,2012/02/29,62.14
AOBSO,2012/02/29,1896.4
PECSO,2012/02/29,1895.42
LCDSO,2012/02/29,761.73
LCDSO,2012/03/01,761.73
PECSO,2012/03/01,1890.94
AOBSO,2012/03/01,1885.6
AGZCH,2012/03/01,61.92
ARCSO,2012/03/01,170.19
PMOSO,2012/03/01,11.8
ARLSO,2012/03/01,0.0
CHTSO,2012/03/01,16.68
IRASO,2012/03/01,4.95
IRASO,2012/03/02,4.9
CHTSO,2012/03/02,16.68
ARLSO,2012/03/02,0.0
PMOSO,2012/03/02,11.8
ARCSO,2012/03/02,167.24
AGZCH,2012/03/02,61.75
AOBSO,2012/03/02,1876.0
PECSO,2012/03/02,1886.46
LCDSO,2012/03/02,761.33
LCDSO,2012/03/03,760.93
PECSO,2012/03/03,1884.67
AOBSO,2012/03/03,1865.2
AGZCH,2012/03/03,61.58
ARCSO,2012/03/03,164.1
PMOSO,2012/03/03,11.77
ARLSO,2012/03/03,0.0
CHTSO,2012/03/03,16.68
IRASO,2012/03/03,4.84
IRASO,2012/03/04,4.81
CHTSO,2012/03/04,16.68
ARLSO,2012/03/04,0.0
PMOSO,2012/03/04,11.73
ARCSO,2012/03/04,160.96
AGZCH,2012/03/04,61.36
AOBSO,2012/03/04,1854.4
PECSO,2012/03/04,1886.46
LCDSO,2012/03/04,760.53
LCDSO,2012/03/05,760.13
PECSO,2012/03/05,1884.67
AOBSO,2012/03/05,1844.8
AGZCH,2012/03/05,61.14
ARCSO,2012/03/05,157.46
PMOSO,2012/03/05,11.73
ARLSO,2012/03/05,0.0
CHTSO,2012/03/05,16.7
IRASO,2012/03/05,4.77
IRASO,2012/03/06,4.63
CHTSO,2012/03/06,16.72
ARLSO,2012/03/06,0.0
PMOSO,2012/03/06,11.73
ARCSO,2012/03/06,153.62
AGZCH,2012/03/06,60.92
AOBSO,2012/03/06,1835.2
PECSO,2012/03/06,1881.98
LCDSO,2012/03/06,760.13
LCDSO,2012/03/07,759.32
PECSO,2012/03/07,1875.71
AOBSO,2012/03/07,1825.6
AGZCH,2012/03/07,60.64
ARCSO,2012/03/07,149.88
PMOSO,2012/03/07,11.69
ARLSO,2012/03/07,0.0
CHTSO,2012/03/07,16.72
IRASO,2012/03/07,4.49
IRASO,2012/03/08,4.35
