Clave,Fecha, Almacenamiento(hmÂ³)
CHTSO,1942/09/09,-
LCDSO,1942/09/09,398.50
LCDSO,1942/09/10,400.50
CHTSO,1942/09/10,-
CHTSO,1942/09/11,-
LCDSO,1942/09/11,402.50
LCDSO,1942/09/12,404.50
CHTSO,1942/09/12,-
CHTSO,1942/09/13,-
LCDSO,1942/09/13,406.00
LCDSO,1942/09/14,408.25
CHTSO,1942/09/14,-
CHTSO,1942/09/15,-
LCDSO,1942/09/15,411.75
LCDSO,1942/09/16,416.75
CHTSO,1942/09/16,-
CHTSO,1942/09/17,-
LCDSO,1942/09/17,418.50
LCDSO,1942/09/18,420.75
CHTSO,1942/09/18,-
CHTSO,1942/09/19,-
LCDSO,1942/09/19,422.50
LCDSO,1942/09/20,425.50
CHTSO,1942/09/20,-
CHTSO,1942/09/21,-
LCDSO,1942/09/21,429.00
LCDSO,1942/09/22,435.75
CHTSO,1942/09/22,-
CHTSO,1942/09/23,-
LCDSO,1942/09/23,439.50
LCDSO,1942/09/24,443.00
CHTSO,1942/09/24,-
CHTSO,1942/09/25,-
LCDSO,1942/09/25,445.50
LCDSO,1942/09/26,447.50
CHTSO,1942/09/26,-
CHTSO,1942/09/27,-
LCDSO,1942/09/27,448.75
LCDSO,1942/09/28,450.25
CHTSO,1942/09/28,-
CHTSO,1942/09/29,-
LCDSO,1942/09/29,451.50
LCDSO,1942/09/30,452.50
CHTSO,1942/09/30,-
CHTSO,1942/10/01,-
LCDSO,1942/10/01,453.00
LCDSO,1942/10/02,453.25
CHTSO,1942/10/02,-
CHTSO,1942/10/03,-
LCDSO,1942/10/03,453.75
LCDSO,1942/10/04,454.75
CHTSO,1942/10/04,-
CHTSO,1942/10/05,-
LCDSO,1942/10/05,458.00
LCDSO,1942/10/06,460.43
CHTSO,1942/10/06,-
CHTSO,1942/10/07,-
LCDSO,1942/10/07,462.32
LCDSO,1942/10/08,464.21
CHTSO,1942/10/08,-
CHTSO,1942/10/09,-
LCDSO,1942/10/09,466.10
LCDSO,1942/10/10,468.26
CHTSO,1942/10/10,-
CHTSO,1942/10/11,-
LCDSO,1942/10/11,470.42
LCDSO,1942/10/12,471.23
CHTSO,1942/10/12,-
CHTSO,1942/10/13,-
LCDSO,1942/10/13,472.31
LCDSO,1942/10/14,473.39
CHTSO,1942/10/14,-
CHTSO,1942/10/15,-
LCDSO,1942/10/15,474.20
LCDSO,1942/10/16,474.74
CHTSO,1942/10/16,-
CHTSO,1942/10/17,-
LCDSO,1942/10/17,475.55
LCDSO,1942/10/18,476.36
CHTSO,1942/10/18,-
CHTSO,1942/10/19,-
LCDSO,1942/10/19,477.17
LCDSO,1942/10/20,477.44
CHTSO,1942/10/20,-
CHTSO,1942/10/21,-
LCDSO,1942/10/21,477.98
LCDSO,1942/10/22,478.52
CHTSO,1942/10/22,-
CHTSO,1942/10/23,-
LCDSO,1942/10/23,478.79
LCDSO,1942/10/24,479.33
CHTSO,1942/10/24,-
CHTSO,1942/10/25,-
LCDSO,1942/10/25,479.87
LCDSO,1942/10/26,480.41
CHTSO,1942/10/26,-
CHTSO,1942/10/27,-
LCDSO,1942/10/27,480.95
LCDSO,1942/10/28,480.95
CHTSO,1942/10/28,-
CHTSO,1942/10/29,-
LCDSO,1942/10/29,481.22
LCDSO,1942/10/30,481.22
CHTSO,1942/10/30,-
CHTSO,1942/10/31,-
LCDSO,1942/10/31,481.49
LCDSO,1942/11/01,481.76
CHTSO,1942/11/01,-
CHTSO,1942/11/02,-
LCDSO,1942/11/02,481.76
LCDSO,1942/11/03,482.03
CHTSO,1942/11/03,-
CHTSO,1942/11/04,-
LCDSO,1942/11/04,482.03
LCDSO,1942/11/05,482.30
CHTSO,1942/11/05,-
CHTSO,1942/11/06,-
LCDSO,1942/11/06,482.57
LCDSO,1942/11/07,482.84
CHTSO,1942/11/07,-
CHTSO,1942/11/08,-
LCDSO,1942/11/08,483.11
LCDSO,1942/11/09,483.92
CHTSO,1942/11/09,-
CHTSO,1942/11/10,-
LCDSO,1942/11/10,484.19
LCDSO,1942/11/11,484.46
CHTSO,1942/11/11,-
CHTSO,1942/11/12,-
LCDSO,1942/11/12,484.46
LCDSO,1942/11/13,484.73
CHTSO,1942/11/13,-
CHTSO,1942/11/14,-
LCDSO,1942/11/14,485.00
LCDSO,1942/11/15,485.00
CHTSO,1942/11/15,-
CHTSO,1942/11/16,-
LCDSO,1942/11/16,485.00
LCDSO,1942/11/17,485.00
CHTSO,1942/11/17,-
CHTSO,1942/11/18,-
LCDSO,1942/11/18,485.00
LCDSO,1942/11/19,485.00
CHTSO,1942/11/19,-
CHTSO,1942/11/20,-
LCDSO,1942/11/20,485.00
LCDSO,1942/11/21,484.73
CHTSO,1942/11/21,-
CHTSO,1942/11/22,-
LCDSO,1942/11/22,484.73
LCDSO,1942/11/23,484.46
CHTSO,1942/11/23,-
CHTSO,1942/11/24,-
LCDSO,1942/11/24,484.46
LCDSO,1942/11/25,484.46
CHTSO,1942/11/25,-
CHTSO,1942/11/26,-
LCDSO,1942/11/26,484.46
LCDSO,1942/11/27,484.46
CHTSO,1942/11/27,-
CHTSO,1942/11/28,-
LCDSO,1942/11/28,484.46
LCDSO,1942/11/29,484.46
CHTSO,1942/11/29,-
CHTSO,1942/11/30,-
LCDSO,1942/11/30,484.46
LCDSO,1942/12/01,484.46
CHTSO,1942/12/01,-
CHTSO,1942/12/02,-
LCDSO,1942/12/02,484.46
LCDSO,1942/12/03,484.46
CHTSO,1942/12/03,-
CHTSO,1942/12/04,-
LCDSO,1942/12/04,484.46
LCDSO,1942/12/05,485.00
CHTSO,1942/12/05,-
CHTSO,1942/12/06,-
LCDSO,1942/12/06,485.27
LCDSO,1942/12/07,512.00
CHTSO,1942/12/07,-
CHTSO,1942/12/08,-
LCDSO,1942/12/08,552.60
LCDSO,1942/12/09,570.00
CHTSO,1942/12/09,-
CHTSO,1942/12/10,-
LCDSO,1942/12/10,580.20
LCDSO,1942/12/11,586.50
CHTSO,1942/12/11,-
CHTSO,1942/12/12,-
LCDSO,1942/12/12,590.70
LCDSO,1942/12/13,594.00
CHTSO,1942/12/13,-
CHTSO,1942/12/14,-
LCDSO,1942/12/14,597.00
LCDSO,1942/12/15,600.00
CHTSO,1942/12/15,-
CHTSO,1942/12/16,-
LCDSO,1942/12/16,601.80
LCDSO,1942/12/17,603.00
CHTSO,1942/12/17,-
CHTSO,1942/12/18,-
LCDSO,1942/12/18,604.80
LCDSO,1942/12/19,605.40
CHTSO,1942/12/19,-
CHTSO,1942/12/20,-
LCDSO,1942/12/20,606.60
LCDSO,1942/12/21,607.80
CHTSO,1942/12/21,-
CHTSO,1942/12/22,-
LCDSO,1942/12/22,608.40
LCDSO,1942/12/23,609.00
CHTSO,1942/12/23,-
CHTSO,1942/12/24,-
LCDSO,1942/12/24,609.60
LCDSO,1942/12/25,609.90
CHTSO,1942/12/25,-
CHTSO,1942/12/26,-
LCDSO,1942/12/26,610.80
LCDSO,1942/12/27,611.10
CHTSO,1942/12/27,-
CHTSO,1942/12/28,-
LCDSO,1942/12/28,611.40
LCDSO,1942/12/29,611.70
CHTSO,1942/12/29,-
CHTSO,1942/12/30,-
LCDSO,1942/12/30,612.00
LCDSO,1942/12/31,612.60
CHTSO,1942/12/31,-
CHTSO,1943/01/01,-
LCDSO,1943/01/01,612.90
LCDSO,1943/01/02,613.20
CHTSO,1943/01/02,-
CHTSO,1943/01/03,-
LCDSO,1943/01/03,613.50
LCDSO,1943/01/04,613.80
CHTSO,1943/01/04,-
CHTSO,1943/01/05,-
LCDSO,1943/01/05,614.10
LCDSO,1943/01/06,614.40
CHTSO,1943/01/06,-
CHTSO,1943/01/07,-
LCDSO,1943/01/07,614.40
LCDSO,1943/01/08,614.70
CHTSO,1943/01/08,-
CHTSO,1943/01/09,-
LCDSO,1943/01/09,614.70
LCDSO,1943/01/10,614.70
CHTSO,1943/01/10,-
CHTSO,1943/01/11,-
LCDSO,1943/01/11,615.00
LCDSO,1943/01/12,615.30
CHTSO,1943/01/12,-
CHTSO,1943/01/13,-
LCDSO,1943/01/13,615.60
LCDSO,1943/01/14,616.20
CHTSO,1943/01/14,-
CHTSO,1943/01/15,-
LCDSO,1943/01/15,616.50
LCDSO,1943/01/16,616.50
CHTSO,1943/01/16,-
CHTSO,1943/01/17,-
LCDSO,1943/01/17,616.80
LCDSO,1943/01/18,617.10
CHTSO,1943/01/18,-
CHTSO,1943/01/19,-
LCDSO,1943/01/19,617.40
LCDSO,1943/01/20,617.40
CHTSO,1943/01/20,-
CHTSO,1943/01/21,-
LCDSO,1943/01/21,617.70
LCDSO,1943/01/22,618.00
CHTSO,1943/01/22,-
CHTSO,1943/01/23,-
LCDSO,1943/01/23,618.00
LCDSO,1943/01/24,618.30
CHTSO,1943/01/24,-
CHTSO,1943/01/25,-
LCDSO,1943/01/25,618.60
LCDSO,1943/01/26,619.20
CHTSO,1943/01/26,-
CHTSO,1943/01/27,-
LCDSO,1943/01/27,619.20
LCDSO,1943/01/28,619.50
CHTSO,1943/01/28,-
CHTSO,1943/01/29,-
LCDSO,1943/01/29,619.80
LCDSO,1943/01/30,619.80
CHTSO,1943/01/30,-
CHTSO,1943/01/31,-
LCDSO,1943/01/31,619.50
LCDSO,1943/02/01,618.60
CHTSO,1943/02/01,-
CHTSO,1943/02/02,-
LCDSO,1943/02/02,617.40
LCDSO,1943/02/03,616.80
CHTSO,1943/02/03,-
CHTSO,1943/02/04,-
LCDSO,1943/02/04,616.20
LCDSO,1943/02/05,614.70
CHTSO,1943/02/05,-
CHTSO,1943/02/06,-
LCDSO,1943/02/06,612.90
LCDSO,1943/02/07,611.10
CHTSO,1943/02/07,-
CHTSO,1943/02/08,-
LCDSO,1943/02/08,609.90
LCDSO,1943/02/09,608.10
CHTSO,1943/02/09,-
CHTSO,1943/02/10,-
LCDSO,1943/02/10,606.00
LCDSO,1943/02/11,604.20
CHTSO,1943/02/11,-
CHTSO,1943/02/12,-
LCDSO,1943/02/12,602.40
LCDSO,1943/02/13,601.20
CHTSO,1943/02/13,-
CHTSO,1943/02/14,-
LCDSO,1943/02/14,600.00
LCDSO,1943/02/15,597.00
CHTSO,1943/02/15,-
CHTSO,1943/02/16,-
LCDSO,1943/02/16,595.20
LCDSO,1943/02/17,594.00
CHTSO,1943/02/17,-
CHTSO,1943/02/18,-
LCDSO,1943/02/18,591.00
LCDSO,1943/02/19,590.40
CHTSO,1943/02/19,-
CHTSO,1943/02/20,-
LCDSO,1943/02/20,588.30
LCDSO,1943/02/21,586.80
CHTSO,1943/02/21,-
CHTSO,1943/02/22,-
LCDSO,1943/02/22,585.00
LCDSO,1943/02/23,583.20
CHTSO,1943/02/23,-
CHTSO,1943/02/24,-
LCDSO,1943/02/24,581.40
LCDSO,1943/02/25,579.60
CHTSO,1943/02/25,-
CHTSO,1943/02/26,-
LCDSO,1943/02/26,577.80
LCDSO,1943/02/27,575.70
CHTSO,1943/02/27,-
CHTSO,1943/02/28,-
LCDSO,1943/02/28,573.30
LCDSO,1943/03/01,572.10
CHTSO,1943/03/01,-
CHTSO,1943/03/02,-
LCDSO,1943/03/02,570.00
LCDSO,1943/03/03,568.55
CHTSO,1943/03/03,-
CHTSO,1943/03/04,-
LCDSO,1943/03/04,566.23
LCDSO,1943/03/05,564.20
CHTSO,1943/03/05,-
CHTSO,1943/03/06,-
LCDSO,1943/03/06,563.04
LCDSO,1943/03/07,561.88
CHTSO,1943/03/07,-
CHTSO,1943/03/08,-
LCDSO,1943/03/08,560.72
LCDSO,1943/03/09,559.27
CHTSO,1943/03/09,-
CHTSO,1943/03/10,-
LCDSO,1943/03/10,558.11
LCDSO,1943/03/11,557.24
CHTSO,1943/03/11,-
CHTSO,1943/03/12,-
LCDSO,1943/03/12,556.66
LCDSO,1943/03/13,555.79
CHTSO,1943/03/13,-
CHTSO,1943/03/14,-
LCDSO,1943/03/14,554.63
LCDSO,1943/03/15,553.76
CHTSO,1943/03/15,-
CHTSO,1943/03/16,-
LCDSO,1943/03/16,552.31
LCDSO,1943/03/17,551.15
CHTSO,1943/03/17,-
CHTSO,1943/03/18,-
LCDSO,1943/03/18,549.70
LCDSO,1943/03/19,547.38
CHTSO,1943/03/19,-
CHTSO,1943/03/20,-
LCDSO,1943/03/20,545.06
LCDSO,1943/03/21,543.32
CHTSO,1943/03/21,-
CHTSO,1943/03/22,-
LCDSO,1943/03/22,540.42
LCDSO,1943/03/23,537.81
CHTSO,1943/03/23,-
CHTSO,1943/03/24,-
LCDSO,1943/03/24,535.20
LCDSO,1943/03/25,532.88
CHTSO,1943/03/25,-
CHTSO,1943/03/26,-
LCDSO,1943/03/26,530.56
LCDSO,1943/03/27,527.66
CHTSO,1943/03/27,-
CHTSO,1943/03/28,-
LCDSO,1943/03/28,525.34
LCDSO,1943/03/29,522.73
CHTSO,1943/03/29,-
CHTSO,1943/03/30,-
LCDSO,1943/03/30,520.12
LCDSO,1943/03/31,517.80
CHTSO,1943/03/31,-
CHTSO,1943/04/01,-
LCDSO,1943/04/01,515.19
LCDSO,1943/04/02,512.58
CHTSO,1943/04/02,-
CHTSO,1943/04/03,-
LCDSO,1943/04/03,511.19
LCDSO,1943/04/04,509.84
CHTSO,1943/04/04,-
CHTSO,1943/04/05,-
LCDSO,1943/04/05,508.49
LCDSO,1943/04/06,506.33
CHTSO,1943/04/06,-
CHTSO,1943/04/07,-
LCDSO,1943/04/07,504.71
LCDSO,1943/04/08,503.36
CHTSO,1943/04/08,-
CHTSO,1943/04/09,-
LCDSO,1943/04/09,502.01
LCDSO,1943/04/10,500.39
CHTSO,1943/04/10,-
CHTSO,1943/04/11,-
LCDSO,1943/04/11,499.04
LCDSO,1943/04/12,497.42
CHTSO,1943/04/12,-
CHTSO,1943/04/13,-
LCDSO,1943/04/13,496.07
LCDSO,1943/04/14,494.45
CHTSO,1943/04/14,-
CHTSO,1943/04/15,-
LCDSO,1943/04/15,492.83
LCDSO,1943/04/16,491.48
CHTSO,1943/04/16,-
CHTSO,1943/04/17,-
LCDSO,1943/04/17,489.86
LCDSO,1943/04/18,488.51
CHTSO,1943/04/18,-
CHTSO,1943/04/19,-
LCDSO,1943/04/19,486.89
LCDSO,1943/04/20,485.54
CHTSO,1943/04/20,-
CHTSO,1943/04/21,-
LCDSO,1943/04/21,484.46
LCDSO,1943/04/22,482.57
CHTSO,1943/04/22,-
CHTSO,1943/04/23,-
LCDSO,1943/04/23,480.68
LCDSO,1943/04/24,479.60
CHTSO,1943/04/24,-
CHTSO,1943/04/25,-
LCDSO,1943/04/25,478.25
LCDSO,1943/04/26,476.63
CHTSO,1943/04/26,-
CHTSO,1943/04/27,-
LCDSO,1943/04/27,475.28
LCDSO,1943/04/28,473.66
CHTSO,1943/04/28,-
CHTSO,1943/04/29,-
LCDSO,1943/04/29,472.31
LCDSO,1943/04/30,470.69
CHTSO,1943/04/30,-
CHTSO,1943/05/01,-
LCDSO,1943/05/01,469.34
LCDSO,1943/05/02,467.99
CHTSO,1943/05/02,-
CHTSO,1943/05/03,-
LCDSO,1943/05/03,466.91
LCDSO,1943/05/04,465.56
CHTSO,1943/05/04,-
CHTSO,1943/05/05,-
LCDSO,1943/05/05,463.94
LCDSO,1943/05/06,463.13
CHTSO,1943/05/06,-
CHTSO,1943/05/07,-
LCDSO,1943/05/07,462.05
LCDSO,1943/05/08,460.43
CHTSO,1943/05/08,-
CHTSO,1943/05/09,-
LCDSO,1943/05/09,459.08
LCDSO,1943/05/10,458.00
CHTSO,1943/05/10,-
CHTSO,1943/05/11,-
LCDSO,1943/05/11,457.50
LCDSO,1943/05/12,456.50
CHTSO,1943/05/12,-
CHTSO,1943/05/13,-
LCDSO,1943/05/13,456.00
LCDSO,1943/05/14,455.00
CHTSO,1943/05/14,-
CHTSO,1943/05/15,-
LCDSO,1943/05/15,454.50
LCDSO,1943/05/16,453.75
CHTSO,1943/05/16,-
CHTSO,1943/05/17,-
LCDSO,1943/05/17,453.25
LCDSO,1943/05/18,452.50
CHTSO,1943/05/18,-
CHTSO,1943/05/19,-
LCDSO,1943/05/19,452.00
LCDSO,1943/05/20,451.50
CHTSO,1943/05/20,-
CHTSO,1943/05/21,-
LCDSO,1943/05/21,451.00
LCDSO,1943/05/22,450.25
CHTSO,1943/05/22,-
CHTSO,1943/05/23,-
LCDSO,1943/05/23,449.75
LCDSO,1943/05/24,449.00
CHTSO,1943/05/24,-
CHTSO,1943/05/25,-
LCDSO,1943/05/25,448.50
LCDSO,1943/05/26,448.00
CHTSO,1943/05/26,-
CHTSO,1943/05/27,-
LCDSO,1943/05/27,447.25
LCDSO,1943/05/28,447.00
CHTSO,1943/05/28,-
CHTSO,1943/05/29,-
LCDSO,1943/05/29,446.25
LCDSO,1943/05/30,445.75
CHTSO,1943/05/30,-
CHTSO,1943/05/31,-
LCDSO,1943/05/31,445.00
LCDSO,1943/06/01,444.25
CHTSO,1943/06/01,-
CHTSO,1943/06/02,-
LCDSO,1943/06/02,443.00
LCDSO,1943/06/03,442.25
CHTSO,1943/06/03,-
CHTSO,1943/06/04,-
LCDSO,1943/06/04,441.50
LCDSO,1943/06/05,436.25
CHTSO,1943/06/05,-
CHTSO,1943/06/06,-
LCDSO,1943/06/06,440.50
LCDSO,1943/06/07,440.00
CHTSO,1943/06/07,-
CHTSO,1943/06/08,-
LCDSO,1943/06/08,439.50
LCDSO,1943/06/09,438.25
CHTSO,1943/06/09,-
CHTSO,1943/06/10,-
LCDSO,1943/06/10,437.00
LCDSO,1943/06/11,436.25
CHTSO,1943/06/11,-
CHTSO,1943/06/12,-
LCDSO,1943/06/12,435.50
LCDSO,1943/06/13,433.25
CHTSO,1943/06/13,-
CHTSO,1943/06/14,-
LCDSO,1943/06/14,431.00
LCDSO,1943/06/15,428.50
CHTSO,1943/06/15,-
CHTSO,1943/06/16,-
LCDSO,1943/06/16,426.50
LCDSO,1943/06/17,424.00
CHTSO,1943/06/17,-
CHTSO,1943/06/18,-
LCDSO,1943/06/18,421.00
LCDSO,1943/06/19,417.75
CHTSO,1943/06/19,-
CHTSO,1943/06/20,-
LCDSO,1943/06/20,415.00
LCDSO,1943/06/21,411.50
CHTSO,1943/06/21,-
CHTSO,1943/06/22,-
LCDSO,1943/06/22,408.50
LCDSO,1943/06/23,405.25
CHTSO,1943/06/23,-
CHTSO,1943/06/24,-
LCDSO,1943/06/24,402.00
LCDSO,1943/06/25,399.00
CHTSO,1943/06/25,-
CHTSO,1943/06/26,-
LCDSO,1943/06/26,396.00
LCDSO,1943/06/27,392.75
CHTSO,1943/06/27,-
CHTSO,1943/06/28,-
LCDSO,1943/06/28,389.75
LCDSO,1943/06/29,387.50
CHTSO,1943/06/29,-
CHTSO,1943/06/30,-
LCDSO,1943/06/30,385.00
LCDSO,1943/07/01,384.00
CHTSO,1943/07/01,-
CHTSO,1943/07/02,-
LCDSO,1943/07/02,385.25
LCDSO,1943/07/03,385.50
CHTSO,1943/07/03,-
CHTSO,1943/07/04,-
LCDSO,1943/07/04,385.25
LCDSO,1943/07/05,384.75
CHTSO,1943/07/05,-
CHTSO,1943/07/06,-
LCDSO,1943/07/06,384.75
LCDSO,1943/07/07,386.00
CHTSO,1943/07/07,-
CHTSO,1943/07/08,-
LCDSO,1943/07/08,386.00
LCDSO,1943/07/09,386.00
CHTSO,1943/07/09,-
CHTSO,1943/07/10,-
LCDSO,1943/07/10,386.00
LCDSO,1943/07/11,386.00
CHTSO,1943/07/11,-
CHTSO,1943/07/12,-
LCDSO,1943/07/12,386.00
LCDSO,1943/07/13,386.50
CHTSO,1943/07/13,-
CHTSO,1943/07/14,-
LCDSO,1943/07/14,389.00
LCDSO,1943/07/15,396.00
CHTSO,1943/07/15,-
CHTSO,1943/07/16,-
LCDSO,1943/07/16,397.50
LCDSO,1943/07/17,400.00
CHTSO,1943/07/17,-
CHTSO,1943/07/18,-
LCDSO,1943/07/18,403.50
LCDSO,1943/07/19,405.75
CHTSO,1943/07/19,-
CHTSO,1943/07/20,-
LCDSO,1943/07/20,411.00
LCDSO,1943/07/21,416.75
CHTSO,1943/07/21,-
CHTSO,1943/07/22,-
LCDSO,1943/07/22,420.25
LCDSO,1943/07/23,422.25
CHTSO,1943/07/23,-
CHTSO,1943/07/24,-
LCDSO,1943/07/24,424.00
LCDSO,1943/07/25,425.25
CHTSO,1943/07/25,-
CHTSO,1943/07/26,-
LCDSO,1943/07/26,426.75
LCDSO,1943/07/27,429.00
CHTSO,1943/07/27,-
CHTSO,1943/07/28,-
LCDSO,1943/07/28,431.00
LCDSO,1943/07/29,431.50
CHTSO,1943/07/29,-
CHTSO,1943/07/30,-
LCDSO,1943/07/30,431.00
LCDSO,1943/07/31,428.50
CHTSO,1943/07/31,-
CHTSO,1943/08/01,-
LCDSO,1943/08/01,426.00
LCDSO,1943/08/02,423.50
CHTSO,1943/08/02,-
CHTSO,1943/08/03,-
LCDSO,1943/08/03,424.25
LCDSO,1943/08/04,421.50
CHTSO,1943/08/04,-
CHTSO,1943/08/05,-
LCDSO,1943/08/05,417.25
LCDSO,1943/08/06,412.75
CHTSO,1943/08/06,-
CHTSO,1943/08/07,-
LCDSO,1943/08/07,413.50
LCDSO,1943/08/08,415.00
CHTSO,1943/08/08,-
CHTSO,1943/08/09,-
LCDSO,1943/08/09,428.50
LCDSO,1943/08/10,444.00
CHTSO,1943/08/10,-
CHTSO,1943/08/11,-
LCDSO,1943/08/11,453.75
LCDSO,1943/08/12,458.54
CHTSO,1943/08/12,-
CHTSO,1943/08/13,-
LCDSO,1943/08/13,463.94
LCDSO,1943/08/14,472.31
CHTSO,1943/08/14,-
CHTSO,1943/08/15,-
LCDSO,1943/08/15,481.76
LCDSO,1943/08/16,501.20
CHTSO,1943/08/16,-
CHTSO,1943/08/17,-
LCDSO,1943/08/17,514.90
LCDSO,1943/08/18,525.63
CHTSO,1943/08/18,-
CHTSO,1943/08/19,-
LCDSO,1943/08/19,534.04
LCDSO,1943/08/20,541.29
CHTSO,1943/08/20,-
CHTSO,1943/08/21,-
LCDSO,1943/08/21,547.96
LCDSO,1943/08/22,555.21
CHTSO,1943/08/22,-
CHTSO,1943/08/23,-
LCDSO,1943/08/23,560.14
LCDSO,1943/08/24,570.00
CHTSO,1943/08/24,-
CHTSO,1943/08/25,-
LCDSO,1943/08/25,582.00
LCDSO,1943/08/26,592.50
CHTSO,1943/08/26,-
CHTSO,1943/08/27,-
LCDSO,1943/08/27,600.60
LCDSO,1943/08/28,603.90
CHTSO,1943/08/28,-
CHTSO,1943/08/29,-
LCDSO,1943/08/29,610.80
LCDSO,1943/08/30,618.90
CHTSO,1943/08/30,-
CHTSO,1943/08/31,-
LCDSO,1943/08/31,629.40
LCDSO,1943/09/01,632.10
CHTSO,1943/09/01,-
CHTSO,1943/09/02,-
LCDSO,1943/09/02,641.90
LCDSO,1943/09/03,644.00
CHTSO,1943/09/03,-
CHTSO,1943/09/04,-
LCDSO,1943/09/04,647.85
LCDSO,1943/09/05,653.45
CHTSO,1943/09/05,-
CHTSO,1943/09/06,-
LCDSO,1943/09/06,657.30
LCDSO,1943/09/07,662.90
CHTSO,1943/09/07,-
CHTSO,1943/09/08,-
LCDSO,1943/09/08,663.60
LCDSO,1943/09/09,664.65
CHTSO,1943/09/09,-
CHTSO,1943/09/10,-
LCDSO,1943/09/10,663.60
LCDSO,1943/09/11,659.40
CHTSO,1943/09/11,-
CHTSO,1943/09/12,-
LCDSO,1943/09/12,655.20
LCDSO,1943/09/13,652.05
CHTSO,1943/09/13,-
CHTSO,1943/09/14,-
LCDSO,1943/09/14,647.85
LCDSO,1943/09/15,641.90
CHTSO,1943/09/15,-
CHTSO,1943/09/16,-
LCDSO,1943/09/16,637.00
LCDSO,1943/09/17,632.45
CHTSO,1943/09/17,-
CHTSO,1943/09/18,-
LCDSO,1943/09/18,627.00
LCDSO,1943/09/19,652.05
CHTSO,1943/09/19,-
CHTSO,1943/09/20,-
LCDSO,1943/09/20,649.60
LCDSO,1943/09/21,612.90
CHTSO,1943/09/21,-
CHTSO,1943/09/22,-
LCDSO,1943/09/22,606.00
LCDSO,1943/09/23,601.80
CHTSO,1943/09/23,-
CHTSO,1943/09/24,-
LCDSO,1943/09/24,598.80
LCDSO,1943/09/25,595.20
CHTSO,1943/09/25,-
CHTSO,1943/09/26,-
LCDSO,1943/09/26,592.80
LCDSO,1943/09/27,593.70
CHTSO,1943/09/27,-
CHTSO,1943/09/28,-
LCDSO,1943/09/28,595.20
LCDSO,1943/09/29,594.00
CHTSO,1943/09/29,-
CHTSO,1943/09/30,-
LCDSO,1943/09/30,589.20
LCDSO,1943/10/01,589.50
CHTSO,1943/10/01,-
CHTSO,1943/10/02,-
LCDSO,1943/10/02,585.90
LCDSO,1943/10/03,582.00
CHTSO,1943/10/03,-
CHTSO,1943/10/04,-
LCDSO,1943/10/04,577.20
LCDSO,1943/10/05,572.40
CHTSO,1943/10/05,-
CHTSO,1943/10/06,-
LCDSO,1943/10/06,567.68
LCDSO,1943/10/07,561.88
CHTSO,1943/10/07,-
CHTSO,1943/10/08,-
LCDSO,1943/10/08,556.66
LCDSO,1943/10/09,552.02
CHTSO,1943/10/09,-
CHTSO,1943/10/10,-
LCDSO,1943/10/10,546.51
LCDSO,1943/10/11,541.29
CHTSO,1943/10/11,-
CHTSO,1943/10/12,-
LCDSO,1943/10/12,535.20
LCDSO,1943/10/13,529.98
CHTSO,1943/10/13,-
CHTSO,1943/10/14,-
LCDSO,1943/10/14,524.47
LCDSO,1943/10/15,518.96
CHTSO,1943/10/15,-
CHTSO,1943/10/16,-
LCDSO,1943/10/16,513.74
LCDSO,1943/10/17,508.22
CHTSO,1943/10/17,-
CHTSO,1943/10/18,-
LCDSO,1943/10/18,502.28
LCDSO,1943/10/19,496.61
CHTSO,1943/10/19,-
CHTSO,1943/10/20,-
LCDSO,1943/10/20,490.94
LCDSO,1943/10/21,486.08
CHTSO,1943/10/21,-
CHTSO,1943/10/22,-
LCDSO,1943/10/22,481.22
LCDSO,1943/10/23,476.09
CHTSO,1943/10/23,-
CHTSO,1943/10/24,-
LCDSO,1943/10/24,471.77
LCDSO,1943/10/25,466.37
CHTSO,1943/10/25,-
CHTSO,1943/10/26,-
LCDSO,1943/10/26,460.97
LCDSO,1943/10/27,455.25
CHTSO,1943/10/27,-
CHTSO,1943/10/28,-
LCDSO,1943/10/28,450.50
LCDSO,1943/10/29,445.50
CHTSO,1943/10/29,-
CHTSO,1943/10/30,-
LCDSO,1943/10/30,440.50
LCDSO,1943/10/31,435.50
CHTSO,1943/10/31,-
CHTSO,1943/11/01,-
LCDSO,1943/11/01,430.50
LCDSO,1943/11/02,425.75
CHTSO,1943/11/02,-
CHTSO,1943/11/03,-
LCDSO,1943/11/03,420.50
LCDSO,1943/11/04,415.50
CHTSO,1943/11/04,-
CHTSO,1943/11/05,-
LCDSO,1943/11/05,411.00
LCDSO,1943/11/06,406.75
CHTSO,1943/11/06,-
CHTSO,1943/11/07,-
LCDSO,1943/11/07,402.25
LCDSO,1943/11/08,397.25
CHTSO,1943/11/08,-
CHTSO,1943/11/09,-
LCDSO,1943/11/09,393.00
LCDSO,1943/11/10,388.50
CHTSO,1943/11/10,-
CHTSO,1943/11/11,-
LCDSO,1943/11/11,384.00
LCDSO,1943/11/12,380.50
CHTSO,1943/11/12,-
CHTSO,1943/11/13,-
LCDSO,1943/11/13,376.50
LCDSO,1943/11/14,373.00
CHTSO,1943/11/14,-
CHTSO,1943/11/15,-
LCDSO,1943/11/15,370.00
LCDSO,1943/11/16,367.50
CHTSO,1943/11/16,-
CHTSO,1943/11/17,-
LCDSO,1943/11/17,364.75
LCDSO,1943/11/18,363.50
CHTSO,1943/11/18,-
CHTSO,1943/11/19,-
