Clave,Fecha, Almacenamiento(hmÂ³)
PECSO,1973/02/22,2502.4
AOBSO,1973/02/22,1445.5
AGZCH,1973/02/22,71.59
ARCSO,1973/02/22,925.85
PMOSO,1973/02/22,-
ARLSO,1973/02/22,39.3
CHTSO,1973/02/22,27.66
IRASO,1973/02/22, 3.75
PMOSO,1973/02/23,-
ARCSO,1973/02/23,980.67
AGZCH,1973/02/23,72.13
AOBSO,1973/02/23,1451.0
PECSO,1973/02/23,2597.5
LCDSO,1973/02/23,484.46
IRASO,1973/02/23, 3.95
CHTSO,1973/02/23,29.31
ARLSO,1973/02/23,42.09
LCDSO,1973/02/24,509.30
PECSO,1973/02/24,2676.35
AOBSO,1973/02/24,1455.4
AGZCH,1973/02/24,71.59
ARCSO,1973/02/24,999.92
PMOSO,1973/02/24,-
ARLSO,1973/02/24,46.73
CHTSO,1973/02/24,29.44
IRASO,1973/02/24, 3.96
PMOSO,1973/02/25,-
ARCSO,1973/02/25,1010.42
AGZCH,1973/02/25,71.22
AOBSO,1973/02/25,1460.9
PECSO,1973/02/25,2718.15
LCDSO,1973/02/25,565.65
IRASO,1973/02/25, 3.96
CHTSO,1973/02/25,29.53
ARLSO,1973/02/25,49.63
LCDSO,1973/02/26,583.80
PECSO,1973/02/26,2741.85
AOBSO,1973/02/26,1467.5
AGZCH,1973/02/26,71.10
ARCSO,1973/02/26,1017.13
PMOSO,1973/02/26,-
ARLSO,1973/02/26,50.1
CHTSO,1973/02/26,29.62
IRASO,1973/02/26, 3.96
PMOSO,1973/02/27,-
ARCSO,1973/02/27,1022.39
AGZCH,1973/02/27,71.04
AOBSO,1973/02/27,1474.1
PECSO,1973/02/27,2755.73
LCDSO,1973/02/27,595.80
IRASO,1973/02/27, 3.95
CHTSO,1973/02/27,29.71
ARLSO,1973/02/27,50.35
LCDSO,1973/02/28,605.40
PECSO,1973/02/28,2763.13
AOBSO,1973/02/28,1480.7
AGZCH,1973/02/28,70.98
ARCSO,1973/02/28,1026.99
PMOSO,1973/02/28,-
ARLSO,1973/02/28,50.6
CHTSO,1973/02/28,29.80
IRASO,1973/02/28, 3.95
PMOSO,1973/03/01,-
ARCSO,1973/03/01,1029.62
AGZCH,1973/03/01,70.92
AOBSO,1973/03/01,1487.3
PECSO,1973/03/01,2767.75
LCDSO,1973/03/01,610.80
IRASO,1973/03/01, 3.94
CHTSO,1973/03/01,29.89
ARLSO,1973/03/01,50.6
LCDSO,1973/03/02,616.80
PECSO,1973/03/02,2771.45
AOBSO,1973/03/02,1496.1
AGZCH,1973/03/02,70.86
ARCSO,1973/03/02,1032.91
PMOSO,1973/03/02,-
ARLSO,1973/03/02,50.6
CHTSO,1973/03/02,29.98
IRASO,1973/03/02, 3.94
PMOSO,1973/03/03,-
ARCSO,1973/03/03,1034.88
AGZCH,1973/03/03,70.80
AOBSO,1973/03/03,1501.6
PECSO,1973/03/03,2773.3
LCDSO,1973/03/03,620.70
IRASO,1973/03/03, 3.93
CHTSO,1973/03/03,30.03
ARLSO,1973/03/03,50.6
LCDSO,1973/03/04,623.70
PECSO,1973/03/04,2773.3
AOBSO,1973/03/04,1506.0
AGZCH,1973/03/04,70.80
ARCSO,1973/03/04,1036.19
PMOSO,1973/03/04,-
ARLSO,1973/03/04,50.48
CHTSO,1973/03/04,30.03
IRASO,1973/03/04, 3.92
PMOSO,1973/03/05,-
ARCSO,1973/03/05,1034.88
AGZCH,1973/03/05,70.74
AOBSO,1973/03/05,1510.4
PECSO,1973/03/05,2771.45
LCDSO,1973/03/05,627.00
IRASO,1973/03/05, 3.92
CHTSO,1973/03/05,30.07
ARLSO,1973/03/05,50.48
LCDSO,1973/03/06,630.00
PECSO,1973/03/06,2769.6
AOBSO,1973/03/06,1508.2
AGZCH,1973/03/06,70.68
ARCSO,1973/03/06,1034.22
PMOSO,1973/03/06,-
ARLSO,1973/03/06,50.35
CHTSO,1973/03/06,30.07
IRASO,1973/03/06, 3.92
PMOSO,1973/03/07,-
ARCSO,1973/03/07,1033.56
AGZCH,1973/03/07,70.68
AOBSO,1973/03/07,1506.0
PECSO,1973/03/07,2764.98
LCDSO,1973/03/07,633.50
IRASO,1973/03/07, 3.90
CHTSO,1973/03/07,30.12
ARLSO,1973/03/07,50.23
LCDSO,1973/03/08,635.25
PECSO,1973/03/08,2760.35
AOBSO,1973/03/08,1501.6
AGZCH,1973/03/08,70.68
ARCSO,1973/03/08,1032.25
PMOSO,1973/03/08,-
ARLSO,1973/03/08,50.1
CHTSO,1973/03/08,30.16
IRASO,1973/03/08, 3.90
PMOSO,1973/03/09,-
ARCSO,1973/03/09,1030.28
AGZCH,1973/03/09,70.62
AOBSO,1973/03/09,1497.2
PECSO,1973/03/09,2755.73
LCDSO,1973/03/09,636.30
IRASO,1973/03/09, 3.89
CHTSO,1973/03/09,30.25
ARLSO,1973/03/09,49.85
LCDSO,1973/03/10,639.10
PECSO,1973/03/10,2754.8
AOBSO,1973/03/10,1490.6
AGZCH,1973/03/10,70.62
ARCSO,1973/03/10,1028.96
PMOSO,1973/03/10,-
ARLSO,1973/03/10,49.74
CHTSO,1973/03/10,30.34
IRASO,1973/03/10, 3.89
PMOSO,1973/03/11,-
ARCSO,1973/03/11,1027.65
AGZCH,1973/03/11,70.62
AOBSO,1973/03/11,1484.0
PECSO,1973/03/11,2750.18
LCDSO,1973/03/11,639.10
IRASO,1973/03/11, 3.89
CHTSO,1973/03/11,30.39
ARLSO,1973/03/11,49.63
LCDSO,1973/03/12,644.00
PECSO,1973/03/12,2748.33
AOBSO,1973/03/12,1479.6
AGZCH,1973/03/12,70.62
ARCSO,1973/03/12,1025.02
PMOSO,1973/03/12,-
ARLSO,1973/03/12,49.4
CHTSO,1973/03/12,30.39
IRASO,1973/03/12, 3.88
PMOSO,1973/03/13,-
ARCSO,1973/03/13,1022.39
AGZCH,1973/03/13,70.62
AOBSO,1973/03/13,1475.2
PECSO,1973/03/13,2746.48
LCDSO,1973/03/13,648.20
IRASO,1973/03/13, 3.90
CHTSO,1973/03/13,31.02
ARLSO,1973/03/13,49.51
LCDSO,1973/03/14,652.05
PECSO,1973/03/14,2746.48
AOBSO,1973/03/14,1473.0
AGZCH,1973/03/14,70.62
ARCSO,1973/03/14,1019.1
PMOSO,1973/03/14,-
ARLSO,1973/03/14,49.4
CHTSO,1973/03/14,33.13
IRASO,1973/03/14, 3.90
PMOSO,1973/03/15,-
ARCSO,1973/03/15,1017.13
AGZCH,1973/03/15,70.62
AOBSO,1973/03/15,1470.8
PECSO,1973/03/15,2747.4
LCDSO,1973/03/15,659.75
IRASO,1973/03/15, 3.89
CHTSO,1973/03/15,36.78
ARLSO,1973/03/15,49.4
LCDSO,1973/03/16,674.80
PECSO,1973/03/16,2750.18
AOBSO,1973/03/16,1468.6
AGZCH,1973/03/16,70.56
ARCSO,1973/03/16,1016.47
PMOSO,1973/03/16,-
ARLSO,1973/03/16,49.29
CHTSO,1973/03/16,38.60
IRASO,1973/03/16, 3.89
PMOSO,1973/03/17,-
ARCSO,1973/03/17,1015.82
AGZCH,1973/03/17,70.56
AOBSO,1973/03/17,1466.4
PECSO,1973/03/17,2756.65
LCDSO,1973/03/17,688.10
IRASO,1973/03/17, 3.89
CHTSO,1973/03/17,39.40
ARLSO,1973/03/17,49.18
LCDSO,1973/03/18,705.10
PECSO,1973/03/18,2758.5
AOBSO,1973/03/18,1468.6
AGZCH,1973/03/18,70.50
ARCSO,1973/03/18,1015.16
PMOSO,1973/03/18,-
ARLSO,1973/03/18,49.29
CHTSO,1973/03/18,40.10
IRASO,1973/03/18, 3.88
PMOSO,1973/03/19,-
ARCSO,1973/03/19,1013.92
AGZCH,1973/03/19,70.44
AOBSO,1973/03/19,1470.8
PECSO,1973/03/19,2758.5
LCDSO,1973/03/19,713.60
IRASO,1973/03/19, 3.88
CHTSO,1973/03/19,40.05
ARLSO,1973/03/19,49.07
LCDSO,1973/03/20,721.76
PECSO,1973/03/20,2756.65
AOBSO,1973/03/20,1474.1
AGZCH,1973/03/20,70.38
ARCSO,1973/03/20,1013.33
PMOSO,1973/03/20,-
ARLSO,1973/03/20,48.85
CHTSO,1973/03/20,40.20
IRASO,1973/03/20, 3.88
PMOSO,1973/03/21,-
ARCSO,1973/03/21,1012.17
AGZCH,1973/03/21,70.32
AOBSO,1973/03/21,1476.3
PECSO,1973/03/21,2754.8
LCDSO,1973/03/21,729.92
IRASO,1973/03/21, 3.87
CHTSO,1973/03/21,40.40
ARLSO,1973/03/21,48.63
LCDSO,1973/03/22,740.80
PECSO,1973/03/22,2757.58
AOBSO,1973/03/22,1479.6
AGZCH,1973/03/22,70.26
ARCSO,1973/03/22,1011.0
PMOSO,1973/03/22,-
ARLSO,1973/03/22,48.51
CHTSO,1973/03/22,40.55
IRASO,1973/03/22, 3.87
PMOSO,1973/03/23,-
ARCSO,1973/03/23,1009.83
AGZCH,1973/03/23,70.26
AOBSO,1973/03/23,1481.8
PECSO,1973/03/23,2758.5
LCDSO,1973/03/23,751.00
IRASO,1973/03/23, 3.86
CHTSO,1973/03/23,40.70
ARLSO,1973/03/23,48.29
LCDSO,1973/03/24,756.44
PECSO,1973/03/24,2757.58
AOBSO,1973/03/24,1481.8
AGZCH,1973/03/24,70.20
ARCSO,1973/03/24,1008.67
PMOSO,1973/03/24,-
ARLSO,1973/03/24,48.07
CHTSO,1973/03/24,40.85
IRASO,1973/03/24, 3.86
PMOSO,1973/03/25,-
ARCSO,1973/03/25,1007.5
AGZCH,1973/03/25,70.20
AOBSO,1973/03/25,1482.9
PECSO,1973/03/25,2753.88
LCDSO,1973/03/25,761.88
IRASO,1973/03/25, 3.85
CHTSO,1973/03/25,41.00
ARLSO,1973/03/25,47.96
LCDSO,1973/03/26,766.64
PECSO,1973/03/26,2752.03
AOBSO,1973/03/26,1482.9
AGZCH,1973/03/26,70.20
ARCSO,1973/03/26,1006.34
PMOSO,1973/03/26,-
ARLSO,1973/03/26,47.85
CHTSO,1973/03/26,41.05
IRASO,1973/03/26, 3.84
PMOSO,1973/03/27,-
ARCSO,1973/03/27,1004.59
AGZCH,1973/03/27,70.20
AOBSO,1973/03/27,1481.8
PECSO,1973/03/27,2749.25
LCDSO,1973/03/27,771.50
IRASO,1973/03/27, 3.83
CHTSO,1973/03/27,41.10
ARLSO,1973/03/27,47.62
LCDSO,1973/03/28,775.00
PECSO,1973/03/28,2743.7
AOBSO,1973/03/28,1479.6
AGZCH,1973/03/28,70.14
ARCSO,1973/03/28,1002.84
PMOSO,1973/03/28,-
ARLSO,1973/03/28,47.29
CHTSO,1973/03/28,41.15
IRASO,1973/03/28, 3.82
PMOSO,1973/03/29,-
ARCSO,1973/03/29,1001.09
AGZCH,1973/03/29,70.08
AOBSO,1973/03/29,1478.5
PECSO,1973/03/29,2740.0
LCDSO,1973/03/29,778.15
IRASO,1973/03/29, 3.81
CHTSO,1973/03/29,41.20
ARLSO,1973/03/29,47.18
LCDSO,1973/03/30,781.30
PECSO,1973/03/30,2732.4
AOBSO,1973/03/30,1477.4
AGZCH,1973/03/30,70.01
ARCSO,1973/03/30,998.75
PMOSO,1973/03/30,-
ARLSO,1973/03/30,46.96
CHTSO,1973/03/30,41.20
IRASO,1973/03/30, 3.80
PMOSO,1973/03/31,-
ARCSO,1973/03/31,996.42
AGZCH,1973/03/31,69.95
AOBSO,1973/03/31,1476.3
PECSO,1973/03/31,2728.6
LCDSO,1973/03/31,783.75
IRASO,1973/03/31, 3.79
CHTSO,1973/03/31,41.25
ARLSO,1973/03/31,46.73
LCDSO,1973/04/01,786.20
PECSO,1973/04/01,2725.75
AOBSO,1973/04/01,1476.3
AGZCH,1973/04/01,69.95
ARCSO,1973/04/01,994.67
PMOSO,1973/04/01,-
ARLSO,1973/04/01,46.51
CHTSO,1973/04/01,41.30
IRASO,1973/04/01, 3.78
PMOSO,1973/04/02,-
ARCSO,1973/04/02,992.34
AGZCH,1973/04/02,69.89
AOBSO,1973/04/02,1475.2
PECSO,1973/04/02,2721.95
LCDSO,1973/04/02,789.00
IRASO,1973/04/02, 3.77
CHTSO,1973/04/02,41.35
ARLSO,1973/04/02,46.4
LCDSO,1973/04/03,789.35
PECSO,1973/04/03,2716.25
AOBSO,1973/04/03,1475.2
AGZCH,1973/04/03,69.77
ARCSO,1973/04/03,990.01
PMOSO,1973/04/03,-
ARLSO,1973/04/03,46.29
CHTSO,1973/04/03,41.35
IRASO,1973/04/03, 3.77
PMOSO,1973/04/04,-
ARCSO,1973/04/04,988.26
AGZCH,1973/04/04,69.71
AOBSO,1973/04/04,1475.2
PECSO,1973/04/04,2711.5
LCDSO,1973/04/04,790.05
IRASO,1973/04/04, 3.77
CHTSO,1973/04/04,41.35
ARLSO,1973/04/04,46.18
LCDSO,1973/04/05,790.40
PECSO,1973/04/05,2703.9
AOBSO,1973/04/05,1476.3
AGZCH,1973/04/05,69.65
ARCSO,1973/04/05,985.92
PMOSO,1973/04/05,-
ARLSO,1973/04/05,45.96
CHTSO,1973/04/05,41.35
IRASO,1973/04/05, 3.76
PMOSO,1973/04/06,-
ARCSO,1973/04/06,984.17
AGZCH,1973/04/06,69.53
AOBSO,1973/04/06,1478.5
PECSO,1973/04/06,2697.25
LCDSO,1973/04/06,793.20
IRASO,1973/04/06, 3.76
CHTSO,1973/04/06,41.35
ARLSO,1973/04/06,45.73
LCDSO,1973/04/07,794.95
PECSO,1973/04/07,2688.7
AOBSO,1973/04/07,1480.7
AGZCH,1973/04/07,69.41
ARCSO,1973/04/07,981.84
PMOSO,1973/04/07,-
ARLSO,1973/04/07,45.51
CHTSO,1973/04/07,41.30
IRASO,1973/04/07, 3.75
PMOSO,1973/04/08,-
ARCSO,1973/04/08,979.51
AGZCH,1973/04/08,69.17
AOBSO,1973/04/08,1482.9
PECSO,1973/04/08,2681.1
LCDSO,1973/04/08,795.30
IRASO,1973/04/08, 3.74
CHTSO,1973/04/08,41.30
ARLSO,1973/04/08,45.51
LCDSO,1973/04/09,795.30
PECSO,1973/04/09,2674.45
AOBSO,1973/04/09,1486.2
AGZCH,1973/04/09,68.99
ARCSO,1973/04/09,977.76
PMOSO,1973/04/09,-
ARLSO,1973/04/09,45.4
CHTSO,1973/04/09,41.25
IRASO,1973/04/09, 3.73
PMOSO,1973/04/10,-
ARCSO,1973/04/10,975.43
AGZCH,1973/04/10,68.80
AOBSO,1973/04/10,1490.6
PECSO,1973/04/10,2668.75
LCDSO,1973/04/10,796.70
IRASO,1973/04/10, 3.72
CHTSO,1973/04/10,41.20
ARLSO,1973/04/10,45.29
LCDSO,1973/04/11,797.40
PECSO,1973/04/11,2661.15
AOBSO,1973/04/11,1492.8
AGZCH,1973/04/11,68.62
ARCSO,1973/04/11,973.68
PMOSO,1973/04/11,-
ARLSO,1973/04/11,45.18
CHTSO,1973/04/11,41.15
IRASO,1973/04/11, 3.71
PMOSO,1973/04/12,-
ARCSO,1973/04/12,971.34
AGZCH,1973/04/12,68.56
AOBSO,1973/04/12,1497.2
PECSO,1973/04/12,2654.5
LCDSO,1973/04/12,798.10
IRASO,1973/04/12, 3.70
CHTSO,1973/04/12,41.10
ARLSO,1973/04/12,45.07
LCDSO,1973/04/13,798.45
PECSO,1973/04/13,2646.9
AOBSO,1973/04/13,1500.5
AGZCH,1973/04/13,68.50
ARCSO,1973/04/13,969.01
PMOSO,1973/04/13,-
ARLSO,1973/04/13,44.84
CHTSO,1973/04/13,41.00
IRASO,1973/04/13, 3.69
PMOSO,1973/04/14,-
ARCSO,1973/04/14,967.26
AGZCH,1973/04/14,68.44
AOBSO,1973/04/14,1506.0
PECSO,1973/04/14,2639.3
LCDSO,1973/04/14,798.80
IRASO,1973/04/14, 3.68
CHTSO,1973/04/14,40.90
ARLSO,1973/04/14,44.73
LCDSO,1973/04/15,799.15
PECSO,1973/04/15,2631.7
AOBSO,1973/04/15,1510.4
AGZCH,1973/04/15,68.38
ARCSO,1973/04/15,964.93
PMOSO,1973/04/15,-
ARLSO,1973/04/15,44.4
CHTSO,1973/04/15,40.80
IRASO,1973/04/15, 3.67
PMOSO,1973/04/16,-
ARCSO,1973/04/16,962.59
AGZCH,1973/04/16,68.32
AOBSO,1973/04/16,1513.7
PECSO,1973/04/16,2624.1
LCDSO,1973/04/16,799.15
IRASO,1973/04/16, 3.66
CHTSO,1973/04/16,40.70
ARLSO,1973/04/16,44.19
LCDSO,1973/04/17,799.15
PECSO,1973/04/17,2615.55
AOBSO,1973/04/17,1519.2
AGZCH,1973/04/17,68.32
ARCSO,1973/04/17,960.85
PMOSO,1973/04/17,-
ARLSO,1973/04/17,43.99
CHTSO,1973/04/17,40.60
IRASO,1973/04/17, 3.65
PMOSO,1973/04/18,-
ARCSO,1973/04/18,960.85
AGZCH,1973/04/18,68.15
AOBSO,1973/04/18,1523.6
PECSO,1973/04/18,2607.0
LCDSO,1973/04/18,799.15
IRASO,1973/04/18, 3.64
CHTSO,1973/04/18,40.50
ARLSO,1973/04/18,43.89
LCDSO,1973/04/19,799.15
PECSO,1973/04/19,2601.3
AOBSO,1973/04/19,1528.0
AGZCH,1973/04/19,68.04
ARCSO,1973/04/19,960.85
PMOSO,1973/04/19,-
ARLSO,1973/04/19,43.79
CHTSO,1973/04/19,40.40
IRASO,1973/04/19, 3.63
PMOSO,1973/04/20,-
ARCSO,1973/04/20,960.85
AGZCH,1973/04/20,67.98
AOBSO,1973/04/20,1532.4
PECSO,1973/04/20,2590.85
LCDSO,1973/04/20,799.15
IRASO,1973/04/20, 3.63
CHTSO,1973/04/20,40.30
ARLSO,1973/04/20,43.69
LCDSO,1973/04/21,799.15
PECSO,1973/04/21,2585.15
AOBSO,1973/04/21,1537.9
AGZCH,1973/04/21,67.93
ARCSO,1973/04/21,960.26
PMOSO,1973/04/21,-
ARLSO,1973/04/21,43.59
CHTSO,1973/04/21,40.25
IRASO,1973/04/21, 3.63
PMOSO,1973/04/22,-
ARCSO,1973/04/22,960.26
AGZCH,1973/04/22,67.82
AOBSO,1973/04/22,1542.3
PECSO,1973/04/22,2577.55
LCDSO,1973/04/22,799.50
IRASO,1973/04/22, 3.63
CHTSO,1973/04/22,40.25
ARLSO,1973/04/22,43.49
LCDSO,1973/04/23,799.50
PECSO,1973/04/23,2569.95
AOBSO,1973/04/23,1547.8
AGZCH,1973/04/23,67.76
ARCSO,1973/04/23,957.35
PMOSO,1973/04/23,-
ARLSO,1973/04/23,43.39
CHTSO,1973/04/23,40.20
IRASO,1973/04/23, 3.62
PMOSO,1973/04/24,-
ARCSO,1973/04/24,955.01
AGZCH,1973/04/24,67.65
AOBSO,1973/04/24,1552.24
PECSO,1973/04/24,2561.4
LCDSO,1973/04/24,799.50
IRASO,1973/04/24, 3.62
CHTSO,1973/04/24,40.15
ARLSO,1973/04/24,43.19
LCDSO,1973/04/25,799.85
PECSO,1973/04/25,2552.85
AOBSO,1973/04/25,1558.96
AGZCH,1973/04/25,67.60
ARCSO,1973/04/25,952.68
PMOSO,1973/04/25,-
ARLSO,1973/04/25,42.99
CHTSO,1973/04/25,40.10
IRASO,1973/04/25, 3.61
PMOSO,1973/04/26,-
ARCSO,1973/04/26,949.76
AGZCH,1973/04/26,67.55
AOBSO,1973/04/26,1562.32
PECSO,1973/04/26,2544.9
LCDSO,1973/04/26,799.85
IRASO,1973/04/26, 3.60
CHTSO,1973/04/26,40.00
ARLSO,1973/04/26,42.79
LCDSO,1973/04/27,800.20
PECSO,1973/04/27,2538.1
AOBSO,1973/04/27,1565.68
AGZCH,1973/04/27,67.49
ARCSO,1973/04/27,946.85
PMOSO,1973/04/27,-
ARLSO,1973/04/27,42.69
CHTSO,1973/04/27,39.90
IRASO,1973/04/27, 3.58
PMOSO,1973/04/28,-
ARCSO,1973/04/28,943.93
AGZCH,1973/04/28,67.38
AOBSO,1973/04/28,1570.16
PECSO,1973/04/28,2531.3
LCDSO,1973/04/28,800.20
IRASO,1973/04/28, 3.57
CHTSO,1973/04/28,39.80
ARLSO,1973/04/28,42.49
LCDSO,1973/04/29,800.20
PECSO,1973/04/29,2525.35
AOBSO,1973/04/29,1572.4
AGZCH,1973/04/29,67.33
ARCSO,1973/04/29,941.02
PMOSO,1973/04/29,-
ARLSO,1973/04/29,42.29
CHTSO,1973/04/29,39.70
IRASO,1973/04/29, 3.56
PMOSO,1973/04/30,-
ARCSO,1973/04/30,938.1
AGZCH,1973/04/30,67.16
AOBSO,1973/04/30,1575.76
PECSO,1973/04/30,2518.55
LCDSO,1973/04/30,800.20
IRASO,1973/04/30, 3.56
CHTSO,1973/04/30,39.60
ARLSO,1973/04/30,42.09
LCDSO,1973/05/01,799.50
PECSO,1973/05/01,2510.9
AOBSO,1973/05/01,1579.12
AGZCH,1973/05/01,67.06
ARCSO,1973/05/01,935.18
PMOSO,1973/05/01,-
ARLSO,1973/05/01,41.89
CHTSO,1973/05/01,39.55
IRASO,1973/05/01, 3.55
PMOSO,1973/05/02,-
ARCSO,1973/05/02,931.69
AGZCH,1973/05/02,66.89
AOBSO,1973/05/02,1581.36
PECSO,1973/05/02,2503.25
LCDSO,1973/05/02,799.15
IRASO,1973/05/02, 3.54
CHTSO,1973/05/02,39.55
ARLSO,1973/05/02,41.69
LCDSO,1973/05/03,798.80
PECSO,1973/05/03,2496.45
AOBSO,1973/05/03,1583.6
AGZCH,1973/05/03,66.67
ARCSO,1973/05/03,928.77
PMOSO,1973/05/03,-
ARLSO,1973/05/03,41.49
CHTSO,1973/05/03,39.50
IRASO,1973/05/03, 3.53
PMOSO,1973/05/04,-
ARCSO,1973/05/04,925.85
AGZCH,1973/05/04,66.35
AOBSO,1973/05/04,1585.84
PECSO,1973/05/04,2488.8
LCDSO,1973/05/04,798.80
IRASO,1973/05/04, 3.53
CHTSO,1973/05/04,39.50
ARLSO,1973/05/04,41.29
LCDSO,1973/05/05,798.80
PECSO,1973/05/05,2481.15
AOBSO,1973/05/05,1588.08
AGZCH,1973/05/05,66.07
ARCSO,1973/05/05,922.94
PMOSO,1973/05/05,-
ARLSO,1973/05/05,41.19
CHTSO,1973/05/05,39.45
IRASO,1973/05/05, 3.53
PMOSO,1973/05/06,-
ARCSO,1973/05/06,920.02
AGZCH,1973/05/06,65.80
AOBSO,1973/05/06,1590.32
PECSO,1973/05/06,2474.35
LCDSO,1973/05/06,798.80
IRASO,1973/05/06, 3.52
CHTSO,1973/05/06,39.45
ARLSO,1973/05/06,41.09
LCDSO,1973/05/07,798.80
PECSO,1973/05/07,2466.7
AOBSO,1973/05/07,1593.68
AGZCH,1973/05/07,65.53
ARCSO,1973/05/07,916.52
PMOSO,1973/05/07,-
ARLSO,1973/05/07,41.0
CHTSO,1973/05/07,39.45
IRASO,1973/05/07, 3.51
PMOSO,1973/05/08,-
ARCSO,1973/05/08,913.02
AGZCH,1973/05/08,65.26
AOBSO,1973/05/08,1594.8
PECSO,1973/05/08,2459.9
LCDSO,1973/05/08,798.80
IRASO,1973/05/08, 3.50
CHTSO,1973/05/08,39.35
ARLSO,1973/05/08,40.8
LCDSO,1973/05/09,799.15
PECSO,1973/05/09,2452.25
AOBSO,1973/05/09,1597.04
AGZCH,1973/05/09,65.04
ARCSO,1973/05/09,909.52
PMOSO,1973/05/09,-
ARLSO,1973/05/09,40.6
CHTSO,1973/05/09,39.25
IRASO,1973/05/09, 3.50
PMOSO,1973/05/10,-
ARCSO,1973/05/10,906.02
AGZCH,1973/05/10,64.82
AOBSO,1973/05/10,1598.16
PECSO,1973/05/10,2445.45
LCDSO,1973/05/10,799.15
IRASO,1973/05/10, 3.49
CHTSO,1973/05/10,39.15
ARLSO,1973/05/10,40.4
LCDSO,1973/05/11,799.15
PECSO,1973/05/11,2437.8
AOBSO,1973/05/11,1598.16
AGZCH,1973/05/11,64.66
ARCSO,1973/05/11,903.11
PMOSO,1973/05/11,-
ARLSO,1973/05/11,40.3
CHTSO,1973/05/11,39.05
IRASO,1973/05/11, 3.48
PMOSO,1973/05/12,-
ARCSO,1973/05/12,899.61
AGZCH,1973/05/12,64.44
AOBSO,1973/05/12,1599.28
PECSO,1973/05/12,2430.15
LCDSO,1973/05/12,799.15
IRASO,1973/05/12, 3.48
CHTSO,1973/05/12,38.95
ARLSO,1973/05/12,40.2
LCDSO,1973/05/13,799.15
PECSO,1973/05/13,2423.35
AOBSO,1973/05/13,1599.28
AGZCH,1973/05/13,64.22
ARCSO,1973/05/13,896.11
PMOSO,1973/05/13,-
ARLSO,1973/05/13,40.0
CHTSO,1973/05/13,38.85
IRASO,1973/05/13, 3.48
PMOSO,1973/05/14,-
ARCSO,1973/05/14,892.03
AGZCH,1973/05/14,64.00
AOBSO,1973/05/14,1600.4
PECSO,1973/05/14,2415.7
LCDSO,1973/05/14,799.15
IRASO,1973/05/14, 3.48
CHTSO,1973/05/14,38.75
ARLSO,1973/05/14,39.8
LCDSO,1973/05/15,799.15
PECSO,1973/05/15,2408.05
AOBSO,1973/05/15,1601.52
AGZCH,1973/05/15,63.79
ARCSO,1973/05/15,887.95
PMOSO,1973/05/15,-
ARLSO,1973/05/15,39.6
CHTSO,1973/05/15,38.65
IRASO,1973/05/15, 3.48
PMOSO,1973/05/16,-
ARCSO,1973/05/16,883.86
AGZCH,1973/05/16,63.57
AOBSO,1973/05/16,1601.52
PECSO,1973/05/16,2399.55
LCDSO,1973/05/16,799.15
IRASO,1973/05/16, 3.47
CHTSO,1973/05/16,38.55
ARLSO,1973/05/16,39.5
LCDSO,1973/05/17,799.15
PECSO,1973/05/17,2391.9
AOBSO,1973/05/17,1600.4
AGZCH,1973/05/17,63.29
ARCSO,1973/05/17,879.2
PMOSO,1973/05/17,-
ARLSO,1973/05/17,39.3
CHTSO,1973/05/17,38.45
IRASO,1973/05/17, 3.47
PMOSO,1973/05/18,-
ARCSO,1973/05/18,874.53
AGZCH,1973/05/18,63.02
AOBSO,1973/05/18,1598.16
PECSO,1973/05/18,2384.25
LCDSO,1973/05/18,798.80
IRASO,1973/05/18, 3.47
CHTSO,1973/05/18,38.40
ARLSO,1973/05/18,39.1
LCDSO,1973/05/19,798.45
PECSO,1973/05/19,2375.75
AOBSO,1973/05/19,1597.04
AGZCH,1973/05/19,62.80
ARCSO,1973/05/19,870.45
PMOSO,1973/05/19,-
ARLSO,1973/05/19,38.9
CHTSO,1973/05/19,38.40
IRASO,1973/05/19, 3.46
PMOSO,1973/05/20,-
ARCSO,1973/05/20,865.78
AGZCH,1973/05/20,62.58
AOBSO,1973/05/20,1594.8
PECSO,1973/05/20,2368.1
LCDSO,1973/05/20,796.00
IRASO,1973/05/20, 3.46
CHTSO,1973/05/20,38.35
ARLSO,1973/05/20,38.7
LCDSO,1973/05/21,791.10
PECSO,1973/05/21,2359.6
AOBSO,1973/05/21,1591.44
AGZCH,1973/05/21,62.36
ARCSO,1973/05/21,860.53
PMOSO,1973/05/21,-
ARLSO,1973/05/21,38.5
CHTSO,1973/05/21,38.35
IRASO,1973/05/21, 3.46
PMOSO,1973/05/22,-
ARCSO,1973/05/22,855.87
AGZCH,1973/05/22,62.14
AOBSO,1973/05/22,1588.08
PECSO,1973/05/22,2350.25
LCDSO,1973/05/22,791.10
IRASO,1973/05/22, 3.45
CHTSO,1973/05/22,38.25
ARLSO,1973/05/22,38.3
LCDSO,1973/05/23,785.15
PECSO,1973/05/23,2345.15
AOBSO,1973/05/23,1585.84
AGZCH,1973/05/23,61.97
ARCSO,1973/05/23,850.62
PMOSO,1973/05/23,-
ARLSO,1973/05/23,38.2
CHTSO,1973/05/23,38.20
IRASO,1973/05/23, 3.45
PMOSO,1973/05/24,-
ARCSO,1973/05/24,845.95
AGZCH,1973/05/24,61.81
AOBSO,1973/05/24,1580.24
PECSO,1973/05/24,2340.9
LCDSO,1973/05/24,778.85
IRASO,1973/05/24, 3.45
