fecha,almacenamiento_hm3,precipitacion_mm,lluvia_mm,evapotranspiracion_mm,temp_media_c,temp_max_c,temp_min_c,horas_precipitacion,viento_max_km_h,viento_medio_km_h,deficit_presion_vapor_kpa,radiacion_solar_mj_m2,humedad_relativa_pct,cobertura_nubes_pct,humedad_suelo_0_100cm,humedad_suelo_0_7cm,humedad_suelo_28_100cm,humedad_suelo_7_28cm,datos_completos
2008-11-15,0.0,0.0,0.0,4.43,23.0,33.1,14.1,0.0,11.4,7.5,4.41,16.48,32,0,0.157,0.073,0.167,0.153,True
2008-11-16,0.0,0.0,0.0,5.12,24.0,32.9,16.6,0.0,16.8,10.1,4.29,16.34,26,0,0.157,0.072,0.167,0.152,True
2008-11-17,0.0,0.0,0.0,4.37,24.3,33.6,15.3,0.0,11.5,7.0,4.43,15.87,32,40,0.157,0.072,0.167,0.152,True
2008-11-18,0.0,0.0,0.0,4.59,25.3,34.4,16.6,0.0,12.6,7.6,4.72,16.14,29,2,0.156,0.072,0.166,0.151,True
2008-11-19,0.0,0.0,0.0,4.56,24.5,33.7,16.0,0.0,13.0,7.7,4.64,16.15,28,0,0.156,0.072,0.166,0.151,True
2008-11-20,0.0,0.0,0.0,4.83,24.0,33.4,15.1,0.0,11.8,8.3,4.68,16.3,26,0,0.156,0.072,0.166,0.15,True
2008-11-21,0.0,0.0,0.0,4.72,23.5,32.3,16.0,0.0,15.5,8.8,4.29,16.03,24,46,0.156,0.072,0.166,0.15,True
2008-11-22,0.0,0.0,0.0,4.11,22.5,30.8,14.5,0.0,11.9,7.2,3.69,15.56,34,56,0.156,0.072,0.166,0.149,True
2008-11-23,0.0,0.0,0.0,3.87,21.9,29.5,14.1,0.0,9.0,6.4,3.36,15.31,36,53,0.156,0.072,0.166,0.149,True
2008-11-24,0.0,0.0,0.0,4.28,22.2,30.8,14.1,0.0,12.7,8.0,3.71,15.54,33,33,0.156,0.072,0.166,0.149,True
2008-11-25,0.0,0.0,0.0,2.55,21.6,26.7,17.4,0.0,8.9,5.3,2.78,8.14,36,100,0.155,0.072,0.165,0.148,True
2008-11-26,0.0,5.9,5.9,3.67,22.4,29.2,17.5,5.0,17.3,9.0,3.02,12.44,50,97,0.156,0.081,0.165,0.148,True
2008-11-27,0.0,6.4,6.4,2.3,18.4,22.1,14.8,10.0,17.1,10.4,1.33,12.22,79,34,0.165,0.217,0.165,0.148,True
2008-11-28,0.0,0.0,0.0,2.52,16.8,21.6,12.2,0.0,12.7,7.7,1.42,12.61,71,20,0.165,0.211,0.165,0.15,True
2008-11-29,0.0,0.0,0.0,2.87,16.8,22.7,12.1,0.0,12.0,8.2,1.7,15.03,66,0,0.164,0.191,0.165,0.151,True
2008-11-30,0.0,0.0,0.0,3.05,17.6,25.2,11.1,0.0,10.4,7.6,2.22,15.19,62,0,0.163,0.172,0.165,0.151,True
2008-12-01,0.01,0.0,0.0,3.54,19.0,28.9,11.5,0.0,15.5,9.5,3.23,15.49,52,0,0.161,0.153,0.165,0.151,True
2008-12-02,0.01,0.0,0.0,3.22,18.3,26.9,11.5,0.0,10.3,7.9,2.51,15.01,59,6,0.16,0.137,0.165,0.151,True
2008-12-03,0.01,0.0,0.0,2.92,17.9,25.5,11.3,0.0,10.5,6.7,2.29,14.95,64,1,0.159,0.125,0.165,0.151,True
2008-12-04,0.01,0.0,0.0,2.97,18.1,26.1,10.4,0.0,11.5,7.5,2.47,13.19,56,66,0.158,0.115,0.165,0.15,True
2008-12-05,0.01,0.0,0.0,2.91,19.6,26.1,14.2,0.0,8.9,6.0,2.24,12.94,54,98,0.157,0.106,0.164,0.15,True
2008-12-06,0.01,0.0,0.0,3.46,20.1,27.8,12.9,0.0,16.6,8.3,2.76,13.98,52,59,0.156,0.098,0.164,0.15,True
2008-12-07,0.01,0.0,0.0,3.2,19.1,26.3,13.6,0.0,12.1,8.0,2.85,11.44,41,49,0.156,0.091,0.164,0.149,True
2008-12-08,0.01,0.0,0.0,2.99,17.4,23.2,12.7,0.0,12.4,8.5,1.85,14.41,62,10,0.155,0.087,0.164,0.149,True
2008-12-09,0.01,0.0,0.0,2.63,16.2,22.0,12.2,0.0,14.8,7.3,2.2,12.41,57,11,0.155,0.085,0.164,0.149,True
2008-12-10,0.01,0.0,0.0,5.02,17.1,24.6,11.4,0.0,23.7,16.3,2.71,15.01,24,50,0.155,0.082,0.164,0.148,True
2008-12-11,0.01,0.0,0.0,4.13,18.5,27.6,10.9,0.0,13.3,8.9,3.3,14.66,23,75,0.155,0.079,0.164,0.148,True
2008-12-12,0.01,0.0,0.0,3.73,18.7,26.7,12.3,0.0,13.3,8.9,3.0,11.99,33,97,0.154,0.077,0.164,0.148,True
2008-12-13,0.01,0.0,0.0,3.29,17.8,23.4,13.5,0.0,20.8,13.3,1.89,11.65,56,64,0.154,0.076,0.164,0.147,True
2008-12-14,0.01,0.3,0.3,2.61,16.3,21.1,12.7,2.0,13.9,10.3,1.53,13.43,69,15,0.154,0.08,0.164,0.147,True
2008-12-15,0.01,0.0,0.0,2.64,15.0,21.6,9.9,0.0,15.2,8.5,1.48,13.63,70,3,0.154,0.079,0.163,0.147,True
2008-12-16,0.01,1.0,1.0,1.86,14.4,19.4,8.5,3.0,8.0,4.8,1.44,9.75,64,59,0.154,0.08,0.163,0.146,True
2008-12-17,0.01,0.4,0.4,2.47,16.4,21.8,10.9,1.0,14.8,9.8,1.66,9.55,60,94,0.155,0.095,0.163,0.146,True
2008-12-18,0.01,1.2,1.2,2.25,15.9,19.4,11.8,4.0,17.0,10.0,1.46,12.09,67,58,0.156,0.108,0.163,0.146,True
2008-12-19,0.01,0.0,0.0,2.0,15.1,21.2,10.1,0.0,10.2,7.3,1.49,9.12,63,92,0.155,0.105,0.163,0.146,True
2008-12-20,0.01,0.0,0.0,3.13,15.9,23.6,9.4,0.0,12.0,7.9,2.38,13.85,49,44,0.155,0.099,0.163,0.146,True
2008-12-21,0.01,0.0,0.0,3.2,14.6,23.1,7.6,0.0,9.8,6.9,2.35,15.1,40,0,0.154,0.092,0.163,0.145,True
2008-12-22,0.01,0.0,0.0,3.09,14.2,22.4,6.5,0.0,13.2,7.0,2.21,14.64,49,15,0.154,0.088,0.163,0.145,True
2008-12-23,0.01,0.5,0.5,2.46,15.4,20.7,11.8,1.0,13.6,9.8,1.39,11.42,64,67,0.154,0.09,0.163,0.145,True
2008-12-24,0.01,0.0,0.0,2.76,16.2,22.9,11.1,0.0,12.7,7.3,1.78,13.78,65,23,0.154,0.089,0.163,0.145,True
2008-12-25,0.01,0.0,0.0,2.65,15.7,21.9,10.3,0.0,17.3,9.4,1.58,12.6,69,36,0.154,0.086,0.163,0.144,True
2008-12-26,0.01,0.0,0.0,2.59,15.2,19.2,11.7,0.0,21.7,14.5,1.17,11.43,68,38,0.154,0.087,0.163,0.144,True
2008-12-27,0.01,0.0,0.0,3.57,11.9,18.1,6.2,0.0,13.7,10.8,1.84,15.05,30,4,0.153,0.084,0.163,0.144,True
2008-12-28,0.01,0.0,0.0,3.48,13.1,22.6,5.4,0.0,12.8,8.9,2.21,14.99,31,0,0.153,0.081,0.162,0.144,True
2008-12-29,0.01,0.0,0.0,3.66,15.9,26.6,7.4,0.0,13.7,8.6,3.09,15.0,30,0,0.152,0.079,0.162,0.143,True
2008-12-30,0.01,0.0,0.0,3.27,17.0,27.2,8.1,0.0,9.7,5.9,3.12,14.89,36,0,0.152,0.077,0.162,0.143,True
2008-12-31,0.01,0.0,0.0,3.2,17.1,26.3,8.7,0.0,11.0,5.4,2.74,14.89,41,17,0.152,0.076,0.162,0.143,True
2009-01-01,0.01,0.0,0.0,2.72,16.7,25.0,9.4,0.0,8.6,5.1,2.62,12.11,42,96,0.152,0.075,0.162,0.143,True
2009-01-02,0.01,0.0,0.0,3.38,17.5,25.8,11.0,0.0,14.4,6.9,2.66,14.51,42,35,0.152,0.074,0.162,0.142,True
2009-01-03,0.01,0.0,0.0,3.0,15.9,22.5,10.1,0.0,18.8,10.4,1.67,14.43,64,5,0.152,0.073,0.162,0.142,True
2009-01-04,0.01,0.4,0.4,1.88,15.1,19.5,11.5,2.0,15.0,9.6,1.09,8.82,75,60,0.152,0.076,0.162,0.142,True
2009-01-05,0.01,0.0,0.0,2.81,13.9,18.8,9.2,0.0,13.7,7.9,1.47,14.2,62,15,0.152,0.08,0.162,0.142,True
2009-01-06,0.01,0.0,0.0,3.06,12.6,19.4,5.7,0.0,11.3,6.9,1.89,15.33,46,0,0.152,0.078,0.162,0.142,True
2009-01-07,0.01,0.0,0.0,4.03,15.7,25.1,8.0,0.0,14.3,10.3,2.82,15.38,30,0,0.151,0.077,0.161,0.141,True
2009-01-08,0.01,0.0,0.0,3.5,16.2,25.6,7.3,0.0,12.0,7.1,2.8,15.24,37,29,0.151,0.075,0.161,0.141,True
2009-01-09,0.01,0.0,0.0,3.6,16.4,25.4,7.6,0.0,11.9,7.4,2.74,14.88,38,40,0.151,0.074,0.161,0.141,True
2009-01-10,0.01,0.0,0.0,4.9,17.2,25.8,10.2,0.0,18.8,13.1,2.9,15.92,31,0,0.151,0.074,0.161,0.141,True
2009-01-11,0.01,0.0,0.0,5.02,17.7,26.7,10.5,0.0,18.4,12.6,3.25,16.34,18,0,0.15,0.073,0.161,0.14,True
2009-01-12,0.01,0.0,0.0,4.45,17.6,28.4,8.9,0.0,14.5,9.8,3.5,16.08,23,0,0.15,0.073,0.161,0.14,True
2009-01-13,0.01,0.0,0.0,4.77,19.0,29.2,11.2,0.0,14.0,10.1,3.73,16.15,22,0,0.15,0.072,0.161,0.14,True
2009-01-14,0.01,0.0,0.0,3.83,18.2,28.4,8.7,0.0,10.4,6.7,3.5,16.2,29,0,0.15,0.072,0.161,0.14,True
2009-01-15,0.01,0.0,0.0,3.93,18.5,29.0,9.2,0.0,11.0,7.1,3.59,16.26,29,0,0.15,0.072,0.161,0.139,True
2009-01-16,0.01,0.0,0.0,3.83,19.4,29.5,10.0,0.0,9.9,6.7,3.47,15.49,32,28,0.15,0.072,0.16,0.139,True
2009-01-17,0.01,0.0,0.0,3.71,20.2,28.9,11.8,0.0,10.5,6.0,3.24,15.44,36,56,0.149,0.072,0.16,0.139,True
2009-01-18,0.01,0.0,0.0,3.42,20.6,28.9,13.9,0.0,13.9,6.3,3.18,12.12,37,98,0.149,0.072,0.16,0.139,True
2009-01-19,0.01,0.3,0.3,3.41,21.3,28.4,16.0,2.0,11.3,6.7,2.92,12.16,42,99,0.15,0.076,0.16,0.139,True
2009-01-20,0.01,0.0,0.0,3.49,22.7,30.8,15.5,0.0,9.7,6.1,3.58,13.18,42,87,0.15,0.075,0.16,0.139,True
2009-01-21,0.01,0.0,0.0,3.35,23.5,30.0,18.0,0.0,10.2,5.6,3.07,12.21,42,92,0.149,0.074,0.16,0.138,True
2009-01-22,0.01,0.0,0.0,2.76,21.5,25.6,18.5,0.0,12.6,7.6,2.06,8.34,46,80,0.149,0.074,0.16,0.138,True
2009-01-23,0.01,0.8,0.8,2.73,19.6,25.4,14.8,3.0,14.8,6.7,1.7,13.13,72,29,0.15,0.081,0.16,0.138,True
2009-01-24,0.01,0.0,0.0,3.48,19.4,26.2,13.0,0.0,10.4,6.5,2.43,16.5,60,0,0.15,0.082,0.16,0.138,True
2009-01-25,0.01,0.0,0.0,3.81,18.5,26.8,10.9,0.0,13.8,7.8,2.77,16.95,51,33,0.15,0.079,0.16,0.138,True
2009-01-26,0.01,0.0,0.0,2.79,17.5,22.2,14.5,0.0,13.9,8.7,1.67,10.12,50,97,0.149,0.077,0.16,0.138,True
2009-01-27,0.01,0.0,0.0,4.1,15.7,21.8,9.9,0.0,18.3,10.0,2.24,17.31,44,73,0.149,0.076,0.159,0.137,True
2009-01-28,0.01,0.0,0.0,4.5,15.6,24.1,8.4,0.0,14.8,9.4,2.58,17.68,23,53,0.148,0.074,0.159,0.137,True
2009-01-29,0.01,0.0,0.0,4.25,16.4,26.5,7.4,0.0,13.8,7.5,3.13,17.93,27,0,0.148,0.074,0.159,0.137,True
2009-01-30,0.01,0.0,0.0,4.97,19.0,28.5,11.1,0.0,15.0,10.2,3.45,17.65,21,0,0.148,0.073,0.159,0.137,True
2009-01-31,0.01,0.0,0.0,4.17,18.7,27.6,10.1,0.0,15.3,6.7,3.24,17.7,30,3,0.148,0.072,0.159,0.137,True
2009-02-01,0.01,0.0,0.0,4.2,18.0,26.3,9.3,0.0,13.8,6.9,2.93,17.96,37,0,0.148,0.072,0.159,0.137,True
2009-02-02,0.01,0.0,0.0,5.39,19.3,29.7,10.1,0.0,14.7,11.1,3.89,18.47,21,0,0.148,0.072,0.159,0.137,True
2009-02-03,0.01,0.0,0.0,5.31,20.5,31.1,11.6,0.0,16.2,10.6,4.25,18.77,21,0,0.148,0.072,0.159,0.136,True
2009-02-04,0.01,0.0,0.0,4.34,20.2,30.5,10.6,0.0,10.9,7.0,3.99,17.11,24,20,0.148,0.072,0.159,0.136,True
2009-02-05,0.01,0.0,0.0,5.02,20.4,30.4,10.8,0.0,13.8,8.8,3.91,18.54,28,8,0.148,0.072,0.158,0.136,True
2009-02-06,0.01,0.0,0.0,4.14,18.6,25.5,11.5,0.0,10.6,6.6,2.71,18.46,34,36,0.147,0.072,0.158,0.136,True
2009-02-07,0.01,0.0,0.0,3.58,16.1,21.7,11.1,0.0,18.4,9.4,1.69,17.84,56,34,0.147,0.072,0.158,0.136,True
2009-02-08,0.01,1.2,1.2,3.24,14.6,18.4,11.0,3.0,20.2,13.8,1.35,16.85,63,30,0.149,0.089,0.158,0.136,True
2009-02-09,0.01,0.0,0.0,3.02,13.5,19.5,8.9,0.0,21.2,11.6,1.46,14.45,63,64,0.148,0.088,0.158,0.136,True
2009-02-10,0.01,0.0,0.0,2.58,12.9,17.1,9.5,0.0,22.1,10.2,1.39,14.81,59,29,0.148,0.088,0.158,0.135,True
2009-02-11,0.01,0.0,0.0,4.13,13.7,22.6,5.4,0.0,13.7,10.0,2.45,17.61,33,50,0.148,0.085,0.158,0.135,True
2009-02-12,0.01,0.0,0.0,3.33,15.7,22.4,9.5,0.0,10.0,5.6,2.32,14.57,36,90,0.148,0.081,0.158,0.135,True
2009-02-13,0.01,0.0,0.0,4.45,15.8,23.3,8.1,0.0,14.4,8.1,2.47,20.08,35,4,0.148,0.078,0.158,0.135,True
2009-02-14,0.01,0.0,0.0,4.07,14.4,22.3,6.0,0.0,13.7,7.4,2.29,19.89,41,11,0.147,0.076,0.158,0.135,True
2009-02-15,0.01,0.0,0.0,2.91,15.1,22.0,7.0,0.0,10.2,6.1,2.26,12.18,37,71,0.147,0.075,0.158,0.135,True
2009-02-16,0.01,0.0,0.0,3.35,16.0,22.2,10.3,0.0,13.0,7.0,2.15,13.4,37,96,0.147,0.074,0.158,0.135,True
2009-02-17,0.01,0.0,0.0,3.73,15.6,22.3,8.8,0.0,13.0,8.0,1.77,18.0,54,89,0.147,0.073,0.157,0.135,True
2009-02-18,0.01,0.0,0.0,4.84,17.1,25.9,8.2,0.0,12.3,9.0,3.0,20.8,36,3,0.147,0.073,0.157,0.135,True
2009-02-19,0.01,0.0,0.0,5.26,18.4,28.7,8.5,0.0,15.5,8.4,3.55,21.09,25,32,0.146,0.073,0.157,0.134,True
2009-02-20,0.01,0.0,0.0,5.43,19.5,30.4,9.4,0.0,15.3,9.1,4.05,20.82,27,60,0.146,0.072,0.157,0.134,True
2009-02-21,0.01,0.0,0.0,5.16,19.9,30.2,9.9,0.0,12.2,7.2,4.02,20.85,24,29,0.146,0.072,0.157,0.134,True
2009-02-22,0.01,0.0,0.0,5.57,22.9,33.8,12.4,0.0,13.2,8.4,4.94,19.36,19,63,0.146,0.072,0.157,0.134,True
2009-02-23,0.01,0.0,0.0,6.37,26.2,36.6,16.5,0.0,12.6,9.7,5.65,19.16,19,93,0.146,0.072,0.157,0.134,True
2009-02-24,0.01,0.0,0.0,7.17,27.1,36.8,17.9,0.0,16.9,11.1,5.82,20.98,17,65,0.146,0.071,0.157,0.134,True
2009-02-25,0.01,0.0,0.0,6.48,26.2,35.2,16.6,0.0,14.1,10.4,5.17,19.25,22,64,0.146,0.071,0.157,0.134,True
2009-02-26,0.01,0.0,0.0,6.77,24.9,33.9,15.5,0.0,16.7,10.6,4.91,21.41,21,17,0.146,0.071,0.156,0.134,True
2009-02-27,0.01,0.0,0.0,6.58,24.1,32.5,16.0,0.0,14.9,10.8,4.52,20.08,16,68,0.145,0.071,0.156,0.133,True
2009-02-28,0.01,0.0,0.0,6.59,24.8,35.3,15.2,0.0,13.7,10.0,5.32,21.03,18,92,0.145,0.071,0.156,0.133,True
2009-03-01,0.01,0.0,0.0,6.96,26.0,36.5,17.1,0.0,17.3,10.8,5.67,22.68,16,0,0.145,0.071,0.156,0.133,True
2009-03-02,0.01,0.0,0.0,5.88,24.9,34.9,15.2,0.0,13.3,7.5,4.95,22.31,27,0,0.145,0.071,0.156,0.133,True
2009-03-03,0.01,0.0,0.0,6.26,25.1,35.0,14.6,0.0,14.9,8.0,5.22,22.64,25,46,0.145,0.071,0.156,0.133,True
2009-03-04,0.01,0.0,0.0,6.55,25.5,34.1,16.4,0.0,16.5,10.1,4.76,19.54,18,84,0.145,0.071,0.156,0.133,True
2009-03-05,0.01,0.0,0.0,5.41,24.9,31.9,17.9,0.0,14.2,8.4,4.34,15.25,19,98,0.145,0.071,0.156,0.133,True
2009-03-06,0.01,0.0,0.0,4.97,23.7,29.4,19.4,0.0,14.4,8.7,3.55,13.62,21,99,0.145,0.071,0.156,0.133,True
2009-03-07,0.01,0.0,0.0,5.07,21.2,27.1,16.3,0.0,13.3,8.1,3.08,20.41,36,91,0.145,0.071,0.156,0.133,True
2009-03-08,0.01,0.0,0.0,2.81,19.5,24.7,14.3,0.0,13.2,5.7,2.19,8.78,38,98,0.144,0.071,0.155,0.133,True
2009-03-09,0.01,0.0,0.0,3.23,18.9,21.5,15.6,0.0,13.3,7.4,1.61,14.43,51,85,0.144,0.072,0.155,0.132,True
2009-03-10,0.01,0.0,0.0,4.73,18.6,26.4,11.6,0.0,15.6,7.5,2.57,22.44,62,38,0.144,0.073,0.155,0.132,True
2009-03-11,0.01,0.0,0.0,5.09,19.6,27.1,12.0,0.0,17.9,7.1,2.77,23.34,50,5,0.144,0.072,0.155,0.132,True
2009-03-12,0.01,0.0,0.0,4.92,17.6,24.7,11.4,0.0,23.4,10.0,2.31,22.34,48,38,0.144,0.072,0.155,0.132,True
2009-03-13,0.01,0.0,0.0,4.9,17.1,23.8,10.8,0.0,13.2,7.0,2.47,24.08,43,29,0.144,0.072,0.155,0.132,True
2009-03-14,0.01,0.0,0.0,5.18,17.7,24.5,10.2,0.0,15.8,8.9,2.5,24.18,46,0,0.144,0.072,0.155,0.132,True
2009-03-15,0.01,0.0,0.0,5.22,18.9,26.5,10.3,0.0,13.4,6.3,2.96,24.49,38,3,0.144,0.072,0.155,0.132,True
2009-03-16,0.01,0.0,0.0,6.26,21.6,30.6,11.9,0.0,15.5,8.8,3.92,24.72,28,0,0.144,0.071,0.155,0.132,True
2009-03-17,0.01,0.0,0.0,7.04,23.8,33.5,13.7,0.0,15.5,10.0,4.8,25.11,21,32,0.144,0.071,0.155,0.132,True
2009-03-18,0.01,0.0,0.0,6.03,24.0,33.3,13.9,0.0,12.8,7.2,4.65,22.98,25,66,0.144,0.071,0.154,0.132,True
2009-03-19,0.01,0.0,0.0,6.32,24.9,34.1,14.9,0.0,16.2,6.8,4.76,24.43,21,37,0.143,0.071,0.154,0.131,True
2009-03-20,0.01,0.0,0.0,6.04,24.8,32.1,17.6,0.0,13.3,7.7,4.2,21.9,22,65,0.143,0.071,0.154,0.131,True
2009-03-21,0.01,0.0,0.0,6.36,23.7,31.6,15.9,0.0,18.6,9.2,3.84,24.06,31,59,0.143,0.071,0.154,0.131,True
2009-03-22,0.01,0.0,0.0,6.22,22.5,30.1,15.4,0.0,18.8,9.4,3.63,23.51,30,61,0.143,0.071,0.154,0.131,True
2009-03-23,0.01,0.0,0.0,6.8,20.7,28.7,13.3,0.0,22.5,12.4,3.52,25.03,32,71,0.143,0.071,0.154,0.131,True
2009-03-24,0.01,0.0,0.0,6.52,19.9,27.7,11.8,0.0,16.8,10.5,3.52,23.44,16,91,0.143,0.071,0.154,0.131,True
2009-03-25,0.01,0.0,0.0,6.65,21.2,29.7,13.0,0.0,19.4,8.9,3.94,26.42,22,22,0.143,0.071,0.154,0.131,True
2009-03-26,0.01,0.0,0.0,7.05,19.8,27.9,10.9,0.0,27.0,13.6,3.42,26.53,28,0,0.143,0.071,0.154,0.131,True
2009-03-27,0.01,0.0,0.0,6.56,20.1,28.0,12.0,0.0,16.3,9.9,3.64,26.42,30,0,0.143,0.071,0.154,0.131,True
2009-03-28,0.01,0.0,0.0,6.61,19.8,28.5,9.2,0.0,13.2,8.4,3.69,27.3,16,2,0.143,0.071,0.153,0.131,True
2009-03-29,0.01,0.0,0.0,6.83,20.3,28.0,12.2,0.0,22.4,12.0,3.41,25.54,25,30,0.143,0.071,0.153,0.131,True
2009-03-30,0.01,0.0,0.0,6.18,19.6,25.5,14.0,0.0,21.2,14.2,2.66,25.42,40,75,0.143,0.071,0.153,0.131,True
2009-03-31,0.01,0.0,0.0,6.16,20.1,27.9,12.2,0.0,18.7,8.5,3.18,26.11,37,39,0.142,0.071,0.153,0.13,True
2009-04-01,0.01,0.0,0.0,6.61,19.2,26.4,11.7,0.0,25.6,13.0,2.81,26.9,30,0,0.142,0.071,0.153,0.13,True
2009-04-02,0.01,0.0,0.0,6.23,20.4,28.9,11.9,0.0,20.0,10.2,3.21,26.57,41,0,0.142,0.071,0.153,0.13,True
2009-04-03,0.01,0.0,0.0,5.98,19.8,26.8,13.7,0.0,25.6,14.1,2.47,26.11,49,15,0.142,0.071,0.153,0.13,True
2009-04-04,0.01,0.0,0.0,5.53,19.7,26.6,13.7,0.0,17.7,11.7,2.7,24.18,50,53,0.142,0.071,0.153,0.13,True
2009-04-05,0.01,0.0,0.0,6.19,22.1,30.4,13.0,0.0,15.9,7.7,3.8,25.19,32,71,0.142,0.071,0.153,0.13,True
2009-04-06,0.01,0.0,0.0,7.73,25.1,34.4,15.7,0.0,18.8,9.8,5.12,27.33,17,30,0.142,0.071,0.153,0.13,True
2009-04-07,0.01,0.0,0.0,7.46,26.4,35.2,16.0,0.0,17.7,9.1,5.21,26.01,16,55,0.142,0.071,0.152,0.13,True
2009-04-08,0.01,0.0,0.0,8.02,24.9,31.3,19.7,0.0,22.5,13.1,4.12,26.05,18,67,0.142,0.071,0.152,0.13,True
2009-04-09,0.01,0.0,0.0,6.74,22.2,29.8,14.1,0.0,19.8,8.3,3.79,27.68,26,38,0.142,0.071,0.152,0.13,True
2009-04-10,0.01,0.0,0.0,6.48,20.4,27.2,15.2,0.0,27.9,14.6,2.75,26.14,38,18,0.142,0.071,0.152,0.13,True
2009-04-11,0.01,0.0,0.0,5.25,17.7,22.6,13.5,0.0,20.6,13.4,2.06,24.27,48,20,0.142,0.072,0.152,0.13,True
2009-04-12,0.01,0.0,0.0,6.53,20.2,28.7,11.1,0.0,17.2,9.0,3.4,28.17,33,0,0.142,0.072,0.152,0.13,True
2009-04-13,0.01,0.0,0.0,7.43,23.9,32.8,14.6,0.0,21.9,9.9,4.48,28.31,25,20,0.142,0.071,0.152,0.129,True
2009-04-14,0.01,0.0,0.0,7.59,23.1,30.0,16.3,0.0,26.4,15.0,3.48,26.63,30,24,0.141,0.071,0.152,0.129,True
2009-04-15,0.01,0.0,0.0,6.46,20.6,26.5,15.6,0.0,25.2,15.2,2.59,27.04,44,11,0.141,0.071,0.152,0.129,True
2009-04-16,0.01,0.0,0.0,6.72,19.0,25.9,12.1,0.0,20.5,11.0,3.07,29.04,35,0,0.141,0.071,0.152,0.129,True
2009-04-17,0.01,0.0,0.0,8.03,20.7,28.5,12.4,0.0,18.0,13.6,3.64,29.36,14,0,0.141,0.071,0.152,0.129,True
2009-04-18,0.01,0.0,0.0,7.97,23.7,33.1,13.6,0.0,16.0,9.9,4.84,29.84,13,2,0.141,0.071,0.151,0.129,True
2009-04-19,0.01,0.0,0.0,7.89,26.1,36.1,13.5,0.0,19.3,8.6,5.72,29.53,19,4,0.141,0.071,0.151,0.129,True
2009-04-20,0.01,0.0,0.0,8.81,29.4,38.5,19.7,0.0,17.1,10.8,6.53,28.5,13,49,0.141,0.07,0.151,0.129,True
2009-04-21,0.01,0.0,0.0,8.36,29.0,38.2,18.6,0.0,17.4,9.1,6.31,29.04,16,3,0.141,0.07,0.151,0.129,True
2009-04-22,0.01,0.0,0.0,8.16,27.8,35.4,20.0,0.0,19.2,10.9,5.2,27.06,19,48,0.141,0.07,0.151,0.129,True
2009-04-23,0.01,0.0,0.0,8.31,25.5,33.3,18.1,0.0,20.9,12.2,4.63,29.33,23,1,0.141,0.07,0.151,0.129,True
2009-04-24,0.01,0.0,0.0,7.52,24.6,32.4,16.3,0.0,18.7,10.9,4.27,26.4,20,61,0.141,0.07,0.151,0.129,True
2009-04-25,0.01,0.0,0.0,7.23,24.7,32.7,15.8,0.0,21.4,9.4,4.26,27.07,25,56,0.141,0.07,0.151,0.129,True
2009-04-26,0.01,0.0,0.0,7.54,23.9,31.1,16.0,0.0,19.2,10.5,3.94,29.54,31,0,0.141,0.07,0.151,0.129,True
2009-04-27,0.01,0.0,0.0,7.44,24.1,32.5,14.5,0.0,17.5,8.7,4.45,29.59,24,53,0.141,0.07,0.151,0.129,True
2009-04-28,0.01,0.0,0.0,6.79,24.1,31.6,14.8,0.0,16.6,9.0,4.11,25.1,25,62,0.14,0.07,0.151,0.128,True
2009-04-29,0.01,0.0,0.0,7.51,24.7,32.9,15.3,0.0,16.3,8.3,4.46,29.75,23,0,0.14,0.069,0.15,0.128,True
2009-04-30,0.01,0.0,0.0,7.6,25.8,34.9,15.2,0.0,16.2,7.3,5.27,30.25,20,1,0.14,0.069,0.15,0.128,True
2009-05-01,0.01,0.0,0.0,7.17,26.2,34.8,15.9,0.0,18.0,8.4,5.25,25.47,21,67,0.14,0.069,0.15,0.128,True
2009-05-02,0.01,0.0,0.0,8.23,28.4,36.4,19.0,0.0,21.6,9.4,5.43,29.14,22,51,0.14,0.069,0.15,0.128,True
2009-05-03,0.01,0.0,0.0,9.24,29.8,38.0,20.7,0.0,20.3,12.6,5.88,29.08,22,47,0.14,0.069,0.15,0.128,True
2009-05-04,0.01,0.0,0.0,9.17,30.5,38.5,21.0,0.0,19.5,11.0,6.19,29.73,19,10,0.14,0.069,0.15,0.128,True
2009-05-05,0.01,0.0,0.0,8.55,29.5,37.4,20.1,0.0,17.6,9.8,5.83,29.47,19,55,0.14,0.068,0.15,0.128,True
2009-05-06,0.01,0.0,0.0,8.14,29.5,38.0,19.4,0.0,15.7,8.3,6.08,29.96,22,9,0.14,0.068,0.15,0.128,True
2009-05-07,0.01,0.0,0.0,8.34,30.2,38.7,19.8,0.0,17.2,8.3,6.31,30.23,23,0,0.14,0.068,0.15,0.128,True
2009-05-08,0.01,0.0,0.0,8.56,30.3,38.7,20.3,0.0,18.9,9.4,6.12,30.21,24,0,0.14,0.068,0.15,0.128,True
2009-05-09,0.01,0.0,0.0,8.64,30.0,38.8,20.0,0.0,19.2,10.0,6.23,30.21,28,1,0.139,0.068,0.15,0.128,True
2009-05-10,0.01,0.0,0.0,8.75,29.6,38.3,20.2,0.0,17.7,10.8,6.0,30.36,27,0,0.139,0.067,0.149,0.128,True
2009-05-11,0.01,0.0,0.0,8.53,29.6,38.4,19.6,0.0,17.5,10.3,5.99,29.83,29,0,0.139,0.067,0.149,0.128,True
2009-05-12,0.01,0.0,0.0,9.09,29.7,37.6,21.8,0.0,20.4,12.3,5.8,30.37,26,0,0.139,0.067,0.149,0.128,True
