fecha,nombre_comun,nombre_cientifico,codigo_especie,cantidad,es_exotica
2021-09-30 06:28:00,Greater Yellowlegs,Tringa melanoleuca,greyel,5,False
2021-09-30 06:28:00,Sora,Porzana carolina,sora,1,False
2021-09-30 06:28:00,Inca Dove,Columbina inca,incdov,1,False
2021-09-30 06:28:00,Mourning Dove,Zenaida macroura,moudov,48,False
2021-09-30 06:28:00,White-winged Dove,Zenaida asiatica,whwdov,9,False
2021-09-30 06:28:00,Ruddy Ground Dove,Columbina talpacoti,rugdov,2,False
2021-09-30 06:28:00,Common Ground Dove,Columbina passerina,cogdov,6,False
2021-09-30 06:28:00,Ruddy Duck,Oxyura jamaicensis,rudduc,26,False
2021-09-30 06:28:00,Green-winged Teal,Anas crecca,gnwtea,22,False
2021-09-30 06:28:00,Northern Pintail,Anas acuta,norpin,6,False
2021-09-30 06:28:00,Mexican Duck,Anas diazi,mexduc,4,False
2021-09-30 06:28:00,Northern Shoveler,Spatula clypeata,norsho,5,False
2021-09-30 06:28:00,Blue-winged Teal,Spatula discors,buwtea,3,False
2021-09-30 06:28:00,Western Cattle-Egret,Ardea ibis,categr1,10,False
2021-09-30 06:28:00,Broad-billed Hummingbird,Cynanthus latirostris,brbhum,1,False
2021-09-30 06:28:00,Great Egret,Ardea alba,greegr,1,False
2021-09-30 06:28:00,Eurasian Collared-Dove,Streptopelia decaocto,eucdov,2,True
2021-09-30 06:28:00,Turkey Vulture,Cathartes aura,turvul,5,False
2021-09-30 06:28:00,Great Blue Heron,Ardea herodias,grbher3,6,False
2021-09-30 06:28:00,Yellow Warbler,Setophaga petechia,yelwar,3,False
2021-09-30 06:28:00,Common Yellowthroat,Geothlypis trichas,comyel,1,False
2021-09-30 06:28:00,Orange-crowned Warbler,Leiothlypis celata,orcwar,1,False
2021-09-30 06:28:00,Great-tailed Grackle,Quiscalus mexicanus,grtgra,7,False
2021-09-30 06:28:00,Red-winged Blackbird,Agelaius phoeniceus,rewbla,10,False
2021-09-30 06:28:00,Lazuli Bunting,Passerina amoena,lazbun,3,False
2021-09-30 06:28:00,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,yehbla,96,False
2021-09-30 06:28:00,Savannah Sparrow,Passerculus sandwichensis,savspa,1,False
2021-09-30 06:28:00,Lark Sparrow,Chondestes grammacus,larspa,14,False
2021-09-30 06:28:00,Clay-colored Sparrow,Spizella pallida,clcspa,2,False
2021-09-30 06:28:00,Rufous-winged Sparrow,Peucaea carpalis,ruwspa,1,False
2021-09-30 06:28:00,Brown-headed Cowbird,Molothrus ater,bnhcow,600,False
2021-09-30 06:28:00,Bendire's Thrasher,Toxostoma bendirei,benthr,1,False
2021-09-30 06:28:00,House Finch,Haemorhous mexicanus,houfin,3,False
2021-09-30 06:28:00,Peregrine Falcon,Falco peregrinus,perfal,2,False
2021-09-30 06:28:00,Black Phoebe,Sayornis nigricans,blkpho,1,False
2021-09-30 06:28:00,Western Kingbird,Tyrannus verticalis,weskin,7,False
2021-09-30 06:28:00,Gila Woodpecker,Melanerpes uropygialis,gilwoo,2,False
2021-09-30 06:28:00,Vermilion Flycatcher,Pyrocephalus rubinus,verfly,4,False
2021-09-30 06:28:00,Loggerhead Shrike,Lanius ludovicianus,logshr,1,False
2021-09-30 06:28:00,Verdin,Auriparus flaviceps,verdin,3,False
2021-09-30 06:28:00,Black-tailed Gnatcatcher,Polioptila melanura,bktgna,2,False
2021-09-30 06:28:00,Cactus Wren,Campylorhynchus brunneicapillus,cacwre,1,False
2021-09-30 06:28:00,Curve-billed Thrasher,Toxostoma curvirostre,cubthr,1,False
2021-09-30 06:28:00,Bell's Vireo,Vireo bellii,belvir,1,False
2021-10-09 14:43:00,Black-necked Stilt,Himantopus mexicanus,bknsti,11,False
2021-10-09 14:43:00,Greater Yellowlegs,Tringa melanoleuca,greyel,3,False
2021-10-09 14:43:00,Spotted Sandpiper,Actitis macularius,sposan,1,False
2021-10-09 14:43:00,Long-billed Dowitcher,Limnodromus scolopaceus,lobdow,10,False
2021-10-09 14:43:00,Killdeer,Charadrius vociferus,killde,6,False
2021-10-09 14:43:00,American Avocet,Recurvirostra americana,ameavo,1,False
2021-10-09 14:43:00,American Coot,Fulica americana,y00475,2,False
2021-10-09 14:43:00,Northern Pintail,Anas acuta,norpin,20,False
2021-10-09 14:43:00,White-winged Dove,Zenaida asiatica,whwdov,4,False
2021-10-09 14:43:00,Common Ground Dove,Columbina passerina,cogdov,6,False
2021-10-09 14:43:00,Ruddy Duck,Oxyura jamaicensis,rudduc,111,False
2021-10-09 14:43:00,Green-winged Teal,Anas crecca,gnwtea,4,False
2021-10-09 14:43:00,Mexican Duck,Anas diazi,mexduc,2,False
2021-10-09 14:43:00,Northern Shoveler,Spatula clypeata,norsho,2,False
2021-10-09 14:43:00,Clark's Grebe,Aechmophorus clarkii,clagre,1,False
2021-10-09 14:43:00,Mourning Dove,Zenaida macroura,moudov,16,False
2021-10-09 14:43:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,14,False
2021-10-09 14:43:00,Least Sandpiper,Calidris minutilla,leasan,32,False
2021-10-09 14:43:00,Black-crowned Night Heron,Nycticorax nycticorax,bcnher,3,False
2021-10-09 14:43:00,White-faced Ibis,Plegadis chihi,whfibi,1,False
2021-10-09 14:43:00,Great-tailed Grackle,Quiscalus mexicanus,grtgra,6,False
2021-10-09 14:43:00,Brown-headed Cowbird,Molothrus ater,bnhcow,40,False
2021-10-09 14:43:00,Red-winged Blackbird,Agelaius phoeniceus,rewbla,22,False
2021-10-09 14:43:00,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,yehbla,16,False
2021-10-09 14:43:00,White-crowned Sparrow,Zonotrichia leucophrys,whcspa,4,False
2021-10-09 14:43:00,Lark Sparrow,Chondestes grammacus,larspa,4,False
2021-10-09 14:43:00,Clay-colored Sparrow,Spizella pallida,clcspa,4,False
2021-10-09 14:43:00,Brewer's Blackbird,Euphagus cyanocephalus,brebla,5,False
2021-10-09 14:43:00,Western Kingbird,Tyrannus verticalis,weskin,1,False
2021-10-09 14:43:00,Vermilion Flycatcher,Pyrocephalus rubinus,verfly,3,False
2021-10-09 14:43:00,Cooper's Hawk,Astur cooperii,coohaw,1,False
2021-10-09 14:43:00,Turkey Vulture,Cathartes aura,turvul,7,False
2021-10-09 14:43:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,1,False
2021-10-09 14:43:00,Great Blue Heron,Ardea herodias,grbher3,2,False
2021-10-09 14:43:00,Great Egret,Ardea alba,greegr,4,False
2021-10-09 14:43:00,Verdin,Auriparus flaviceps,verdin,1,False
2021-10-09 14:43:00,Western Cattle-Egret,Ardea ibis,categr1,11,False
2021-10-09 16:01:00,Northern Harrier,Circus hudsonius,norhar2,1,False
2021-10-14 06:35:00,Lesser Yellowlegs,Tringa flavipes,lesyel,1,False
2021-10-14 06:35:00,Greater Yellowlegs,Tringa melanoleuca,greyel,2,False
2021-10-14 06:35:00,Least Sandpiper,Calidris minutilla,leasan,81,False
2021-10-14 06:35:00,Western Cattle-Egret,Ardea ibis,categr1,3,False
2021-10-14 06:35:00,Western Sandpiper,Calidris mauri,wessan,1,False
2021-10-14 06:35:00,Least Grebe,Tachybaptus dominicus,leagre,1,False
2021-10-14 06:35:00,White-faced Ibis,Plegadis chihi,whfibi,1,False
2021-10-14 06:35:00,Wood Stork,Mycteria americana,woosto,2,False
2021-10-14 06:35:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,14,False
2021-10-14 06:35:00,Black-crowned Night Heron,Nycticorax nycticorax,bcnher,18,False
2021-10-14 06:35:00,Snowy Egret,Egretta thula,snoegr,5,False
2021-10-14 06:35:00,Spotted Sandpiper,Actitis macularius,sposan,6,False
2021-10-14 06:35:00,Clark's Grebe,Aechmophorus clarkii,clagre,4,False
2021-10-14 06:35:00,Wilson's Snipe,Gallinago delicata,wilsni1,3,False
2021-10-14 06:35:00,Ruddy Duck,Oxyura jamaicensis,rudduc,121,False
2021-10-14 06:35:00,Killdeer,Charadrius vociferus,killde,11,False
2021-10-14 06:35:00,American Avocet,Recurvirostra americana,ameavo,3,False
2021-10-14 06:35:00,Black-necked Stilt,Himantopus mexicanus,bknsti,32,False
2021-10-14 06:35:00,American Coot,Fulica americana,y00475,21,False
2021-10-14 06:35:00,Mourning Dove,Zenaida macroura,moudov,91,False
2021-10-14 06:35:00,White-winged Dove,Zenaida asiatica,whwdov,4,False
2021-10-14 06:35:00,Common Ground Dove,Columbina passerina,cogdov,7,False
2021-10-14 06:35:00,Eurasian Collared-Dove,Streptopelia decaocto,eucdov,11,True
2021-10-14 06:35:00,Green-winged Teal,Anas crecca,gnwtea,7,False
2021-10-14 06:35:00,Northern Pintail,Anas acuta,norpin,13,False
2021-10-14 06:35:00,Mexican Duck,Anas diazi,mexduc,2,False
2021-10-14 06:35:00,Northern Shoveler,Spatula clypeata,norsho,8,False
2021-10-14 06:35:00,Blue-winged Teal,Spatula discors,buwtea,3,False
2021-10-14 06:35:00,Long-billed Dowitcher,Limnodromus scolopaceus,lobdow,25,False
2021-10-14 06:35:00,Great Egret,Ardea alba,greegr,3,False
2021-10-14 06:35:00,Tree Swallow,Tachycineta bicolor,treswa,33,False
2021-10-14 06:35:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,67,False
2021-10-14 06:35:00,Great Blue Heron,Ardea herodias,grbher3,2,False
2021-10-14 06:35:00,Pyrrhuloxia,Cardinalis sinuatus,pyrrhu,1,False
2021-10-14 06:35:00,Yellow-rumped Warbler,Setophaga coronata,yerwar,4,False
2021-10-14 06:35:00,Orange-crowned Warbler,Leiothlypis celata,orcwar,1,False
2021-10-14 06:35:00,Great-tailed Grackle,Quiscalus mexicanus,grtgra,24,False
2021-10-14 06:35:00,Brewer's Blackbird,Euphagus cyanocephalus,brebla,7,False
2021-10-14 06:35:00,Brown-headed Cowbird,Molothrus ater,bnhcow,207,False
2021-10-14 06:35:00,Red-winged Blackbird,Agelaius phoeniceus,rewbla,17,False
2021-10-14 06:35:00,Vesper Sparrow,Pooecetes gramineus,vesspa,1,False
2021-10-14 06:35:00,White-crowned Sparrow,Zonotrichia leucophrys,whcspa,14,False
2021-10-14 06:35:00,Lark Sparrow,Chondestes grammacus,larspa,28,False
2021-10-14 06:35:00,Brewer's Sparrow,Spizella breweri,brespa,2,False
2021-10-14 06:35:00,Clay-colored Sparrow,Spizella pallida,clcspa,3,False
2021-10-14 06:35:00,House Finch,Haemorhous mexicanus,houfin,8,False
2021-10-14 06:35:00,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,yehbla,8,False
2021-10-14 06:35:00,Bendire's Thrasher,Toxostoma bendirei,benthr,2,False
2021-10-14 06:35:00,Black Vulture,Coragyps atratus,blkvul,10,False
2021-10-14 06:35:00,Northern Mockingbird,Mimus polyglottos,normoc,1,False
2021-10-14 06:35:00,Turkey Vulture,Cathartes aura,turvul,6,False
2021-10-14 06:35:00,Cooper's Hawk,Astur cooperii,coohaw,1,False
2021-10-14 06:35:00,Gila Woodpecker,Melanerpes uropygialis,gilwoo,2,False
2021-10-14 06:35:00,Western Kingbird,Tyrannus verticalis,weskin,5,False
2021-10-14 06:35:00,Vermilion Flycatcher,Pyrocephalus rubinus,verfly,4,False
2021-10-14 06:35:00,Verdin,Auriparus flaviceps,verdin,4,False
2021-10-14 06:35:00,Barn Swallow,Hirundo rustica,barswa,5,False
2021-10-14 06:35:00,Black-tailed Gnatcatcher,Polioptila melanura,bktgna,1,False
2021-10-14 06:35:00,Cactus Wren,Campylorhynchus brunneicapillus,cacwre,1,False
2021-10-14 06:35:00,Curve-billed Thrasher,Toxostoma curvirostre,cubthr,1,False
2021-10-14 06:35:00,Bell's Vireo,Vireo bellii,belvir,3,False
2021-10-24 07:21:00,Greater Yellowlegs,Tringa melanoleuca,greyel,4,False
2021-10-24 07:21:00,Wilson's Snipe,Gallinago delicata,wilsni1,3,False
2021-10-24 07:21:00,Spotted Sandpiper,Actitis macularius,sposan,6,False
2021-10-24 07:21:00,Lesser Yellowlegs,Tringa flavipes,lesyel,2,False
2021-10-24 07:21:00,Least Sandpiper,Calidris minutilla,leasan,76,False
2021-10-24 07:21:00,Great Egret,Ardea alba,greegr,1,False
2021-10-24 07:21:00,Clark's Grebe,Aechmophorus clarkii,clagre,2,False
2021-10-24 07:21:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,36,False
2021-10-24 07:21:00,White-faced Ibis,Plegadis chihi,whfibi,2,False
2021-10-24 07:21:00,Western Cattle-Egret,Ardea ibis,categr1,10,False
2021-10-24 07:21:00,Long-billed Dowitcher,Limnodromus scolopaceus,lobdow,49,False
2021-10-24 07:21:00,Ring-billed Gull,Larus delawarensis,ribgul,1,False
2021-10-24 07:21:00,Killdeer,Charadrius vociferus,killde,18,False
2021-10-24 07:21:00,Blue-winged Teal,Spatula discors,buwtea,1,False
2021-10-24 07:21:00,Black-necked Stilt,Himantopus mexicanus,bknsti,87,False
2021-10-24 07:21:00,American Coot,Fulica americana,y00475,17,False
2021-10-24 07:21:00,Mourning Dove,Zenaida macroura,moudov,59,False
2021-10-24 07:21:00,White-winged Dove,Zenaida asiatica,whwdov,3,False
2021-10-24 07:21:00,Ruddy Ground Dove,Columbina talpacoti,rugdov,1,False
2021-10-24 07:21:00,Common Ground Dove,Columbina passerina,cogdov,3,False
2021-10-24 07:21:00,Eurasian Collared-Dove,Streptopelia decaocto,eucdov,4,True
2021-10-24 07:21:00,Rock Pigeon,Columba livia,rocpig,10,True
2021-10-24 07:21:00,Ruddy Duck,Oxyura jamaicensis,rudduc,42,False
2021-10-24 07:21:00,Green-winged Teal,Anas crecca,gnwtea,36,False
2021-10-24 07:21:00,Northern Pintail,Anas acuta,norpin,25,False
2021-10-24 07:21:00,Northern Shoveler,Spatula clypeata,norsho,44,False
2021-10-24 07:21:00,Great Blue Heron,Ardea herodias,grbher3,3,False
2021-10-24 07:21:00,American Avocet,Recurvirostra americana,ameavo,1,False
2021-10-24 07:21:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,20,False
2021-10-24 07:21:00,Snowy Egret,Egretta thula,snoegr,1,False
2021-10-24 07:21:00,Turkey Vulture,Cathartes aura,turvul,6,False
2021-10-24 07:21:00,Pyrrhuloxia,Cardinalis sinuatus,pyrrhu,1,False
2021-10-24 07:21:00,Yellow-rumped Warbler,Setophaga coronata,yerwar,8,False
2021-10-24 07:21:00,Orange-crowned Warbler,Leiothlypis celata,orcwar,2,False
2021-10-24 07:21:00,Great-tailed Grackle,Quiscalus mexicanus,grtgra,21,False
2021-10-24 07:21:00,Brewer's Blackbird,Euphagus cyanocephalus,brebla,8,False
2021-10-24 07:21:00,Brown-headed Cowbird,Molothrus ater,bnhcow,175,False
2021-10-24 07:21:00,Red-winged Blackbird,Agelaius phoeniceus,rewbla,1,False
2021-10-24 07:21:00,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,yehbla,9,False
2021-10-24 07:21:00,White-crowned Sparrow,Zonotrichia leucophrys,whcspa,7,False
2021-10-24 07:21:00,Lark Sparrow,Chondestes grammacus,larspa,37,False
2021-10-24 07:21:00,Clay-colored Sparrow,Spizella pallida,clcspa,2,False
2021-10-24 07:21:00,Rufous-winged Sparrow,Peucaea carpalis,ruwspa,1,False
2021-10-24 07:21:00,Black Vulture,Coragyps atratus,blkvul,1,False
2021-10-24 07:21:00,American Pipit,Anthus rubescens,amepip,1,False
2021-10-24 07:21:00,House Finch,Haemorhous mexicanus,houfin,7,False
2021-10-24 07:21:00,Curve-billed Thrasher,Toxostoma curvirostre,cubthr,1,False
2021-10-24 07:21:00,Gila Woodpecker,Melanerpes uropygialis,gilwoo,2,False
2021-10-24 07:21:00,American Kestrel,Falco sparverius,amekes,2,False
2021-10-24 07:21:00,Merlin,Falco columbarius,merlin,1,False
2021-10-24 07:21:00,Peregrine Falcon,Falco peregrinus,perfal,1,False
2021-10-24 07:21:00,Bendire's Thrasher,Toxostoma bendirei,benthr,2,False
2021-10-24 07:21:00,Vermilion Flycatcher,Pyrocephalus rubinus,verfly,5,False
2021-10-24 07:21:00,Black Phoebe,Sayornis nigricans,blkpho,1,False
2021-10-24 07:21:00,Bell's Vireo,Vireo bellii,belvir,4,False
2021-10-24 07:21:00,Loggerhead Shrike,Lanius ludovicianus,logshr,1,False
2021-10-24 07:21:00,Verdin,Auriparus flaviceps,verdin,3,False
2021-10-24 07:21:00,Blue-gray Gnatcatcher,Polioptila caerulea,buggna,2,False
2021-10-24 07:21:00,Black-tailed Gnatcatcher,Polioptila melanura,bktgna,3,False
2021-10-24 07:21:00,Cactus Wren,Campylorhynchus brunneicapillus,cacwre,2,False
2021-10-24 07:21:00,Western Kingbird,Tyrannus verticalis,weskin,4,False
2021-10-24 10:09:00,Vesper Sparrow,Pooecetes gramineus,vesspa,1,False
2021-10-24 10:15:00,Common Raven,Corvus corax,comrav,2,False
2021-11-04 09:41:00,Bufflehead,Bucephala albeola,buffle,1,False
2021-11-04 09:41:00,American Coot,Fulica americana,y00475,1,False
2021-11-04 09:41:00,Black-necked Stilt,Himantopus mexicanus,bknsti,1,False
2021-11-04 09:41:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,20,False
2021-11-04 09:41:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,3,False
2021-11-04 09:41:00,Vermilion Flycatcher,Pyrocephalus rubinus,verfly,1,False
2021-11-04 09:41:00,Cactus Wren,Campylorhynchus brunneicapillus,cacwre,1,False
2021-11-04 09:41:00,American Avocet,Recurvirostra americana,ameavo,1,False
2021-11-21 07:48:00,Black-necked Stilt,Himantopus mexicanus,bknsti,27,False
2021-11-21 07:48:00,American Avocet,Recurvirostra americana,ameavo,5,False
2021-11-21 07:48:00,Killdeer,Charadrius vociferus,killde,17,False
2021-11-21 07:48:00,Long-billed Dowitcher,Limnodromus scolopaceus,lobdow,7,False
2021-11-21 07:48:00,Spotted Sandpiper,Actitis macularius,sposan,6,False
2021-11-21 07:48:00,Least Sandpiper,Calidris minutilla,leasan,92,False
2021-11-21 07:48:00,Ring-billed Gull,Larus delawarensis,ribgul,10,False
2021-11-21 07:48:00,Eared Grebe,Podiceps nigricollis,eargre,18,False
2021-11-21 07:48:00,Western Grebe,Aechmophorus occidentalis,wesgre,1,False
2021-11-21 07:48:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,4,False
2021-11-21 07:48:00,Snowy Egret,Egretta thula,snoegr,1,False
2021-11-21 07:48:00,Greater Yellowlegs,Tringa melanoleuca,greyel,2,False
2021-11-21 07:48:00,American Coot,Fulica americana,y00475,20,False
2021-11-21 07:48:00,White-winged Dove,Zenaida asiatica,whwdov,10,False
2021-11-21 07:48:00,Common Ground Dove,Columbina passerina,cogdov,1,False
2021-11-21 07:48:00,Rock Pigeon,Columba livia,rocpig,3,True
2021-11-21 07:48:00,Ruddy Duck,Oxyura jamaicensis,rudduc,41,False
2021-11-21 07:48:00,Bufflehead,Bucephala albeola,buffle,5,False
2021-11-21 07:48:00,Green-winged Teal,Anas crecca,gnwtea,87,False
2021-11-21 07:48:00,Northern Pintail,Anas acuta,norpin,22,False
2021-11-21 07:48:00,Gadwall,Mareca strepera,gadwal,1,False
2021-11-21 07:48:00,Northern Shoveler,Spatula clypeata,norsho,44,False
2021-11-21 07:48:00,Cinnamon Teal,Spatula cyanoptera,cintea,2,False
2021-11-21 07:48:00,Blue-winged Teal,Spatula discors,buwtea,6,False
2021-11-21 07:48:00,Snow Goose,Anser caerulescens,snogoo,2,False
2021-11-21 07:48:00,Western Cattle-Egret,Ardea ibis,categr1,3,False
2021-11-21 07:48:00,Mourning Dove,Zenaida macroura,moudov,43,False
2021-11-21 07:48:00,Great Blue Heron,Ardea herodias,grbher3,4,False
2021-11-21 07:48:00,Great Egret,Ardea alba,greegr,1,False
2021-11-21 07:48:00,Black Vulture,Coragyps atratus,blkvul,12,False
2021-11-21 07:48:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,96,False
2021-11-21 07:48:00,Yellow-rumped Warbler,Setophaga coronata,yerwar,23,False
2021-11-21 07:48:00,Orange-crowned Warbler,Leiothlypis celata,orcwar,2,False
2021-11-21 07:48:00,Brewer's Blackbird,Euphagus cyanocephalus,brebla,4,False
2021-11-21 07:48:00,Brown-headed Cowbird,Molothrus ater,bnhcow,20,False
2021-11-21 07:48:00,Red-winged Blackbird,Agelaius phoeniceus,rewbla,2,False
2021-11-21 07:48:00,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,yehbla,1,False
2021-11-21 07:48:00,White-crowned Sparrow,Zonotrichia leucophrys,whcspa,12,False
2021-11-21 07:48:00,Lark Sparrow,Chondestes grammacus,larspa,36,False
2021-11-21 07:48:00,House Finch,Haemorhous mexicanus,houfin,4,False
2021-11-21 07:48:00,American Pipit,Anthus rubescens,amepip,4,False
2021-11-21 07:48:00,Bendire's Thrasher,Toxostoma bendirei,benthr,1,False
2021-11-21 07:48:00,Cactus Wren,Campylorhynchus brunneicapillus,cacwre,1,False
2021-11-21 07:48:00,Black-tailed Gnatcatcher,Polioptila melanura,bktgna,3,False
2021-11-21 07:48:00,Great-tailed Grackle,Quiscalus mexicanus,grtgra,50,False
2021-11-21 07:48:00,Verdin,Auriparus flaviceps,verdin,4,False
2021-11-21 07:48:00,Blue-gray Gnatcatcher,Polioptila caerulea,buggna,1,False
2021-11-21 07:48:00,Pyrrhuloxia,Cardinalis sinuatus,pyrrhu,2,False
2021-11-21 07:48:00,Cooper's Hawk,Astur cooperii,coohaw,2,False
2021-11-21 07:48:00,Northern Harrier,Circus hudsonius,norhar2,1,False
2021-11-21 07:48:00,Gila Woodpecker,Melanerpes uropygialis,gilwoo,2,False
2021-11-21 07:48:00,Merlin,Falco columbarius,merlin,1,False
2021-11-21 07:48:00,Turkey Vulture,Cathartes aura,turvul,30,False
2021-11-21 07:48:00,Black Phoebe,Sayornis nigricans,blkpho,2,False
2021-11-21 07:48:00,Vermilion Flycatcher,Pyrocephalus rubinus,verfly,6,False
2021-11-21 07:48:00,Ash-throated Flycatcher,Myiarchus cinerascens,astfly,1,False
2021-11-21 07:48:00,Bell's Vireo,Vireo bellii,belvir,1,False
2021-11-21 07:48:00,Peregrine Falcon,Falco peregrinus,perfal,1,False
2021-11-21 07:48:00,Loggerhead Shrike,Lanius ludovicianus,logshr,1,False
2021-12-04 07:01:00,American Avocet,Recurvirostra americana,ameavo,2,False
2021-12-04 07:01:00,Killdeer,Charadrius vociferus,killde,6,False
2021-12-04 07:01:00,Long-billed Dowitcher,Limnodromus scolopaceus,lobdow,400,False
2021-12-04 07:01:00,Spotted Sandpiper,Actitis macularius,sposan,5,False
2021-12-04 07:01:00,Stilt Sandpiper,Calidris himantopus,stisan,12,False
2021-12-04 07:01:00,Least Sandpiper,Calidris minutilla,leasan,23,False
2021-12-04 07:01:00,Ring-billed Gull,Larus delawarensis,ribgul,6,False
2021-12-04 07:01:00,Black-necked Stilt,Himantopus mexicanus,bknsti,39,False
2021-12-04 07:01:00,Eared Grebe,Podiceps nigricollis,eargre,50,False
2021-12-04 07:01:00,Greater Yellowlegs,Tringa melanoleuca,greyel,4,False
2021-12-04 07:01:00,American Coot,Fulica americana,y00475,41,False
2021-12-04 07:01:00,Mexican Duck,Anas diazi,mexduc,2,False
2021-12-04 07:01:00,Eurasian Collared-Dove,Streptopelia decaocto,eucdov,1,True
2021-12-04 07:01:00,Rock Pigeon,Columba livia,rocpig,3,True
2021-12-04 07:01:00,Ruddy Duck,Oxyura jamaicensis,rudduc,40,False
2021-12-04 07:01:00,Green-winged Teal,Anas crecca,gnwtea,238,False
2021-12-04 07:01:00,Northern Pintail,Anas acuta,norpin,33,False
2021-12-04 07:01:00,Gadwall,Mareca strepera,gadwal,1,False
2021-12-04 07:01:00,Northern Shoveler,Spatula clypeata,norsho,165,False
2021-12-04 07:01:00,Blue-winged Teal,Spatula discors,buwtea,8,False
2021-12-04 07:01:00,Snow Goose,Anser caerulescens,snogoo,2,False
2021-12-04 07:01:00,Western Grebe,Aechmophorus occidentalis,wesgre,2,False
2021-12-04 07:01:00,Mourning Dove,Zenaida macroura,moudov,52,False
2021-12-04 07:01:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,9,False
2021-12-04 07:01:00,Bufflehead,Bucephala albeola,buffle,1,False
2021-12-04 07:01:00,Great Egret,Ardea alba,greegr,1,False
2021-12-04 07:01:00,Snowy Egret,Egretta thula,snoegr,5,False
2021-12-04 07:01:00,Orange-crowned Warbler,Leiothlypis celata,orcwar,1,False
2021-12-04 07:01:00,Brewer's Blackbird,Euphagus cyanocephalus,brebla,3,False
2021-12-04 07:01:00,Red-winged Blackbird,Agelaius phoeniceus,rewbla,25,False
2021-12-04 07:01:00,Lark Sparrow,Chondestes grammacus,larspa,6,False
2021-12-04 07:01:00,Lesser Goldfinch,Spinus psaltria,lesgol,3,False
2021-12-04 07:01:00,House Finch,Haemorhous mexicanus,houfin,5,False
2021-12-04 07:01:00,Yellow-rumped Warbler,Setophaga coronata,yerwar,28,False
2021-12-04 07:01:00,Black-tailed Gnatcatcher,Polioptila melanura,bktgna,1,False
2021-12-04 07:01:00,Blue-gray Gnatcatcher,Polioptila caerulea,buggna,1,False
2021-12-04 07:01:00,Verdin,Auriparus flaviceps,verdin,4,False
2021-12-04 07:01:00,Loggerhead Shrike,Lanius ludovicianus,logshr,1,False
2021-12-04 07:01:00,Great-tailed Grackle,Quiscalus mexicanus,grtgra,32,False
2021-12-04 07:01:00,Black Phoebe,Sayornis nigricans,blkpho,1,False
2021-12-04 07:01:00,Vermilion Flycatcher,Pyrocephalus rubinus,verfly,7,False
2021-12-04 07:01:00,Great Blue Heron,Ardea herodias,grbher3,2,False
2021-12-04 07:01:00,Black Vulture,Coragyps atratus,blkvul,62,False
2021-12-04 07:01:00,Turkey Vulture,Cathartes aura,turvul,9,False
2021-12-04 07:01:00,Northern Harrier,Circus hudsonius,norhar2,1,False
2021-12-04 07:01:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,102,False
2021-12-04 07:01:00,Gila Woodpecker,Melanerpes uropygialis,gilwoo,2,False
2021-12-04 07:01:00,Merlin,Falco columbarius,merlin,1,False
2021-12-04 07:01:00,Peregrine Falcon,Falco peregrinus,perfal,2,False
2021-12-04 07:01:00,Monk Parakeet,Myiopsitta monachus,monpar,15,True
2021-12-04 07:01:00,Red-tailed Hawk,Buteo jamaicensis,rethaw,2,False
2021-12-04 10:55:00,Ash-throated Flycatcher,Myiarchus cinerascens,astfly,1,False
2021-12-14 08:16:00,Killdeer,Charadrius vociferus,killde,2,False
2021-12-14 08:16:00,Least Grebe,Tachybaptus dominicus,leagre,19,False
2021-12-14 08:16:00,Ring-billed Gull,Larus delawarensis,ribgul,1,False
2021-12-14 08:16:00,Least Sandpiper,Calidris minutilla,leasan,32,False
2021-12-14 08:16:00,Stilt Sandpiper,Calidris himantopus,stisan,2,False
2021-12-14 08:16:00,Greater Yellowlegs,Tringa melanoleuca,greyel,1,False
2021-12-14 08:16:00,Spotted Sandpiper,Actitis macularius,sposan,2,False
2021-12-14 08:16:00,Long-billed Dowitcher,Limnodromus scolopaceus,lobdow,123,False
2021-12-14 08:16:00,American Avocet,Recurvirostra americana,ameavo,4,False
2021-12-14 08:16:00,Northern Pintail,Anas acuta,norpin,20,False
2021-12-14 08:16:00,American Coot,Fulica americana,y00475,11,False
2021-12-14 08:16:00,Mourning Dove,Zenaida macroura,moudov,16,False
2021-12-14 08:16:00,Ruddy Duck,Oxyura jamaicensis,rudduc,505,False
2021-12-14 08:16:00,Green-winged Teal,Anas crecca,gnwtea,85,False
2021-12-14 08:16:00,Mexican Duck,Anas diazi,mexduc,2,False
